,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.16333333333333333,0.3702871825318563
1,Neutral,0.0,0.25,0.1,0.16,0.3672185974698984
2,Neutral,0.0,0.3,0.1,0.20666666666666667,0.4055908059796305
3,Neutral,0.0,0.35,0.1,0.17666666666666667,0.38202359741972386
4,Neutral,0.0,0.4,0.1,0.12333333333333334,0.3293688434044334
5,Neutral,0.0,0.45,0.1,0.18333333333333332,0.3875860748793186
6,Neutral,0.0,0.5,0.1,0.16333333333333333,0.3702871825318561
7,Neutral,0.0,0.55,0.1,0.17,0.3762604235825436
8,Neutral,0.0,0.6,0.1,0.16,0.3672185974698984
9,Neutral,0.0,0.65,0.1,0.15666666666666668,0.36409353546046747
10,Neutral,0.0,0.7,0.1,0.19666666666666666,0.39814228589993766
11,Neutral,0.0,0.75,0.1,0.11666666666666667,0.32155905051085143
12,Neutral,0.0,0.8,0.1,0.16333333333333333,0.37028718253185633
13,Neutral,0.05,0.2,0.1,0.14666666666666667,0.35436441131823426
14,Neutral,0.05,0.25,0.1,0.13,0.3368653453081294
15,Neutral,0.05,0.3,0.1,0.14333333333333334,0.3509979402633572
16,Neutral,0.05,0.35,0.1,0.16,0.36721859746989816
17,Neutral,0.05,0.4,0.1,0.11333333333333333,0.3175294822993921
18,Neutral,0.05,0.45,0.1,0.20333333333333334,0.40315091187798285
19,Neutral,0.05,0.5,0.1,0.18,0.38482937191039607
20,Neutral,0.05,0.55,0.1,0.14666666666666667,0.35436441131823426
21,Neutral,0.05,0.6,0.1,0.12333333333333334,0.3293688434044333
22,Neutral,0.05,0.65,0.1,0.10333333333333333,0.30490234560715446
23,Neutral,0.05,0.7,0.1,0.09333333333333334,0.29138503682901845
24,Neutral,0.05,0.75,0.1,0.13666666666666666,0.3440690345808725
25,Neutral,0.05,0.8,0.1,0.12333333333333334,0.3293688434044334
26,Neutral,0.1,0.2,0.1,0.12333333333333334,0.3293688434044334
27,Neutral,0.1,0.25,0.1,0.17,0.3762604235825435
28,Neutral,0.1,0.3,0.1,0.14333333333333334,0.3509979402633574
29,Neutral,0.1,0.35,0.1,0.2,0.4006683379765067
30,Neutral,0.1,0.4,0.1,0.13333333333333333,0.3405026123034994
31,Neutral,0.1,0.45,0.1,0.17333333333333334,0.37916766204679037
32,Neutral,0.1,0.5,0.1,0.10333333333333333,0.30490234560715457
33,Neutral,0.1,0.55,0.1,0.11666666666666667,0.3215590505108515
34,Neutral,0.1,0.6,0.1,0.15333333333333332,0.3609105294341109
35,Neutral,0.1,0.65,0.1,0.11333333333333333,0.31752948229939215
36,Neutral,0.1,0.7,0.1,0.12,0.32550449652428026
37,Neutral,0.1,0.75,0.1,0.20333333333333334,0.4031509118779827
38,Neutral,0.1,0.8,0.1,0.16,0.36721859746989827
39,Neutral,0.15,0.2,0.1,0.18,0.3848293719103961
40,Neutral,0.15,0.25,0.1,0.18,0.38482937191039607
41,Neutral,0.15,0.3,0.1,0.19,0.3929563789010983
42,Neutral,0.15,0.35,0.1,0.15333333333333332,0.3609105294341111
43,Neutral,0.15,0.4,0.1,0.17666666666666667,0.38202359741972397
44,Neutral,0.15,0.45,0.1,0.18666666666666668,0.3902947461236547
45,Neutral,0.15,0.5,0.1,0.23666666666666666,0.42574611535281875
46,Neutral,0.15,0.55,0.1,0.15333333333333332,0.36091052943411095
47,Neutral,0.15,0.6,0.1,0.19,0.39295637890109825
48,Neutral,0.15,0.65,0.1,0.17,0.3762604235825433
49,Neutral,0.15,0.7,0.1,0.16333333333333333,0.3702871825318563
50,Neutral,0.15,0.75,0.1,0.13,0.3368653453081293
51,Neutral,0.15,0.8,0.1,0.16666666666666666,0.37330068339472056
52,Neutral,0.2,0.2,0.1,0.22333333333333333,0.41717583159916755
53,Neutral,0.2,0.25,0.1,0.24333333333333335,0.42981160478467845
54,Neutral,0.2,0.3,0.1,0.25,0.43373619897468013
55,Neutral,0.2,0.35,0.1,0.21333333333333335,0.41034558674051014
56,Neutral,0.2,0.4,0.1,0.27,0.44470124502233477
57,Neutral,0.2,0.45,0.1,0.17333333333333334,0.37916766204679037
58,Neutral,0.2,0.5,0.1,0.15666666666666668,0.3640935354604675
59,Neutral,0.2,0.55,0.1,0.2,0.40066833797650664
60,Neutral,0.2,0.6,0.1,0.11,0.31341254721080314
61,Neutral,0.2,0.65,0.1,0.2,0.40066833797650686
62,Neutral,0.2,0.7,0.1,0.13,0.3368653453081294
63,Neutral,0.2,0.75,0.1,0.19,0.3929563789010983
64,Neutral,0.2,0.8,0.1,0.18,0.3848293719103959
65,Neutral,0.25,0.2,0.1,0.2966666666666667,0.4575515273966043
66,Neutral,0.25,0.25,0.1,0.27666666666666667,0.4480976760855457
67,Neutral,0.25,0.3,0.1,0.19666666666666666,0.3981422858999374
68,Neutral,0.25,0.35,0.1,0.24333333333333335,0.4298116047846787
69,Neutral,0.25,0.4,0.1,0.19,0.3929563789010983
70,Neutral,0.25,0.45,0.1,0.19666666666666666,0.3981422858999376
71,Neutral,0.25,0.5,0.1,0.25,0.4337361989746801
72,Neutral,0.25,0.55,0.1,0.19666666666666666,0.3981422858999377
73,Neutral,0.25,0.6,0.1,0.17666666666666667,0.382023597419724
74,Neutral,0.25,0.65,0.1,0.15,0.3576680324053051
75,Neutral,0.25,0.7,0.1,0.23666666666666666,0.4257461153528187
76,Neutral,0.25,0.75,0.1,0.24,0.427796719768649
77,Neutral,0.25,0.8,0.1,0.23666666666666666,0.4257461153528187
78,Neutral,0.3,0.2,0.1,0.3466666666666667,0.4767036572248993
79,Neutral,0.3,0.25,0.1,0.26,0.4393671337968619
80,Neutral,0.3,0.3,0.1,0.3233333333333333,0.4685302810952915
81,Neutral,0.3,0.35,0.1,0.2733333333333333,0.44641517737511827
82,Neutral,0.3,0.4,0.1,0.24,0.42779671976864886
83,Neutral,0.3,0.45,0.1,0.20333333333333334,0.40315091187798263
84,Neutral,0.3,0.5,0.1,0.21666666666666667,0.41266191376532896
85,Neutral,0.3,0.55,0.1,0.30666666666666664,0.46188021535170065
86,Neutral,0.3,0.6,0.1,0.18,0.3848293719103961
87,Neutral,0.3,0.65,0.1,0.31,0.46326599768964766
88,Neutral,0.3,0.7,0.1,0.23,0.4215356541175465
89,Neutral,0.3,0.75,0.1,0.2633333333333333,0.4411776072733296
90,Neutral,0.3,0.8,0.1,0.24333333333333335,0.42981160478467867
91,Neutral,0.35,0.2,0.1,0.31,0.4632659976896477
92,Neutral,0.35,0.25,0.1,0.32666666666666666,0.4697778122315973
93,Neutral,0.35,0.3,0.1,0.31,0.4632659976896475
94,Neutral,0.35,0.35,0.1,0.28,0.4497490939308705
95,Neutral,0.35,0.4,0.1,0.36,0.480802005571808
96,Neutral,0.35,0.45,0.1,0.31,0.46326599768964777
97,Neutral,0.35,0.5,0.1,0.22666666666666666,0.4193747004212346
98,Neutral,0.35,0.55,0.1,0.2833333333333333,0.4513697720560999
99,Neutral,0.35,0.6,0.1,0.3233333333333333,0.4685302810952916
100,Neutral,0.35,0.65,0.1,0.27,0.4447012450223348
101,Neutral,0.35,0.7,0.1,0.32,0.4672555609057259
102,Neutral,0.35,0.75,0.1,0.35333333333333333,0.47880378629957066
103,Neutral,0.35,0.8,0.1,0.25333333333333335,0.43564685564303246
104,Neutral,0.4,0.2,0.1,0.2866666666666667,0.45296004041888355
105,Neutral,0.4,0.25,0.1,0.36666666666666664,0.48269958066358226
106,Neutral,0.4,0.3,0.1,0.3233333333333333,0.46853028109529177
107,Neutral,0.4,0.35,0.1,0.33666666666666667,0.4733593975897285
108,Neutral,0.4,0.4,0.1,0.30666666666666664,0.4618802153517005
109,Neutral,0.4,0.45,0.1,0.36,0.4808020055718079
110,Neutral,0.4,0.5,0.1,0.39,0.48856489044334
111,Neutral,0.4,0.55,0.1,0.36333333333333334,0.48176329783344163
112,Neutral,0.4,0.6,0.1,0.31666666666666665,0.46595342851767935
113,Neutral,0.4,0.65,0.1,0.2833333333333333,0.4513697720560997
114,Neutral,0.4,0.7,0.1,0.31,0.46326599768964766
115,Neutral,0.4,0.75,0.1,0.35,0.47776654295295456
116,Neutral,0.4,0.8,0.1,0.35333333333333333,0.4788037862995709
117,Neutral,0.45,0.2,0.1,0.39,0.4885648904433401
118,Neutral,0.45,0.25,0.1,0.36333333333333334,0.4817632978334418
119,Neutral,0.45,0.3,0.1,0.39,0.48856489044334017
120,Neutral,0.45,0.35,0.1,0.38333333333333336,0.4870107670057071
121,Neutral,0.45,0.4,0.1,0.47333333333333333,0.5001226159575232
122,Neutral,0.45,0.45,0.1,0.36333333333333334,0.48176329783344163
123,Neutral,0.45,0.5,0.1,0.3566666666666667,0.4798155535623629
124,Neutral,0.45,0.55,0.1,0.38,0.486197449464948
125,Neutral,0.45,0.6,0.1,0.38333333333333336,0.4870107670057071
126,Neutral,0.45,0.65,0.1,0.35333333333333333,0.47880378629957066
127,Neutral,0.45,0.7,0.1,0.3566666666666667,0.479815553562363
128,Neutral,0.45,0.75,0.1,0.36666666666666664,0.4826995806635822
129,Neutral,0.45,0.8,0.1,0.37333333333333335,0.4844976941199832
130,Neutral,0.5,0.2,0.1,0.45,0.4983249534162668
131,Neutral,0.5,0.25,0.1,0.41,0.4926550822840808
132,Neutral,0.5,0.3,0.1,0.4033333333333333,0.49138622654113595
133,Neutral,0.5,0.35,0.1,0.42333333333333334,0.4949128049504296
134,Neutral,0.5,0.4,0.1,0.38,0.48619744946494803
135,Neutral,0.5,0.45,0.1,0.44,0.4972163314570013
136,Neutral,0.5,0.5,0.1,0.35,0.4777665429529544
137,Neutral,0.5,0.55,0.1,0.35333333333333333,0.47880378629957054
138,Neutral,0.5,0.6,0.1,0.4066666666666667,0.4920323923679755
139,Neutral,0.5,0.65,0.1,0.41,0.49265508228408084
140,Neutral,0.5,0.7,0.1,0.43,0.4959029465948671
141,Neutral,0.5,0.75,0.1,0.37666666666666665,0.4853598005695555
142,Neutral,0.5,0.8,0.1,0.43333333333333335,0.4963635881027161
143,Punishment,0.0,0.2,0.1,0.1488,0.35603366129395625
144,Punishment,0.0,0.25,0.1,0.1528,0.35993861232676166
145,Punishment,0.0,0.3,0.1,0.2064,0.4048829264705019
146,Punishment,0.0,0.35,0.1,0.1904,0.392773798776859
147,Punishment,0.0,0.4,0.1,0.132,0.3386262455678086
148,Punishment,0.0,0.45,0.1,0.1688,0.37472509272277565
149,Punishment,0.0,0.5,0.1,0.184,0.3876392799615321
150,Punishment,0.0,0.55,0.1,0.1672,0.3733036893945899
151,Punishment,0.0,0.6,0.1,0.1336,0.3403582156669316
152,Punishment,0.0,0.65,0.1,0.1704,0.3761343132676061
153,Punishment,0.0,0.7,0.1,0.2048,0.4037169180006009
154,Punishment,0.0,0.75,0.1,0.14,0.3471259096029769
155,Punishment,0.0,0.8,0.1,0.176,0.3809725870580086
156,Punishment,0.05,0.2,0.1,0.1856,0.3889391455319737
157,Punishment,0.05,0.25,0.1,0.1328,0.3394942784379047
158,Punishment,0.05,0.3,0.1,0.1832,0.3869852271764932
159,Punishment,0.05,0.35,0.1,0.172,0.3775314874539808
160,Punishment,0.05,0.4,0.1,0.1208,0.3260251430720216
161,Punishment,0.05,0.45,0.1,0.208,0.4060392768137736
162,Punishment,0.05,0.5,0.1,0.1816,0.3856688117360238
163,Punishment,0.05,0.55,0.1,0.1288,0.33511251889515586
164,Punishment,0.05,0.6,0.1,0.1168,0.32131036752931824
