,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.7,0.1,0.3866666666666666,0.4877998748961687,114419_fnca,-1.8801868704881883,0.3333333333333333
1,Punishment,0.45,0.7,0.1,0.4408,0.4966817030768671,114419_fnca,-1.8801868704881883,0.56
2,Reward,0.45,0.7,0.1,0.4384,0.4963895265309688,114419_fnca,-1.8801868704881883,0.52
