,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
6657,144832_fnca,1,1,Reward,2,5,2.0,0,497,40,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
6658,144832_fnca,2,1,Reward,3,5,3.0,0,996,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6659,144832_fnca,3,1,Punishment,4,5,2.0,0,1012,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6660,144832_fnca,4,1,Reward,5,5,2.0,0,996,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
6661,144832_fnca,5,1,Reward,6,5,3.0,0,735,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6662,144832_fnca,6,1,Reward,7,5,3.0,0,546,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6663,144832_fnca,7,1,Neutral,8,5,2.0,0,129,13,1,0,1,1,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6665,144832_fnca,10,1,Reward,10,5,2.0,0,671,14,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
6666,144832_fnca,11,1,Punishment,11,5,2.0,0,736,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
6667,144832_fnca,12,1,Punishment,12,5,3.0,0,566,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6668,144832_fnca,13,1,Punishment,13,5,3.0,0,791,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6669,144832_fnca,14,1,Neutral,14,5,3.0,0,392,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6670,144832_fnca,15,1,Punishment,15,5,3.0,0,481,14,4,4,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6671,144832_fnca,16,1,Punishment,16,5,2.0,0,586,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6673,144832_fnca,19,1,Punishment,18,5,2.0,0,771,13,3,0,3,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
6674,144832_fnca,20,1,Punishment,19,5,2.0,0,469,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6675,144832_fnca,21,1,Punishment,20,5,2.0,0,398,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6676,144832_fnca,22,1,Neutral,21,5,2.0,0,352,13,6,0,6,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6677,144832_fnca,23,1,Punishment,22,5,3.0,0,365,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6678,144832_fnca,24,1,Neutral,23,5,2.0,0,422,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6679,144832_fnca,25,1,Punishment,24,5,2.0,0,280,14,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6681,144832_fnca,28,1,Reward,26,5,2.0,0,474,13,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
6682,144832_fnca,29,1,Reward,27,5,3.0,0,313,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6683,144832_fnca,30,1,Punishment,28,5,3.0,0,571,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6684,144832_fnca,31,1,Reward,29,5,3.0,0,369,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
6685,144832_fnca,32,1,Punishment,30,5,2.0,0,269,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6686,144832_fnca,33,1,Reward,31,5,3.0,0,492,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
6687,144832_fnca,34,1,Reward,32,5,3.0,0,341,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6689,144832_fnca,1,2,Punishment,2,5,2.0,0,518,26,1,0,1,0,2.0,,0.0,,,MostlyPunishment
6690,144832_fnca,2,2,Punishment,3,5,2.0,0,478,13,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
6691,144832_fnca,3,2,Reward,4,5,2.0,0,318,13,3,0,3,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
6692,144832_fnca,4,2,Punishment,5,5,2.0,0,582,14,4,0,4,0,3.0,2.0,1.0,Reward,,MostlyPunishment
6693,144832_fnca,5,2,Reward,6,5,3.0,0,262,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
6694,144832_fnca,6,2,Punishment,7,5,3.0,0,235,14,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
6695,144832_fnca,7,2,Punishment,8,5,3.0,0,384,13,3,3,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
6697,144832_fnca,10,2,Reward,10,5,2.0,0,667,14,1,0,1,0,2.0,,0.0,,,MostlyReward
6698,144832_fnca,11,2,Neutral,11,5,2.0,0,443,14,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyReward
6699,144832_fnca,12,2,Reward,12,5,2.0,0,501,14,3,0,3,0,3.0,2.0,1.0,Neutral,,MostlyReward
6700,144832_fnca,13,2,Reward,13,5,3.0,0,351,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
6701,144832_fnca,14,2,Reward,14,5,3.0,0,353,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
6702,144832_fnca,15,2,Reward,15,5,2.0,0,478,12,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
6703,144832_fnca,16,2,Neutral,16,5,2.0,0,371,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyReward
6705,144832_fnca,19,2,Punishment,18,5,2.0,0,590,14,1,0,1,0,2.0,,0.0,,,MostlyPunishment
6706,144832_fnca,20,2,Punishment,19,5,2.0,0,483,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
6707,144832_fnca,21,2,Reward,20,5,3.0,0,349,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
6708,144832_fnca,22,2,Punishment,21,5,3.0,0,340,14,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyPunishment
6709,144832_fnca,23,2,Reward,22,5,2.0,0,309,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
6710,144832_fnca,24,2,Punishment,23,5,2.0,0,299,13,2,0,2,0,3.0,2.0,1.0,Reward,,MostlyPunishment
6711,144832_fnca,25,2,Punishment,24,5,3.0,0,235,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
6713,144832_fnca,28,2,Reward,26,5,3.0,0,854,13,3,3,0,0,2.0,,1.0,,MostlyReward,MostlyReward
6714,144832_fnca,29,2,Reward,27,5,2.0,0,472,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
6715,144832_fnca,30,2,Punishment,28,5,3.0,0,359,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6716,144832_fnca,31,2,Reward,29,5,3.0,0,294,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
6717,144832_fnca,32,2,Punishment,30,5,2.0,0,394,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6718,144832_fnca,33,2,Reward,31,5,2.0,0,308,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
6719,144832_fnca,34,2,Reward,32,5,2.0,0,321,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
