,HCPID,ans,bll,lf,LL
117,153025_fnca,0.45,0.2,0.1,-1.8439092305880016
133,153025_fnca,0.5,0.35,0.1,-1.8450572548998176
134,153025_fnca,0.5,0.4,0.1,-1.8456556576846026
123,153025_fnca,0.45,0.5,0.1,-1.8463926531055201
121,153025_fnca,0.45,0.4,0.1,-1.8477780115148585
128,153025_fnca,0.45,0.75,0.1,-1.8479759146584396
142,153025_fnca,0.5,0.8,0.1,-1.8479791465096604
141,153025_fnca,0.5,0.75,0.1,-1.8485390016314762
118,153025_fnca,0.45,0.25,0.1,-1.8490417751596693
131,153025_fnca,0.5,0.25,0.1,-1.8491243545028937
130,153025_fnca,0.5,0.2,0.1,-1.8493041734171785
132,153025_fnca,0.5,0.3,0.1,-1.8493256087924967
136,153025_fnca,0.5,0.5,0.1,-1.849694771148532
140,153025_fnca,0.5,0.7,0.1,-1.8499273693318323
125,153025_fnca,0.45,0.6,0.1,-1.850686321644946
104,153025_fnca,0.4,0.2,0.1,-1.8510611439061917
124,153025_fnca,0.45,0.55,0.1,-1.8517246833152603
129,153025_fnca,0.45,0.8,0.1,-1.8524758517631161
119,153025_fnca,0.45,0.3,0.1,-1.8535470298118457
137,153025_fnca,0.5,0.55,0.1,-1.8538660855539426
111,153025_fnca,0.4,0.55,0.1,-1.8545145758342114
139,153025_fnca,0.5,0.65,0.1,-1.8556684933073284
138,153025_fnca,0.5,0.6,0.1,-1.8559390443737707
122,153025_fnca,0.45,0.45,0.1,-1.856488667772927
108,153025_fnca,0.4,0.4,0.1,-1.8609242964677564
135,153025_fnca,0.5,0.45,0.1,-1.8610272729464095
95,153025_fnca,0.35,0.4,0.1,-1.863520961032813
91,153025_fnca,0.35,0.2,0.1,-1.8642446778335788
99,153025_fnca,0.35,0.6,0.1,-1.8671293870900798
92,153025_fnca,0.35,0.25,0.1,-1.8680736658832875
116,153025_fnca,0.4,0.8,0.1,-1.8690480111392571
109,153025_fnca,0.4,0.45,0.1,-1.8702101796828021
105,153025_fnca,0.4,0.25,0.1,-1.8702943589679633
98,153025_fnca,0.35,0.55,0.1,-1.8704761538631958
126,153025_fnca,0.45,0.65,0.1,-1.8762075362542998
112,153025_fnca,0.4,0.6,0.1,-1.8775616333377743
107,153025_fnca,0.4,0.35,0.1,-1.88048483572129
127,153025_fnca,0.45,0.7,0.1,-1.880809204752311
120,153025_fnca,0.45,0.35,0.1,-1.8808293870130957
106,153025_fnca,0.4,0.3,0.1,-1.882473999051817
96,153025_fnca,0.35,0.45,0.1,-1.8825407474757765
115,153025_fnca,0.4,0.75,0.1,-1.8840769258329324
97,153025_fnca,0.35,0.5,0.1,-1.8866792309097171
81,153025_fnca,0.3,0.35,0.1,-1.887895561801283
