,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.05,0.1,1,0.1066666666666666,0.3092047555018716,167743_fnca,-1.8401438404103165,0.5
1,Punishment,0.05,0.1,1,0.5336,0.4990694302769801,167743_fnca,-1.8401438404103165,0.5
2,Reward,0.05,0.1,1,0.2504,0.4334167972011201,167743_fnca,-1.8401438404103165,0.25
