,HCPID,egs,alpha,r,LL
11,167743_fnca,0.05,0.1,1,-1.8401438404103165
21,167743_fnca,0.1,0.1,1,-1.8562401253883445
52,167743_fnca,0.25,0.15,1,-1.8658368567823318
62,167743_fnca,0.3,0.15,1,-1.867172557153396
72,167743_fnca,0.35,0.15,1,-1.8688958692334086
42,167743_fnca,0.2,0.15,1,-1.8692947399305755
31,167743_fnca,0.15,0.1,1,-1.8702800530513817
82,167743_fnca,0.4,0.15,1,-1.870839766029796
41,167743_fnca,0.2,0.1,1,-1.871807280205055
1,167743_fnca,0.0,0.1,1,-1.8735919452919658
92,167743_fnca,0.45,0.15,1,-1.8736231609262632
102,167743_fnca,0.5,0.15,1,-1.8824251159019783
51,167743_fnca,0.25,0.1,1,-1.890655954956384
32,167743_fnca,0.15,0.15,1,-1.895337249250041
91,167743_fnca,0.45,0.1,1,-1.898188175238392
61,167743_fnca,0.3,0.1,1,-1.9040180060839327
71,167743_fnca,0.35,0.1,1,-1.9060116398928233
103,167743_fnca,0.5,0.2,1,-1.9079875869118816
93,167743_fnca,0.45,0.2,1,-1.9133882462517748
81,167743_fnca,0.4,0.1,1,-1.9155012796493112
83,167743_fnca,0.4,0.2,1,-1.9155322342039964
101,167743_fnca,0.5,0.1,1,-1.9262784115575802
22,167743_fnca,0.1,0.15,1,-1.9326168015830456
50,167743_fnca,0.25,0.05,1,-1.9422061481566772
73,167743_fnca,0.35,0.2,1,-1.944545277770938
30,167743_fnca,0.15,0.05,1,-1.9496788925165478
90,167743_fnca,0.45,0.05,1,-1.9519601341029005
100,167743_fnca,0.5,0.05,1,-1.9537291288066334
12,167743_fnca,0.05,0.15,1,-1.9608039436283344
80,167743_fnca,0.4,0.05,1,-1.9627190781631128
70,167743_fnca,0.35,0.05,1,-1.9668203956393364
2,167743_fnca,0.0,0.15,1,-1.973547980887159
60,167743_fnca,0.3,0.05,1,-1.9741628358468635
63,167743_fnca,0.3,0.2,1,-1.9897013513077582
40,167743_fnca,0.2,0.05,1,-1.990440561360131
20,167743_fnca,0.1,0.05,1,-2.010914171622074
53,167743_fnca,0.25,0.2,1,-2.0206838421662408
104,167743_fnca,0.5,0.25,1,-2.0302658341907387
10,167743_fnca,0.05,0.05,1,-2.0325902574099777
84,167743_fnca,0.4,0.25,1,-2.0846261126829693
94,167743_fnca,0.45,0.25,1,-2.087212166995552
74,167743_fnca,0.35,0.25,1,-2.1106391777269624
43,167743_fnca,0.2,0.2,1,-2.1265520369501925
