,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
7425,149539_fnca,1,1,Reward,2,5,3.0,0,617,26,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
7426,149539_fnca,2,1,Reward,3,5,2.0,0,613,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7427,149539_fnca,3,1,Punishment,4,5,3.0,0,137,14,1,1,0,1,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
7428,149539_fnca,4,1,Reward,5,5,3.0,0,518,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7429,149539_fnca,5,1,Reward,6,5,3.0,0,827,14,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7430,149539_fnca,6,1,Reward,7,5,3.0,0,667,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7431,149539_fnca,7,1,Neutral,8,5,2.0,0,683,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
7433,149539_fnca,10,1,Reward,10,5,3.0,0,1395,13,2,2,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
7434,149539_fnca,11,1,Punishment,11,5,2.0,0,337,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
7435,149539_fnca,12,1,Punishment,12,5,2.0,0,645,14,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7436,149539_fnca,13,1,Punishment,13,5,2.0,0,714,13,3,0,3,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7437,149539_fnca,14,1,Neutral,14,5,2.0,0,651,13,4,0,4,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7438,149539_fnca,15,1,Punishment,15,5,3.0,0,477,13,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7439,149539_fnca,16,1,Punishment,16,5,3.0,0,596,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
7441,149539_fnca,19,1,Punishment,18,5,3.0,0,740,13,4,4,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
7442,149539_fnca,20,1,Punishment,19,5,2.0,0,510,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7443,149539_fnca,21,1,Punishment,20,5,3.0,0,606,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7444,149539_fnca,22,1,Neutral,21,5,2.0,0,574,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
7445,149539_fnca,23,1,Punishment,22,5,3.0,0,560,13,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7446,149539_fnca,24,1,Neutral,23,5,3.0,0,509,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
