,HCPID,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model
40,153429_fnca,0.008728113875562335,0.04865164529105585,-37.45962016251504,-0.15696709579606857,1.1363285750699323,-37.942282317184485,Procedural
41,133019_fnca,0.018226374165640588,0.12237359609167014,-37.578013335146444,19.582712410052995,4.391148301620545,-36.871667105820904,Declarative
42,157437_fnca,0.02069285816430705,0.10201008705770356,-37.04600645565191,11.776697163933633,1.8649607056094042,-34.128630230767364,Declarative
43,135528_fnca,-0.0002711187595054728,0.010075091276022689,-38.065673846607,-1.9082837776935848,5.0569933993661875,-37.9932157187096,Declarative
44,165234_fnca,0.9779841438831154,2.9991444317348517,-38.13137122776108,-24637419390228.86,41542154633766.47,-38.81624211135694,Procedural
45,131217_fnca,-0.23291510462790693,76.33333673553275,-37.08178394717696,-22856492604466.7,38539261561175.805,-37.42994775023706,Procedural
46,158136_fnca,0.0016179632320146022,-0.0028172137473231633,-37.18216753787476,141.44701350710534,7.649269548931034,-31.212734720849436,Declarative
47,167036_fnca,1.2365314939138576,3.0196078691997212,-37.69954288793664,-33.042410667904704,57.56181427316601,-38.81599254429971,Procedural
48,166438_fnca,0.5540884471807299,1.6771332917656139,-36.98279525484321,-15461430410699.676,26070146503426.016,-38.123094930797,Procedural
49,128329_fnca,0.12194747187260227,2.0728030241938056,-38.69040944749086,-26252926344276.508,44266126594303.35,-38.816242111356935,Procedural
50,173435_fnca,-0.8460442223663353,3057903.0642787227,-37.48726866608573,-23950841679577.844,40384488034520.734,-38.81624211135694,Procedural
51,100307_fnca,-0.00023001273107079682,-0.19391574515087268,-38.804728514332496,-23950841679577.844,40384488034520.734,-38.81624211135696,Procedural
52,130013_fnca,-0.001255290464035316,-0.0049057217808076165,-38.62789984091142,-0.1858737280312614,1.1615816054350256,-38.30874606060684,Declarative
53,150625_fnca,0.0006590425385337322,0.009835010733020205,-37.91965011483242,-0.020269067129808624,1.7431933420672767,-37.374087563305736,Declarative
54,133827_fnca,0.0008045504170570866,0.009971168719016134,-37.259631187964,-12.902935897751053,23.470668662645053,-37.42600945292923,Procedural
55,140925_fnca,0.0030101247915864495,0.006803297506921354,-36.72538153374623,-0.28757286209773525,0.7838465523226695,-33.0973719087034,Declarative
56,129028_fnca,0.0001555556143999233,0.009713795817150758,-38.812357397959104,-0.13752093355003558,2.014136679619239,-38.38742379586185,Declarative
57,147030_fnca,0.5632873891639902,0.39624058810012114,-29.84876780264993,21.93858233833194,3.043764188764362,-35.77787668475339,Procedural
58,134234_fnca,0.008659491610404815,0.007201533483680617,-13.64218175148484,12.564551153430466,0.9681103176988108,-14.14094399395108,Procedural
59,146432_fnca,0.0003344837498528405,0.009126869492271449,-35.93133929861369,-4767524321068.878,8038716613867.434,-36.04365338911715,Procedural
60,137027_fnca,0.00018122014703068768,-0.08951459347513438,-37.411860897599006,-0.15587567038885836,2.0707389867512425,-36.6156697487316,Declarative
61,123117_fnca,0.2229424772148522,0.4864221648554013,-32.46019303772808,-0.16774932431102535,2.1595277544723057,-33.935166650380594,Procedural
62,103515_fnca,-0.11228147350669372,0.5638498799040106,-36.100439507782745,-28926829314471.617,48774703117154.266,-38.81624211135697,Procedural
63,155635_fnca,0.0006170490343884738,0.010164007753790807,-37.60630379937781,-0.18973343039180773,2.2077276763956295,-37.299493959918465,Declarative
64,154936_fnca,0.9190423916640947,1.1006101939832207,-35.46102116869893,-0.14026354029191562,2.074727741942448,-37.80100172104554,Procedural
65,103414_fnca,0.8231501636711,2.0283341394659375,-37.69638717824051,-23950841679577.844,40384488034520.734,-38.816242111356935,Procedural
66,143325_fnca,0.10989257753608644,3.6488263634291824,-36.72537633401081,-1.1701660909515386,3.779339956180777,-36.67146565947784,Declarative
67,105014_fnca,-0.005600125629941939,0.028171810976079535,-36.35613922036206,-0.31813048314143355,0.923821419784142,-38.02807075090168,Procedural
68,112819_fnca,-0.14883181936891093,1.2434050863713741,-34.50977224600472,-40384488034519.44,68093927376417.36,-36.736800569677115,Procedural
69,157336_fnca,0.024431035155628538,0.10784485099472162,-35.90287700240386,142.4426012668836,5.73237043237553,-26.91413121149317,Declarative
70,169141_fnca,0.00025131916631598384,0.009807477573566654,-38.58539047115136,-6023189411055.893,10155944577765.46,-38.81624211135695,Procedural
71,153025_fnca,0.527043192938973,1.5153634939450908,-37.73244416978608,141.44701241810876,29.678831676707464,-37.86038166328302,Procedural
72,162026_fnca,-0.0005156956542988269,0.00997163679973223,-38.68654277321354,-24488811102996.18,41291580150331.8,-38.81624211135693,Procedural
73,101410_fnca,1.3063767726080586,3.42461729777317,-37.868209890400536,-4.143639572906352,8.803502685371118,-38.77035681938909,Procedural
74,164939_fnca,0.0019757703885707016,0.017516910171915825,-38.488644350139815,-1.487047631293541,4.426217868924146,-38.76514422886527,Procedural
75,135932_fnca,-0.1453032360357094,0.3611462037754546,-33.14754510300377,-29731087836495.395,50130796116733.664,-38.81624211135695,Procedural
76,117324_fnca,0.5569240186038006,0.2691732537420096,-22.493702329341545,-0.34246162095132016,1.051641793371774,-28.91856803425813,Procedural
77,137128_fnca,-0.0007151937428222606,0.009343284738575111,-38.54714171573069,-2.0956274209769923,5.421950552638828,-38.715527411063874,Procedural
78,142828_fnca,-0.29663299105582963,42.405891729960466,-33.902071514091844,-39477395918708.375,66564442471675.19,-36.043653389117175,Procedural
79,123420_fnca,-0.10798065365550777,0.9586730974513846,-36.778119922317195,-9.968144512655279,18.63182507584996,-37.42798169623395,Procedural
80,124422_fnca,0.0010093847294995574,0.009959731275510069,-37.25519090085024,-21254190064115.105,35837554085852.43,-37.429947750237034,Procedural
81,162733_fnca,1.4520785960221199,1.7232712784552717,-32.72376041007841,-2754714233208.288,4644835677352.043,-37.42994775023704,Procedural
82,175439_fnca,0.00014001489807583152,0.007619261622813928,-38.75691473059783,-21499146379693.727,36250584896734.875,-38.81624211135694,Procedural
83,176542_fnca,0.09500712257013924,3.9764404611928352,-38.80711462389372,-30701666454653.04,51767328174141.11,-38.816242111356935,Procedural
84,107422_fnca,0.003205350208628544,0.008048881105616896,-31.616825171075728,5.020472914185216,0.8646583202507132,-21.752122841454412,Declarative
85,150423_fnca,0.3822092934128013,0.32608721526223905,-17.36028129417339,-23950841679577.844,40384488034520.734,-19.408121055678464,Procedural
86,113821_fnca,0.7819403220507517,0.7655815259891797,-32.412339259499134,-0.738964845640365,3.185502572285454,-38.29833858369107,Procedural
87,113215_fnca,-0.5177970039650936,32490.329530911422,-36.49370631720944,-12242263017496.258,20642177466574.918,-37.42994775023706,Procedural
88,118528_fnca,0.00015524310409830745,0.009828057338276023,-38.78914333093586,-28600067098542.684,48223736037183.92,-38.81624211135693,Procedural
89,160830_fnca,0.2523767353793752,1.209883756874902,-35.54216272671876,-34205424750038.207,57675157514931.53,-36.043653389117146,Procedural
90,155231_fnca,0.03241245084296679,0.11662843323356661,-35.68551720699269,141.9395397155859,5.39005409152749,-26.732229180647074,Declarative
91,118932_fnca,0.0003213379601183033,0.009113180409602482,-38.0711137491937,-2896539724851.581,4883973409095.311,-38.12309493079701,Procedural
92,118730_fnca,0.0016181210885290657,0.008847419049953242,-37.71853171158779,-0.07416888128283847,1.2946755228646873,-36.93105647512522,Declarative
93,136833_fnca,-0.0190412104162365,0.11303512084120397,-37.872524889314235,-30907164664015.617,52113827079381.375,-38.123094930796995,Procedural
94,151627_fnca,-0.0786250441137708,1.5099242379254392,-37.1235436471204,-30907164664015.617,52113827079381.375,-37.42994775023706,Procedural
95,168139_fnca,0.07412405670117658,1.0877928741017078,-38.74814289083252,-18779008491591.234,31664049808802.68,-38.81624211135694,Procedural
96,154431_fnca,0.12256422925634049,0.4018064108957321,-34.13291386605555,-0.12832714254023203,0.9574363777490127,-33.92583064135802,Declarative
97,128127_fnca,-0.04900659384750997,0.9150444489886915,-38.12441210917569,-23950841679577.844,40384488034520.734,-38.816242111356964,Procedural
98,101309_fnca,0.00039023347204531015,0.008842166929665034,-38.41067280608618,-5.425396889655838,11.023155623898163,-38.79444594874809,Procedural
99,141826_fnca,-0.00046064735423102836,0.008409233606153255,-37.33147755030927,-25021754943310.754,42190198438212.98,-37.42994775023706,Procedural
100,154835_fnca,0.09528176033423764,0.6041384422862164,-36.17816961748522,-0.46146880048835043,2.6779985402275246,-36.222352465107235,Procedural
101,109325_fnca,0.03903441158417362,-0.012096785206920029,-3.2539137865587673,7.980977085056596,0.8073593948590272,-8.217936358539287,Procedural
102,111716_fnca,0.05095387273181268,0.3363444909091394,-35.83909443392144,-0.23514067345337497,0.991172536513659,-37.420490664780324,Procedural
103,137936_fnca,0.15549721036229447,0.6854150133526211,-36.471662877862485,-0.14715098144856895,2.087434998867753,-36.860396366899955,Procedural
104,131722_fnca,-0.18220368764019562,3.7323870713938883,-34.68562433893106,-43854792219152.94,73945348365054.88,-37.42994775023709,Procedural
105,169444_fnca,-0.7304394533184944,192375.2052714067,-36.38799202545834,-23412872256159.516,39477395918709.68,-38.816242111356964,Procedural
106,101006_fnca,0.7182701732497448,0.7603199442178304,-33.68611489968586,-5.1580782583642035,10.466213870193505,-38.77740383789608,Procedural
107,171633_fnca,-0.1185029950630196,0.3688162830450785,-35.10898034708575,-13108220195357.375,22102303072786.098,-38.81624211135695,Procedural
108,128632_fnca,0.37263057347437045,0.5472182308566038,-31.68381290229927,-0.3316213711128651,2.4070794017941215,-36.54182916022612,Procedural
109,135225_fnca,0.4050052054706927,2.649858401156167,-38.562838698716696,-11278521764543.79,19017174152140.03,-38.81624211135695,Procedural
110,100408_fnca,-0.12224300320139678,0.3938069359605687,-32.95155982402257,-13885479895313.914,23412872256160.9,-36.736800569677136,Procedural
111,178950_fnca,0.3134321809783618,1.0559308111050556,-37.74926087611922,-94.0327428246299,160.30316893001213,-38.8161057389464,Procedural
112,163432_fnca,0.8756413216637733,2.100523382702005,-36.89195493849693,-47474435977226.516,80048576877816.1,-38.12309493079698,Procedural
113,163129_fnca,0.0005441850808917035,0.009739224148028521,-38.58636484933012,-3.2666197777213677,7.383417100359935,-38.74180412890523,Procedural
114,132118_fnca,0.27971288500147024,0.5317625351145479,-33.83879936062169,142.95904236298395,47.431182694021146,-36.30305649324137,Procedural
115,101915_fnca,0.002005274996652384,-0.24910107912779883,-37.3244935522237,-0.05077323070113987,1.4069680396817827,-38.0335609265904,Procedural
116,164131_fnca,-7.939389217632867e-05,0.010005320417509962,-37.42102678995612,-29731087836495.395,50130796116733.664,-37.42994775023706,Procedural
117,172534_fnca,0.6376609569549867,0.39040003785552435,-25.699685660924292,142.41536289642954,5.85433015622462,-28.403729839140865,Procedural
118,126325_fnca,-0.3796099189357625,257.27539895617883,-36.05553156021585,-23950841679577.844,40384488034520.734,-38.81624211135697,Procedural
119,156233_fnca,0.943835030832506,0.8789897889718914,-32.883670200536585,-1.5899834289524595,4.530568957581496,-38.617499670509694,Procedural
120,131924_fnca,0.0005183382530395966,0.00996194376470629,-38.3281330890527,-1.6871065719518108,4.659461859089257,-38.67612335292995,Procedural
121,108525_fnca,0.04924588190726413,0.12001386510474985,-28.383869364353053,1.339575908024229,1.2557461371219119,-30.07957030660826,Procedural
122,144832_fnca,-0.15401964255693434,0.7500929636729068,-34.85326656565209,-23950841679577.844,40384488034520.734,-38.81624211135696,Procedural
123,148032_fnca,-0.16162469324149017,0.7549242712432203,-33.88935822443715,-33159180338372.492,55911042273651.195,-38.81624211135695,Procedural
124,136227_fnca,0.30712881919705903,0.5237950157076006,-35.86256209171167,-0.11731241066763962,1.6642891225699301,-38.42696933941571,Procedural
125,105115_fnca,0.03142453632474875,0.12977098919520952,-36.99551165609787,141.44899040131864,5.404661557741811,-27.474334715083145,Declarative
126,178849_fnca,-0.09787853501550034,0.5526867250976629,-37.404748892656016,-29731087836495.395,50130796116733.664,-38.81624211135696,Procedural
127,130922_fnca,-0.15919148567939218,1.2259644843657882,-35.474775158124366,-17313572397191.02,29193118413078.42,-37.429947750237055,Procedural
128,133625_fnca,0.9687346037178096,0.835417420955787,-31.94808651602258,-0.4182853597095201,12.106080525837148,-38.7858588101896,Procedural
129,110411_fnca,0.0016771161534155097,-0.0047312259975695395,-37.96628639069876,-0.1549655170260984,1.1980899234515356,-36.475204367736694,Declarative
130,150726_fnca,-0.002301509766241179,-0.011841960591101786,-38.418764819034664,-0.007801849822237151,1.4767899608389001,-38.46902083222391,Procedural
131,138534_fnca,-0.12645380337547735,0.22875716640531074,-32.76276202750979,-66564442471674.016,112237013073255.52,-38.81624211135696,Procedural
132,175035_fnca,0.9665198855227715,2.1794669305555185,-32.82501814179236,-16078106699328.889,27109949469747.15,-33.964211847437326,Procedural
133,165032_fnca,0.015217848036907717,0.17645890528726252,-33.33861797572978,-0.1817221553115834,2.1524170572050947,-34.0257630501292,Procedural
134,149741_fnca,-0.1681559557224106,26.92123313023778,-36.9682940983229,-23950841679577.844,40384488034520.734,-37.429947750237055,Procedural
135,122317_fnca,0.935179692629409,0.8827963104796707,-29.901233840826528,-29.903317709631132,52.34761284226388,-36.04337000704095,Procedural
136,171431_fnca,0.0005342614009434326,0.009826913403783478,-37.145481180228536,-8431301286039.582,14216359927753.562,-37.42994775023706,Procedural
137,173536_fnca,-0.22212059499699577,8.79365115155408,-36.363025838418764,-59170288044501.47,99769428643609.38,-38.123094930797,Procedural
138,159138_fnca,-0.0008797230363262967,-0.0003392771238962349,-37.582624856568785,-71665832114148.06,120838673558289.81,-38.12309493079701,Procedural
139,114419_fnca,-0.00048071040802041446,0.009746765106857267,-38.47909140460342,-40384488034519.44,68093927376417.36,-38.81624211135698,Procedural
140,124220_fnca,-0.2210241900744292,2.6405894261035483,-32.9401930335174,-12283604223482.584,20711884552434.953,-38.816242111356964,Procedural
141,117122_fnca,-0.19912613766768733,1.2566725892446589,-32.037994792533034,-94273881813570.78,158959025454086.8,-36.73680056967711,Procedural
142,124826_fnca,-0.11218564310356668,0.3314157966235255,-34.63540603123391,-44181703228789.266,74496566322266.0,-36.736800569677115,Procedural
143,156637_fnca,7.727901704066527e-06,0.010018697818394394,-38.8160490435068,-7218516177756.131,12171433644376.797,-38.81624211135697,Procedural
144,113922_fnca,-0.056586996151836697,0.5048915618651193,-38.418477626393596,-23950841679577.844,40384488034520.734,-38.816242111356964,Procedural
145,103818_fnca,1.0867263566436436,0.9442983541070579,-32.59532393119065,-0.10528950154621407,1.5756268181849005,-38.211428220717174,Procedural
146,119833_fnca,0.0012453320745104374,0.008377571144181127,-38.20585209948184,11.381097451043043,2.6262188024902855,-36.93741504484363,Declarative
147,137633_fnca,0.8186056550218896,0.3920622615152616,-24.434775360400153,141.98452973203277,5.995090714375095,-28.489023130391747,Procedural
148,164030_fnca,-0.453415180495117,1132.2607511544159,-35.261397445981764,-23950841679577.844,40384488034520.734,-38.81624211135694,Procedural
149,149337_fnca,-0.7043317952498955,538930.9797905842,-36.930054469668676,-26840964758036.617,45257642075627.2,-38.81624211135695,Procedural
150,106319_fnca,0.6918067930814297,3.3171146389281563,-38.47579967379057,-11137272781502.459,18779008491592.637,-38.81624211135694,Procedural
151,158540_fnca,0.24708098334849568,0.8070395745707946,-35.84927493450932,2.192804974920403,1.3758401808195049,-35.5594857557044,Declarative
152,154734_fnca,0.0010079650242004246,0.009754023361708487,-36.777609568788606,-0.49594284622405954,2.753320220222066,-37.33476540788122,Procedural
153,148941_fnca,0.0275260791116252,0.08381623194390128,-27.72425784893039,-0.20178473333264685,0.6216202545114495,-28.816144439217197,Procedural
154,101107_fnca,-0.20944761639662007,8.15147941074803,-34.72229102655555,-39477395918708.375,66564442471675.19,-37.42994775023709,Procedural
155,160123_fnca,-0.0008541939462645624,0.00839896708682027,-38.58078357956074,-39477395918708.375,66564442471675.19,-38.81624211135695,Procedural
156,102816_fnca,-3.825237277727457e-05,0.009958184908733991,-37.428514652559386,-23950841679577.844,40384488034520.734,-37.42994775023705,Procedural
157,994273_fnca,0.003328137615410992,0.009118677095378527,-33.4945276733215,-0.11109183187236878,1.1833276988728847,-33.59756763392726,Procedural
158,111413_fnca,0.8801591313757812,0.7661555440004959,-33.166306132291155,-17601258940691.35,29678198374936.062,-38.81624211135692,Procedural
159,121618_fnca,0.6053440469052191,1.0569771339465888,-34.90435243457498,-6.243395907283592,12.352226768325252,-37.42339080338006,Procedural
160,153833_fnca,0.00034150958175331787,0.010028588416887915,-37.97480173561697,-13885479895313.914,23412872256160.9,-38.123094930796995,Procedural
161,130316_fnca,-0.0009671980660856829,0.009844273416764445,-38.281918727206005,-23950841679577.844,40384488034520.734,-38.81624211135697,Procedural
162,142424_fnca,-0.20020386196292128,2.1491358800587004,-33.422867763151324,-18953896997013.242,31958936413268.016,-36.736800569677094,Procedural
163,108121_fnca,-0.11593755788589916,0.16651370937158333,-31.289137452076435,-39477395918708.375,66564442471675.19,-38.816242111356964,Procedural
164,151223_fnca,-0.23693276973311622,4.389634898588762,-32.77591629538131,-23950841679577.844,40384488034520.734,-38.81624211135697,Procedural
165,172938_fnca,0.1515375563565302,1.0897687256573096,-35.51123845308802,-1.8925820872547143,5.007804090582281,-35.911828770471004,Procedural
166,151728_fnca,0.9422339244351254,1.4960994232875269,-34.75352599317789,-40384488034519.44,68093927376417.36,-37.429947750237076,Procedural
167,178142_fnca,-0.29387940979937865,20.137290353677084,-35.2049352450828,-39477395918708.375,66564442471675.19,-38.81624211135696,Procedural
168,149539_fnca,-0.0027832057576728684,0.03526907214699288,-38.50093554233449,-24412410852698.355,41162758589391.17,-38.81624211135696,Procedural
169,133982_fnca,0.6606540021945461,1.8087592418922105,-37.63906779660399,-33155927650659.766,55905557784638.66,-38.81624211135692,Procedural
170,107321_fnca,0.24210919107729456,2.4398685028901923,-38.69061622624706,-10.6004560000241,19.7819673362458,-38.80828623642351,Procedural
171,163836_fnca,0.5108943372152701,0.5098349529129742,-32.39677878014709,6.459379594310861,1.7373838396256374,-37.344574930430824,Procedural
172,152831_fnca,0.06616099403618145,1.229604602737526,-38.02221370943753,141.9395398925048,7.930238830342047,-30.158299507557622,Declarative
173,161630_fnca,-0.0007855082625796992,0.009349030911331895,-36.997268559351866,-74496566322264.86,125611689618712.64,-37.42994775023707,Procedural
174,161327_fnca,-0.4441920455454399,18480.313416703197,-37.005660963712934,-26202857353934.73,44181703228790.56,-37.429947750237055,Procedural
175,108828_fnca,0.6063854953867486,0.7055858344629294,-32.08891601177286,-1.7346117870601083,4.789502279414107,-38.215555428767864,Procedural
176,168341_fnca,0.04000579343919411,0.17673469706907124,-36.13281307256854,-0.08049615212264816,1.0467431599364017,-37.28652284292152,Procedural
177,162329_fnca,-0.0003142746834516952,0.009873625758138153,-38.77683007523242,-26202857353934.73,44181703228790.56,-38.81624211135694,Procedural
178,106521_fnca,-0.000590860503335811,0.008379831565859246,-38.712524226097976,141.4489899931258,31.323946537260568,-37.92419581416466,Declarative
179,177746_fnca,0.06095370167434313,0.3280683813723538,-36.85679245032398,-0.04590023906684455,1.6758088683024899,-37.20713021998258,Procedural
180,121315_fnca,0.09741424490054743,0.1786189365064717,-51.48873780430573,-0.25594785926580443,0.7330623324331867,-44.94960022784777,Declarative
181,120111_fnca,0.1868603430738262,0.8775231387537366,-37.00327242093584,-10457387393436.809,17632626099243.375,-37.42994775023706,Procedural
182,102008_fnca,-0.22921876680298775,5.929629878712583,-35.48496210212088,-30907164664015.617,52113827079381.375,-38.81624211135695,Procedural
183,114924_fnca,0.4907732381643887,0.47655422709103357,-33.238175223387074,-0.2100165667604492,1.341787789525972,-36.953445229780336,Procedural
184,162228_fnca,0.0006170194140693607,0.0099664615964885,-38.69389365184565,-5881363919412.6,9916806846022.195,-38.81624211135694,Procedural
185,148840_fnca,-0.00033845968911125227,-0.2201182339653142,-38.72299981288031,-33797287742474.39,56986981120487.836,-38.81624211135693,Procedural
186,159441_fnca,-0.0002462914324055455,0.009966751409965204,-38.68672027528299,-59170288044501.47,99769428643609.38,-38.816242111356935,Procedural
187,148335_fnca,1.7781364081990487,3.0920369017488594,-32.39595488893425,-19.164118886298255,34.13899459584326,-38.81388427397038,Procedural
188,145834_fnca,0.0010251086592871458,0.009974012828948105,-35.608926768841606,-0.04905020893697969,1.6437935558709116,-35.985860405657085,Procedural
189,170934_fnca,-0.05842983756936057,0.20693008694354784,-36.34568090933666,4.642611480009705,1.875351032028844,-38.11160270413345,Procedural
190,109123_fnca,0.002678409015196662,0.03292978382230814,-37.94659835206899,-0.0755335399340102,1.5632832778853871,-35.34466067739159,Declarative
191,105216_fnca,0.0010491775430711788,0.009843900219803112,-38.06911232835316,-0.21726592235941394,0.6421014132176013,-30.139443989217863,Declarative
192,141422_fnca,-0.3179080483074553,3928.7599097717484,-38.51758354909004,-2.2889503413450765,5.858753213600398,-38.722498269282156,Procedural
193,120212_fnca,-2.570788601353755e-05,0.009965259531396719,-38.12277553220797,-2.2240556716919015,5.708527374267582,-38.04815841699795,Declarative
194,147737_fnca,0.1191316378269221,1.117498857761892,-37.96024549765142,-9020029958327.277,15209039277672.2,-38.123094930796995,Procedural
195,127933_fnca,-0.0009186038691525085,0.01011970344169582,-36.8316673124292,-125611689618711.75,211798977453886.94,-38.81624211135697,Procedural
196,122620_fnca,0.40061818721713316,1.5778154951051178,-37.947108028840326,-0.38893184183988283,2.5465650625984235,-38.59373654944127,Procedural
197,146331_fnca,-0.04712849429259425,0.9583169379162997,-38.47565898175987,-17187475721325.047,28980501684512.96,-38.816242111356935,Procedural
198,139233_fnca,0.45825572764568967,1.0160411155247886,-37.157004764755534,-10701554459371.404,18044326117496.188,-38.816242111356935,Procedural
