,orig.model,orig.alpha,orig.proc.temp,orig.decay,orig.decl.temp,HCPID,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
26,Declarative,,,0.2285287062594632,0.4061595829218695,161731_fnca,0.23533655554968913,0.3438719014518821,-35.64680910268415,0.49975166313337605,0.37297843614107334,-31.716042074313062,Declarative,-3.93076702837109
27,Declarative,,,0.33644486460156237,4.088723511841507,161731_fnca,0.6296928388391129,6.747672501987129,-38.7443029541457,0.024813101898079948,2.3084855810513925,-38.53270852922637,Declarative,-0.21159442491933333
28,Declarative,,,0.9424189675146725,1.2249301133334551,161731_fnca,0.2471004480290313,0.38714586774088927,-33.4495474845507,0.6828482585241425,0.784212970212551,-32.79143493938559,Declarative,-0.6581125451651104
29,Declarative,,,0.09044190242662357,0.9325882946104525,161731_fnca,0.29098789415331316,0.5593618731390487,-34.76571724565997,0.29325306582019356,0.653612697318264,-33.30060518284124,Declarative,-1.4651120628187329
30,Declarative,,,0.5978749983556046,2.011395657112894,161731_fnca,0.2303786742386739,0.5788940268249105,-36.657675109404614,0.6691826488662873,1.2273018212187763,-35.166184652959394,Declarative,-1.49149045644522
31,Declarative,,,0.7467090435197775,4.312805372305153,161731_fnca,0.6967470181516919,2.102607050567662,-37.96382176179352,0.2711294527323215,1.3813608135687552,-38.024683472345046,Procedural,0.06086171055152789
32,Declarative,,,0.04086661435301251,0.010621324552606004,161731_fnca,0.293991454558979,0.1354551448148175,-19.39274886680451,0.03882830388265931,0.0007402279808481351,-7.815505030453987,Declarative,-11.577243836350522
33,Declarative,,,0.07009328676429333,4.989059300995299,161731_fnca,0.0384684780191572,0.8245396308834665,-38.72064900852479,0.010000001020359847,3.5645099995671696,-38.635432303533264,Declarative,-0.08521670499152378
34,Declarative,,,0.3657919664701227,3.319484701762252,161731_fnca,0.010045529651244936,9.999999981229447,-38.82215792579498,0.9073274458508147,9.99988774678233,-38.63612131120639,Declarative,-0.18603661458859477
35,Declarative,,,1.123585524819544,3.633282804393072,161731_fnca,1.2053604263003126,1.8701612657916098,-36.25655533781698,1.9999999999321012,4.92774669676363,-36.68501945915357,Procedural,0.42846412133659584
36,Declarative,,,0.6456665507322338,3.597781602922362,161731_fnca,1.3987997606447016,3.5049998876442845,-37.87523462613157,0.09290182936367543,0.8652270669561329,-38.231368653935995,Procedural,0.3561340278044227
37,Declarative,,,1.6893475295264901,3.0594024078066813,161731_fnca,0.050722261660504156,0.30338622426390116,-38.200793507277076,0.9337759288457523,2.363030117021539,-38.47413488936586,Procedural,0.27334138208878045
38,Declarative,,,0.11374823963149862,1.3125373907981164,161731_fnca,0.059707934181567876,0.9680865560280889,-38.54752661182807,1.0351404586811308,9.208564262557337,-38.585846545249794,Procedural,0.03831993342172524
39,Declarative,,,1.9742994863632066,3.8135833773677508,161731_fnca,0.9519245433974793,1.5033728986085753,-36.58355313753864,1.9999586585016513,2.6642979517869185,-35.6503108907804,Declarative,-0.9332422467582333
40,Declarative,,,1.4701261288588157,2.4461250363224982,150523_fnca,0.26374378706350166,0.48097798541275383,-18.378026140422104,0.010000000300339474,0.3427910994568815,-18.06231659068921,Declarative,-0.3157095497328939
41,Declarative,,,0.7155543547905243,1.7394586495927955,150523_fnca,0.8913537338582818,3.2062153751988265,-19.132163215299595,1.0534502526203453,3.3558583358226493,-19.18066982077354,Procedural,0.04850660547394625
42,Declarative,,,1.8965652302652722,4.791345693723002,150523_fnca,0.6214560669771144,2.698055944876008,-19.13478818701606,1.9999999972623894,5.44105757490895,-19.08893663853806,Declarative,-0.04585154847800155
43,Declarative,,,0.6812087246964192,3.1393546306614484,150523_fnca,0.010054226920652453,9.999999978905043,-19.409828382299395,1.9999740933835144,8.969960600283564,-19.188832189380367,Declarative,-0.22099619291902783
44,Declarative,,,0.33984147681768534,4.198369884025064,150523_fnca,0.010000661052921106,0.029125196335983067,-17.64833988175232,0.4891724435695387,0.9699881192938858,-18.690391229617703,Procedural,1.0420513478653817
45,Declarative,,,0.576481130241455,1.2653021157378008,150523_fnca,1.5236660804918263,2.132398156740803,-17.35701917724507,0.3419279222271361,0.7347859800313771,-17.88385980704355,Procedural,0.5268406297984782
46,Declarative,,,1.6677876030310022,2.553957864473657,150523_fnca,0.7794559125288414,1.1125093508549504,-17.672674603397503,0.28255222163312455,0.45223707316253653,-17.238642328574443,Declarative,-0.4340322748230605
47,Declarative,,,0.2355113114874885,3.1391972793870098,150523_fnca,0.38733209076643066,1.1677309792050568,-18.646850359552346,1.9999999992135047,4.84730170170436,-18.763204356944602,Procedural,0.11635399739225605
48,Declarative,,,1.8378582434372195,3.783151877261327,150523_fnca,0.6127183314954319,1.3112712002255738,-18.334389970014257,0.6504048379306335,1.0811907211752978,-18.051389855353566,Declarative,-0.2830001146606911
49,Declarative,,,1.5920439103626867,4.4540065501475095,150523_fnca,1.2900953318726767,4.596184330041338,-19.104926567791285,1.9999861863164536,8.582525490399934,-19.181031024312123,Procedural,0.07610445652083797
50,Declarative,,,1.7737682779464392,3.4237714508407366,150523_fnca,1.652274473365099,4.169629159143209,-18.558404221841165,1.5997175887257944,2.4090057904066238,-18.45316570762147,Declarative,-0.1052385142196961
51,Declarative,,,1.0270117004364434,4.923405528487646,150523_fnca,1.5123163697306719,2.4319853557047773,-17.803154567955136,1.9999773187316194,4.679772146273761,-18.94086725161157,Procedural,1.137712683656435
52,Declarative,,,0.4770069895494177,0.443489244074437,150523_fnca,1.0210190721751091,0.5952387239192316,-14.130983286802463,1.999999999960431,1.046571694467935,-11.739290768432156,Declarative,-2.3916925183703075
53,Declarative,,,1.5198859731388241,4.846442989202375,150523_fnca,0.3286064187076439,0.9739727420452915,-17.866292923894193,0.010000000161458501,1.0329864029583962,-17.706154857655278,Declarative,-0.1601380662389147
54,Declarative,,,1.7713164515947242,1.921465595850163,150523_fnca,0.7282252552852913,0.6719528287939054,-16.27667937518848,1.9999997861702463,1.5134862764917283,-15.62347262376377,Declarative,-0.6532067514247082
55,Declarative,,,1.2578571182191551,2.3385273509769426,150523_fnca,0.19408888485996487,0.7750028240881701,-19.20566293142696,0.042499882590819466,2.1413265236325354,-19.4002963186942,Procedural,0.19463338726723833
56,Declarative,,,0.21913996834093538,1.9678480268277125,150523_fnca,0.01005915245450108,9.999999984844603,-19.41142927382887,1.12022766780596,9.999999972991109,-19.429572358566677,Procedural,0.018143084737808124
57,Declarative,,,1.5886193919295184,4.881588528412928,150523_fnca,0.2106774519182322,0.40198957244931066,-17.41554255673264,0.4458629637004083,0.7593385079097466,-17.096072792407433,Declarative,-0.3194697643252056
58,Declarative,,,1.5718125573308144,3.0171869229480452,150523_fnca,0.010040056695182492,9.999999982038892,-19.41155630515541,0.010055255678871233,9.999999982686216,-19.422911270835378,Procedural,0.011354965679966966
59,Declarative,,,0.8617022771601478,2.634870392597649,150523_fnca,0.010000246182353416,0.0340247858620442,-18.080598599773783,0.010046177285603294,0.5690252673232706,-17.606214422439933,Declarative,-0.4743841773338495
60,Declarative,,,0.06773675619671851,0.19668152559373764,173940_fnca,0.1731188266843532,0.1643832196488288,-25.83047771560698,0.040201751898866454,0.13362408608626905,-22.00066178731148,Declarative,-3.829815928295499
61,Declarative,,,0.540368431890152,0.06544590419725771,173940_fnca,0.41733246211642233,0.1704411064210093,-21.768293367893147,0.5057199034870382,0.022434427556250226,-5.981357102821463,Declarative,-15.786936265071684
62,Declarative,,,1.9851170555581887,3.7562265623156637,173940_fnca,0.4025901694162333,0.8128449410028884,-35.54778043175258,1.483256624760579,1.5934392229965748,-32.26129277725833,Declarative,-3.2864876544942447
63,Declarative,,,0.078132020329458,3.762738254027817,173940_fnca,0.06723143571856466,1.0505201367263453,-38.603497532601814,0.09998453802238501,2.565579471189622,-38.607469918497415,Procedural,0.003972385895600894
64,Declarative,,,0.9407027149092325,2.6969639840497934,173940_fnca,0.6225916335182944,1.6874346669977418,-37.18410985878158,1.9999999999580793,9.984905205076283,-37.25089915170019,Procedural,0.06678929291860669
65,Declarative,,,0.05181246767248852,3.211971175152915,173940_fnca,0.6540676766949375,0.9769538436698172,-36.24596899176827,0.48488384648459165,0.7455873962582368,-34.81532251568404,Declarative,-1.4306464760842346
66,Declarative,,,0.6927042342704851,0.11719944568368057,173940_fnca,0.8645685504747385,0.4596917723045031,-25.939053864969974,0.7531808670366509,0.15042355440199834,-13.988420560351644,Declarative,-11.95063330461833
67,Declarative,,,1.2959997094783102,0.3897569168877818,173940_fnca,0.9682928381968923,0.5521758398805902,-27.306230218876443,1.0068884238224172,0.3177042480310692,-18.843010794355397,Declarative,-8.463219424521046
68,Declarative,,,1.5631579067796308,0.8275721414554343,173940_fnca,0.6810006112546615,0.5005003040233884,-28.247081700044898,1.9999999999986664,1.1262901541463604,-24.069436183496975,Declarative,-4.177645516547923
69,Declarative,,,0.8263578238834056,3.821671956749244,173940_fnca,0.03868722386499808,4.522236413549712,-38.81513562239958,0.010000001432359762,1.2664453743835489,-38.482643495112214,Declarative,-0.33249212728736666
70,Declarative,,,0.3117295025644425,0.09569910714473773,173940_fnca,0.47642423767292796,0.2780199420514222,-24.87677027190608,0.3782634001498699,0.06467957942410138,-10.911114743271463,Declarative,-13.965655528634615
71,Declarative,,,0.7547546829708669,2.5159692467564305,173940_fnca,0.1790471517895276,0.5008628694959606,-35.06196718991233,0.0777945156333277,0.6693523614890968,-34.353863772179274,Declarative,-0.7081034177330565
72,Declarative,,,1.6576673890000193,0.26686964561687065,173940_fnca,1.0819067788874228,0.4462262841794907,-23.543613642591684,1.5271945196704546,0.28274709937493586,-7.2229269211356,Declarative,-16.320686721456084
73,Declarative,,,1.7888015911622577,2.5993469596913106,173940_fnca,0.6341373363515361,0.9067490284990721,-36.171005016389046,0.6756327613943148,0.6069200265328,-32.968241573784965,Declarative,-3.2027634426040805
74,Declarative,,,1.6735013744395788,3.2087291495689922,173940_fnca,0.7362336501449449,1.1765787204593279,-36.43428558333444,1.8262793052721344,3.2519413760774074,-35.33931236695034,Declarative,-1.0949732163841048
75,Declarative,,,1.6149928189083926,1.538680510101897,173940_fnca,0.5603672014429325,0.6396813121169909,-35.368769914552686,0.9637652410185302,1.1705433170028205,-34.800349963913796,Declarative,-0.5684199506388907
76,Declarative,,,1.0866809843626954,4.813168942331615,173940_fnca,0.8302812359209704,0.7088580081804725,-32.85031962502259,1.999999972942923,1.675662605826948,-30.684350288503936,Declarative,-2.165969336518657
77,Declarative,,,1.1224747778136153,2.1664191408007474,173940_fnca,0.12924955816067607,0.46121879567223695,-37.49413225673515,0.06347730137743483,0.29628140006153614,-34.47343080246145,Declarative,-3.0207014542736985
78,Declarative,,,1.39148740162652,4.482945166199553,173940_fnca,0.37033016964232324,1.2754217909061347,-37.4122604095889,0.6156763432077336,2.0678642083602927,-36.96587587618999,Declarative,-0.4463845333989127
79,Declarative,,,1.2330405954638837,1.7382393316253109,173940_fnca,0.27412809171950486,0.7658082936530833,-37.408247811913405,0.6659010539286407,1.10362711899928,-36.10561456465869,Declarative,-1.3026332472547182
80,Declarative,,,0.7916510736061804,4.375743867567089,169343_fnca,0.01074436366513876,1.2103540653186446,-38.81186800465256,0.010000000997668275,1.1482447241668081,-38.478905126029055,Declarative,-0.3329628786235048
81,Declarative,,,1.4776167382077867,3.2640407177372737,169343_fnca,0.5787544372135651,3.14763175418915,-38.65134564711811,0.8660488620735908,2.4450887431947144,-37.81870827613849,Declarative,-0.8326373709796258
82,Declarative,,,0.8252612987427934,4.934583590663916,169343_fnca,0.01004230843756825,9.999999983223773,-38.81892955907984,0.010000001239695086,2.5809175957786366,-38.66810301819204,Declarative,-0.1508265408877989
83,Declarative,,,0.8692348981918095,2.0341962785453926,169343_fnca,0.3947674676744436,0.7605751091270805,-35.940323623524556,0.8101733076401154,0.8820571847471002,-33.64308402619911,Declarative,-2.2972395973254436
84,Declarative,,,0.9897792943765619,2.234986026749602,169343_fnca,1.052570014885277,1.5110795088498121,-36.01678786053391,1.9999999995153575,2.6603422915464954,-36.46863922206712,Procedural,0.45185136153320826
85,Declarative,,,1.426982907821984,2.178955533941351,169343_fnca,0.8658380703848507,1.4865989800274508,-36.94016085583183,0.010000002514720344,2.110319051654039,-38.69568149091222,Procedural,1.7555206350803942
86,Declarative,,,0.6837413158115044,0.25235012303383264,169343_fnca,0.544473100379725,0.25775979924561443,-24.111320832136567,0.5856627154334046,0.23962099953742502,-21.794275844411413,Declarative,-2.317044987725154
87,Declarative,,,0.06657970766409031,1.8542447428216176,169343_fnca,0.010051516673367301,9.999999982890767,-38.83117406409952,0.010083137177245943,9.999999980621325,-39.054831126791,Procedural,0.22365706269147978
88,Declarative,,,1.4330381261804712,4.83065385446207,169343_fnca,0.666614496256795,2.2699741870082777,-38.3430779350945,1.9999999946384543,9.881425753641867,-38.06859344731228,Declarative,-0.27448448778221746
89,Declarative,,,1.6702291009802426,4.663816138705443,169343_fnca,1.9999999740072625,9.528270061966007,-37.091072740058124,1.8918105047109681,7.495163784130627,-38.09157586266966,Procedural,1.0005031226115335
90,Declarative,,,1.594222678513796,1.962292356021118,169343_fnca,0.7869015929775524,0.8708535067079205,-35.2005817308251,1.9999999991590696,2.6059806641289924,-34.88587208919005,Declarative,-0.3147096416350479
91,Declarative,,,1.788165572755058,0.9076082991199541,169343_fnca,1.0347970656539938,0.39421198701351395,-23.431433857967523,1.5634111792002008,0.5658007032412055,-16.627705626127835,Declarative,-6.803728231839688
92,Declarative,,,1.7722545150500468,4.558953365663834,169343_fnca,0.13270104753391646,0.3004159612806108,-32.98309635742734,0.29755188411723393,0.6592337328565442,-31.973251268673327,Declarative,-1.009845088754016
93,Declarative,,,1.7420877224068354,3.727861193287656,169343_fnca,0.15542847702944013,0.9882328157683264,-38.15928670613066,1.2815522985512746,6.317380728833892,-37.55679555513115,Declarative,-0.602491150999505
94,Declarative,,,0.39692997531459956,3.8425228874151474,169343_fnca,0.02805567285401826,1.4951854051161046,-38.81379922127417,0.010050758104469485,9.99999998328555,-38.81954416566608,Procedural,0.005744944391913975
95,Declarative,,,0.11909878460041423,3.2652708289079833,169343_fnca,0.010067833886623585,9.999999984158084,-38.82489372772186,0.010065402418540998,9.999999982609443,-38.91399413022622,Procedural,0.08910040250436424
96,Declarative,,,1.8491334940259712,3.7003122605100973,169343_fnca,0.5132341954819113,0.6090568239302494,-33.856143711049384,1.9999999998596678,3.339866945286387,-33.984073451351435,Procedural,0.12792974030205073
97,Declarative,,,1.053337474742219,1.459895126600661,169343_fnca,0.7519911659756507,0.6282493652883206,-31.108805985750195,1.7974595425834239,1.2716977123877795,-27.27947434444481,Declarative,-3.8293316413053837
98,Declarative,,,1.730248068475655,0.3558056586338265,169343_fnca,1.0000011696745266,0.0215297204617748,-17.328679521166357,1.9913000897039892,0.009708061512439619,-0.693147180572115,Declarative,-16.635532340594242
99,Declarative,,,0.21248345974811803,3.751830532116852,169343_fnca,0.01003730368307844,9.999999982900837,-38.82359939373374,0.05056838644984025,9.99999997948176,-38.91417791885347,Procedural,0.09057852511973152
100,Declarative,,,0.8179628751285587,1.8309929293674476,167743_fnca,0.45630861598856975,0.9304330946908921,-34.88448985221801,0.36534450192884343,1.0324069913763259,-33.75298009247307,Declarative,-1.1315097597449437
101,Declarative,,,0.039886498162576126,0.1426827639931888,167743_fnca,0.1768107692426779,0.19517273618618022,-26.271343702531812,0.010002800265110532,0.14908521175895592,-22.857314787395676,Declarative,-3.414028915136136
102,Declarative,,,1.0483173197539697,2.4613365321926706,167743_fnca,0.5526584665120184,1.2492526669955821,-35.60695704164376,0.9521019733405987,1.8528692426482924,-35.04340998836063,Declarative,-0.5635470532831306
103,Declarative,,,1.6767810204879123,1.6886904267808682,167743_fnca,0.6727167970430598,0.5186159887573764,-27.575275057303553,1.9999999997564826,1.4267433997728798,-25.11015515462566,Declarative,-2.4651199026778947
104,Declarative,,,1.9981046082569665,0.2165072058743589,167743_fnca,0.9700457065463447,0.4295830994312349,-24.38397959602643,1.999936494507883,0.3340173312522974,-6.289176473107828,Declarative,-18.0948031229186
105,Declarative,,,0.2674711279283842,2.9679511433302124,167743_fnca,0.5747903124414555,0.9604198216579783,-34.496145594689075,0.8142240848210629,1.2737996297997674,-34.14528495590873,Declarative,-0.3508606387803468
106,Declarative,,,0.08260774714752295,4.1176800647605365,167743_fnca,0.11599681130469122,0.5706230940423771,-35.34918561494338,0.010000000704746353,0.5758528481936178,-34.02347376810016,Declarative,-1.3257118468432196
107,Declarative,,,0.8209199800563048,4.28327592418908,167743_fnca,1.33749630662164,4.999684489186093,-38.16504546227721,0.23543494382006228,0.9260770317425192,-36.54931064838172,Declarative,-1.615734813895493
108,Declarative,,,1.3298215815406904,3.5885962467986205,167743_fnca,1.0358712141396773,2.662094864105739,-36.464255014887655,0.5249210650705939,0.9897818883804521,-35.94202548384746,Declarative,-0.5222295310401961
109,Declarative,,,1.2438653017036707,0.39013565911565573,167743_fnca,1.1977225324301124,0.7163045612122355,-27.28648424984636,1.2130087388423825,0.5325845416143308,-22.952806260903586,Declarative,-4.333677988942775
110,Declarative,,,1.011166315460453,4.878101791744162,167743_fnca,1.4942752290216437,4.291190315432981,-36.3764359010822,1.9999999989253558,2.9913539838436787,-35.10074430921543,Declarative,-1.2756915918667744
111,Declarative,,,1.6735744073386503,2.798961384973398,167743_fnca,0.703810089066026,2.5620973798109046,-37.03410590907127,0.9190622887723644,4.261130854658212,-37.17600922445016,Procedural,0.14190331537889023
112,Declarative,,,0.9396871865956954,3.7375693892276813,167743_fnca,0.7793621048324303,3.4129616576136597,-37.0753652130665,0.7046001896770482,3.5731250327320767,-36.83048222929501,Declarative,-0.24488298377148965
113,Declarative,,,1.2537834555903014,0.9507799841493847,167743_fnca,0.7965828764263448,0.5696660854645168,-29.50111857515039,1.8521081540261606,1.0045802338959702,-23.725022789673897,Declarative,-5.7760957854764925
114,Declarative,,,1.356829736606074,2.76087462833007,167743_fnca,0.8531840441624596,1.638225475133066,-36.033226172037864,1.3374670912796334,2.3261780670043324,-34.96190606657753,Declarative,-1.0713201054603374
115,Declarative,,,0.19194471372333347,4.822351776965136,167743_fnca,0.28188926254009505,0.6993164012063895,-36.29482370056822,0.1351458821861492,0.8383551660687637,-36.76744066935356,Procedural,0.47261696878533854
116,Declarative,,,1.330147259924799,4.502573357798618,167743_fnca,1.9999520217616127,9.999607442882455,-36.67249734181305,1.9999597707471408,4.924089788643335,-36.401940106852344,Declarative,-0.2705572349607053
117,Declarative,,,1.8257134290818444,4.805941953896672,167743_fnca,0.5550564966006653,2.517539421082425,-36.80529228684337,1.9999999913034405,9.99613211549131,-36.921190220089144,Procedural,0.11589793324577613
118,Declarative,,,0.7461252100364936,1.988834820596443,167743_fnca,0.341224711979515,0.6926340411999901,-34.279981536447586,0.6954991712173694,1.204903698792998,-32.75234130298949,Declarative,-1.5276402334580936
119,Declarative,,,1.485589524874926,4.179059596335875,167743_fnca,1.9176431058341374,7.661463303598197,-34.49814141629929,0.8265572358120389,2.7106956913890055,-36.685932580282355,Procedural,2.1877911639830643
120,Declarative,,,0.4742709341962295,2.585162500584617,151526_fnca,0.8995478068068052,2.546486955462254,-37.67944730097456,0.4233689824098951,2.1645121702981363,-37.65586710632015,Declarative,-0.023580194654407194
121,Declarative,,,0.42772847537699565,3.250338778523834,151526_fnca,0.01006610767490013,9.999999983490044,-38.82120342898292,0.010064899183041844,9.999999982568854,-38.973093893529544,Procedural,0.15189046454662503
122,Declarative,,,1.3001032821859484,3.6597193860811132,151526_fnca,1.6631648615325272,4.167882313587711,-36.64493210776862,0.01000000180220253,0.4839139245497302,-35.20784323653632,Declarative,-1.437088871232298
123,Declarative,,,0.3995901247487299,2.5579443051102224,151526_fnca,0.010058993232303673,9.999999983513057,-38.81840929738143,1.094907042088387,4.45151191238145,-37.90495613176523,Declarative,-0.9134531656161968
124,Declarative,,,1.8751006672377128,2.222718194524762,151526_fnca,0.6104971024139622,0.5950025958412032,-33.48053256416287,1.8917509186071788,1.942018013482868,-33.204844344467965,Declarative,-0.2756882196949064
125,Declarative,,,1.5876395606671867,3.9782359447008497,151526_fnca,0.08119792123477618,0.7428236405146018,-38.62351136319341,0.010054745480649694,0.4824324230814841,-36.43990878797836,Declarative,-2.1836025752150476
126,Declarative,,,1.804192771789765,2.8832509661419814,151526_fnca,1.1540247404509514,1.4767482565131702,-35.337494177852555,1.9999495907696103,5.279796083786682,-34.8555067798864,Declarative,-0.48198739796615797
127,Declarative,,,1.4899669456503626,0.03663680544217507,151526_fnca,1.0000011696745266,0.0215297204617748,-17.328679521166357,1.991345953461759,0.009677696797061142,-0.693147180572115,Declarative,-16.635532340594242
128,Declarative,,,1.0671570835027027,4.637153408170256,151526_fnca,0.26479643402108616,1.2040280203278542,-37.9553192056806,1.2030536229443252,3.2296671113069144,-37.00102418543697,Declarative,-0.9542950202436344
129,Declarative,,,0.5614585512894138,1.599991561849878,151526_fnca,0.047323823053785505,0.06907390249545779,-33.917066009234794,0.2632653927706326,0.5363759364120323,-33.476746418396615,Declarative,-0.44031959083817895
130,Declarative,,,0.29845442282010204,0.3019789343759738,151526_fnca,0.10405656482151056,0.1487012568330004,-33.27499701134506,0.21126324247826045,0.36835392292375385,-32.79332167605835,Declarative,-0.4816753352867096
131,Declarative,,,1.560108875151499,0.6312294702980226,151526_fnca,1.039231968806999,0.7765803960331857,-30.63495999074792,1.6260651318014925,0.5729794469453361,-17.058707830425355,Declarative,-13.576252160322564
132,Declarative,,,0.11666778502117074,0.1389201439071125,151526_fnca,0.4683411847568493,0.2646389480262638,-24.717533176243162,0.31361056097838863,0.12907234208341625,-18.7169433467743,Declarative,-6.000589829468861
133,Declarative,,,1.3936872128217386,1.1628935891481307,151526_fnca,0.5174485713582722,0.6844583959616046,-35.54438334521555,1.1582438049289552,1.2004906330627405,-32.880916587252976,Declarative,-2.663466757962574
134,Declarative,,,0.9948608172751632,1.9545598219044074,151526_fnca,1.763180273267638,9.94072984383303,-37.77346425442766,1.9999999988095727,8.615528653582931,-37.8449041986179,Procedural,0.07143994419023869
135,Declarative,,,0.119391093135456,4.156713614163776,151526_fnca,0.3233771786063618,0.6084944549803716,-36.36702843028027,0.050134830352480717,0.4113200538014041,-35.41937405782776,Declarative,-0.9476543724525115
