,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.35,0.1,0.4166666666666667,0.4938303862564448,139233_fnca,-1.9410450618693496,0.6666666666666666
1,Punishment,0.5,0.35,0.1,0.4584,0.4984658609891529,139233_fnca,-1.9410450618693496,0.68
2,Reward,0.5,0.35,0.1,0.3944,0.4889170398927794,139233_fnca,-1.9410450618693496,0.44
