,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.75,0.1,0.4566666666666666,0.4989509619494919,154835_fnca,-1.9477717406736483,0.5
1,Punishment,0.5,0.75,0.1,0.4368,0.4961881922997989,154835_fnca,-1.9477717406736483,0.6666666666666666
2,Reward,0.5,0.75,0.1,0.4104,0.4921032132164617,154835_fnca,-1.9477717406736483,0.375
