,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
11841,173536_fnca,1,1,Reward,2,5,2.0,0,493,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
11842,173536_fnca,2,1,Reward,3,5,3.0,0,308,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11843,173536_fnca,3,1,Punishment,4,5,3.0,0,495,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11844,173536_fnca,4,1,Reward,5,5,2.0,0,442,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
11845,173536_fnca,5,1,Reward,6,5,3.0,0,456,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11846,173536_fnca,6,1,Reward,7,5,3.0,0,809,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11847,173536_fnca,7,1,Neutral,8,5,2.0,0,946,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11850,173536_fnca,11,1,Punishment,11,5,2.0,0,270,13,3,0,3,0,2.0,,0.0,Reward,MostlyPunishment,MostlyPunishment
11851,173536_fnca,12,1,Punishment,12,5,2.0,0,289,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11852,173536_fnca,13,1,Punishment,13,5,2.0,0,341,13,5,0,5,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11853,173536_fnca,14,1,Neutral,14,5,2.0,0,281,13,6,0,6,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11854,173536_fnca,15,1,Punishment,15,5,2.0,0,430,14,7,0,7,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
11855,173536_fnca,16,1,Punishment,16,5,2.0,0,292,14,8,0,8,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
