,HCPID,ans,bll,lf,LL
133,155635_fnca,0.5,0.35,0.1,-1.8840783157601062
131,155635_fnca,0.5,0.25,0.1,-1.9006187006037458
139,155635_fnca,0.5,0.65,0.1,-1.9084867591394055
135,155635_fnca,0.5,0.45,0.1,-1.9155802774872628
134,155635_fnca,0.5,0.4,0.1,-1.9175904166836544
132,155635_fnca,0.5,0.3,0.1,-1.9196713068566909
141,155635_fnca,0.5,0.75,0.1,-1.9270620355913144
121,155635_fnca,0.45,0.4,0.1,-1.9317653985112706
128,155635_fnca,0.45,0.75,0.1,-1.9320778615477114
138,155635_fnca,0.5,0.6,0.1,-1.9330662490578097
119,155635_fnca,0.45,0.3,0.1,-1.9381035123884067
118,155635_fnca,0.45,0.25,0.1,-1.942242455049836
137,155635_fnca,0.5,0.55,0.1,-1.9455438895352155
113,155635_fnca,0.4,0.65,0.1,-1.9462714747113106
109,155635_fnca,0.4,0.45,0.1,-1.9490084869334814
122,155635_fnca,0.45,0.45,0.1,-1.9508908247454695
136,155635_fnca,0.5,0.5,0.1,-1.9515080986457964
126,155635_fnca,0.45,0.65,0.1,-1.9549647751381671
130,155635_fnca,0.5,0.2,0.1,-1.958110425247501
123,155635_fnca,0.45,0.5,0.1,-1.9582126345482247
106,155635_fnca,0.4,0.3,0.1,-1.9601263618426477
125,155635_fnca,0.45,0.6,0.1,-1.9628225735458553
105,155635_fnca,0.4,0.25,0.1,-1.9670129154258198
127,155635_fnca,0.45,0.7,0.1,-1.9733976044213994
115,155635_fnca,0.4,0.75,0.1,-1.9797537274736214
124,155635_fnca,0.45,0.55,0.1,-1.9819322354961069
97,155635_fnca,0.35,0.5,0.1,-1.984100743943293
117,155635_fnca,0.45,0.2,0.1,-1.9867988775955316
140,155635_fnca,0.5,0.7,0.1,-1.9870449371375645
111,155635_fnca,0.4,0.55,0.1,-1.9942739901287967
110,155635_fnca,0.4,0.5,0.1,-1.9979474026972193
142,155635_fnca,0.5,0.8,0.1,-1.9992960571300162
112,155635_fnca,0.4,0.6,0.1,-2.0022489467639617
129,155635_fnca,0.45,0.8,0.1,-2.004091240890804
116,155635_fnca,0.4,0.8,0.1,-2.0070528383886854
