,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.13,0.3368653453081293
11,Neutral,0.05,0.1,1,0.13,0.3368653453081293
12,Neutral,0.05,0.15,1,0.0,0.0
13,Neutral,0.05,0.2,1,0.01,0.09966499068325334
14,Neutral,0.05,0.25,1,0.02,0.14023391829177734
15,Neutral,0.05,0.3,1,0.07666666666666666,0.26650636207348044
16,Neutral,0.05,0.35,1,0.03333333333333333,0.17980541941701306
17,Neutral,0.05,0.4,1,0.006666666666666667,0.08151300584956361
18,Neutral,0.05,0.45,1,0.03666666666666667,0.18825609351281186
19,Neutral,0.05,0.5,1,0.06666666666666667,0.24986060773937235
20,Neutral,0.1,0.05,1,0.27666666666666667,0.4480976760855457
21,Neutral,0.1,0.1,1,0.21,0.4079887859958014
22,Neutral,0.1,0.15,1,0.11333333333333333,0.3175294822993921
23,Neutral,0.1,0.2,1,0.05,0.21830909938949908
24,Neutral,0.1,0.25,1,0.05,0.21830909938949905
25,Neutral,0.1,0.3,1,0.11666666666666667,0.3215590505108515
26,Neutral,0.1,0.35,1,0.07333333333333333,0.26111842459139595
27,Neutral,0.1,0.4,1,0.08333333333333333,0.2768471963423705
28,Neutral,0.1,0.45,1,0.09333333333333334,0.2913850368290183
29,Neutral,0.1,0.5,1,0.11,0.313412547210803
30,Neutral,0.15,0.05,1,0.3333333333333333,0.4721921646498856
31,Neutral,0.15,0.1,1,0.2733333333333333,0.44641517737511843
32,Neutral,0.15,0.15,1,0.16666666666666666,0.37330068339472067
33,Neutral,0.15,0.2,1,0.09666666666666666,0.29599707733047453
34,Neutral,0.15,0.25,1,0.1,0.30050125348238
35,Neutral,0.15,0.3,1,0.14666666666666667,0.354364411318234
36,Neutral,0.15,0.35,1,0.11333333333333333,0.3175294822993921
37,Neutral,0.15,0.4,1,0.11333333333333333,0.3175294822993921
38,Neutral,0.15,0.45,1,0.09333333333333334,0.29138503682901845
39,Neutral,0.15,0.5,1,0.09333333333333334,0.2913850368290184
40,Neutral,0.2,0.05,1,0.35,0.47776654295295473
41,Neutral,0.2,0.1,1,0.3,0.45902324683737283
42,Neutral,0.2,0.15,1,0.25666666666666665,0.43752368943667863
43,Neutral,0.2,0.2,1,0.19333333333333333,0.39557192271742897
44,Neutral,0.2,0.25,1,0.15,0.3576680324053049
45,Neutral,0.2,0.3,1,0.14666666666666667,0.354364411318234
46,Neutral,0.2,0.35,1,0.13333333333333333,0.3405026123034994
47,Neutral,0.2,0.4,1,0.15,0.35766803240530487
48,Neutral,0.2,0.45,1,0.13666666666666666,0.34406903458087224
49,Neutral,0.2,0.5,1,0.14,0.3475667929841461
50,Neutral,0.25,0.05,1,0.38,0.486197449464948
51,Neutral,0.25,0.1,1,0.31333333333333335,0.4646236534587968
52,Neutral,0.25,0.15,1,0.24666666666666667,0.4317912704378237
53,Neutral,0.25,0.2,1,0.14,0.3475667929841462
54,Neutral,0.25,0.25,1,0.18,0.384829371910396
55,Neutral,0.25,0.3,1,0.14333333333333334,0.35099794026335723
56,Neutral,0.25,0.35,1,0.17,0.37626042358254363
