,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
5569,137027_fnca,1,1,Reward,2,5,3.0,0,1288,26,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
5570,137027_fnca,2,1,Reward,3,5,2.0,0,983,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5571,137027_fnca,3,1,Punishment,4,5,3.0,0,984,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5572,137027_fnca,4,1,Reward,5,5,3.0,0,1045,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
5573,137027_fnca,5,1,Reward,6,5,3.0,0,532,13,3,3,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5574,137027_fnca,6,1,Reward,7,5,2.0,0,437,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5575,137027_fnca,7,1,Neutral,8,5,2.0,0,496,14,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5577,137027_fnca,10,1,Reward,10,5,3.0,0,887,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
5578,137027_fnca,11,1,Punishment,11,5,3.0,0,256,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
5579,137027_fnca,12,1,Punishment,12,5,3.0,0,434,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5580,137027_fnca,13,1,Punishment,13,5,3.0,0,281,13,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5581,137027_fnca,14,1,Neutral,14,5,3.0,0,685,13,5,5,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5582,137027_fnca,15,1,Punishment,15,5,3.0,0,280,14,6,6,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
5583,137027_fnca,16,1,Punishment,16,5,3.0,0,450,14,7,7,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5585,137027_fnca,19,1,Punishment,18,5,3.0,0,651,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
5586,137027_fnca,20,1,Punishment,19,5,3.0,0,218,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5587,137027_fnca,21,1,Punishment,20,5,2.0,0,221,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
5588,137027_fnca,22,1,Neutral,21,5,2.0,0,220,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5589,137027_fnca,23,1,Punishment,22,5,3.0,0,174,13,1,1,0,1,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
5590,137027_fnca,24,1,Neutral,23,5,3.0,0,268,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
5591,137027_fnca,25,1,Punishment,24,5,2.0,0,259,14,1,0,1,0,2.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
5593,137027_fnca,28,1,Reward,26,5,3.0,0,698,13,1,1,0,0,2.0,,1.0,,MostlyReward,MostlyReward
5594,137027_fnca,29,1,Reward,27,5,2.0,0,517,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5595,137027_fnca,30,1,Punishment,28,5,3.0,0,719,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5596,137027_fnca,31,1,Reward,29,5,3.0,0,1100,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
5597,137027_fnca,32,1,Punishment,30,5,2.0,0,840,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5598,137027_fnca,33,1,Reward,31,5,3.0,0,1024,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5599,137027_fnca,34,1,Reward,32,5,3.0,0,847,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5601,137027_fnca,1,2,Punishment,2,5,3.0,0,803,27,1,1,0,0,2.0,,1.0,,,MostlyPunishment
5602,137027_fnca,2,2,Punishment,3,5,2.0,0,915,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
5603,137027_fnca,3,2,Reward,4,5,3.0,0,700,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
5604,137027_fnca,4,2,Punishment,5,5,3.0,0,230,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
5605,137027_fnca,5,2,Reward,6,5,3.0,0,257,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
5606,137027_fnca,6,2,Punishment,7,5,2.0,0,270,14,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
5607,137027_fnca,7,2,Punishment,8,5,2.0,0,245,14,2,0,2,0,2.0,2.0,0.0,Punishment,,MostlyPunishment
5609,137027_fnca,10,2,Reward,10,5,3.0,0,912,13,1,1,0,0,2.0,,1.0,,,MostlyReward
5610,137027_fnca,11,2,Neutral,11,5,2.0,0,420,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
5613,137027_fnca,14,2,Reward,14,5,2.0,0,278,14,1,0,1,0,3.0,,1.0,Reward,,MostlyReward
5614,137027_fnca,15,2,Reward,15,5,3.0,0,274,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
5615,137027_fnca,16,2,Neutral,16,5,3.0,0,349,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
5617,137027_fnca,19,2,Punishment,18,5,3.0,0,647,13,1,1,0,0,3.0,,0.0,,,MostlyPunishment
5618,137027_fnca,20,2,Punishment,19,5,3.0,0,265,14,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
5619,137027_fnca,21,2,Reward,20,5,3.0,0,536,13,3,3,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
5620,137027_fnca,22,2,Punishment,21,5,2.0,0,267,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
5621,137027_fnca,23,2,Reward,22,5,2.0,0,284,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
5622,137027_fnca,24,2,Punishment,23,5,3.0,0,251,14,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
5623,137027_fnca,25,2,Punishment,24,5,3.0,0,346,14,2,2,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
5625,137027_fnca,28,2,Reward,26,5,3.0,0,659,14,4,4,0,0,2.0,,1.0,,MostlyReward,MostlyReward
5626,137027_fnca,29,2,Reward,27,5,2.0,0,256,12,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
5627,137027_fnca,30,2,Punishment,28,5,3.0,0,287,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
5628,137027_fnca,31,2,Reward,29,5,3.0,0,293,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
5629,137027_fnca,32,2,Punishment,30,5,2.0,0,423,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
5630,137027_fnca,33,2,Reward,31,5,2.0,0,240,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
5631,137027_fnca,34,2,Reward,32,5,2.0,0,312,13,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
