,HCPID,egs,alpha,r,LL
40,140117_fnca,0.2,0.05,1,-1.8438622142231949
90,140117_fnca,0.45,0.05,1,-1.847456905221878
100,140117_fnca,0.5,0.05,1,-1.849113708804723
60,140117_fnca,0.3,0.05,1,-1.849773264916286
30,140117_fnca,0.15,0.05,1,-1.8500883285243377
50,140117_fnca,0.25,0.05,1,-1.85230161439963
70,140117_fnca,0.35,0.05,1,-1.8553288145489344
20,140117_fnca,0.1,0.05,1,-1.8577505259890732
80,140117_fnca,0.4,0.05,1,-1.8644799945243942
101,140117_fnca,0.5,0.1,1,-1.8801294756939084
91,140117_fnca,0.45,0.1,1,-1.881004770245922
81,140117_fnca,0.4,0.1,1,-1.8865006080252775
61,140117_fnca,0.3,0.1,1,-1.8950505849284773
51,140117_fnca,0.25,0.1,1,-1.8974836257488705
71,140117_fnca,0.35,0.1,1,-1.899781207950124
10,140117_fnca,0.05,0.05,1,-1.9021032146989238
41,140117_fnca,0.2,0.1,1,-1.9256142277659087
31,140117_fnca,0.15,0.1,1,-1.9334652231469354
102,140117_fnca,0.5,0.15,1,-1.9546697217564595
21,140117_fnca,0.1,0.1,1,-1.9788638014833146
92,140117_fnca,0.45,0.15,1,-1.992735781944019
82,140117_fnca,0.4,0.15,1,-2.0087016492312224
72,140117_fnca,0.35,0.15,1,-2.009265805392232
62,140117_fnca,0.3,0.15,1,-2.0495264595933085
11,140117_fnca,0.05,0.1,1,-2.0790875943145157
103,140117_fnca,0.5,0.2,1,-2.0805413763516505
52,140117_fnca,0.25,0.15,1,-2.1088222581742047
42,140117_fnca,0.2,0.15,1,-2.186686871301954
0,140117_fnca,0.0,0.05,1,-2.2159864579244974
93,140117_fnca,0.45,0.2,1,-2.271123229581365
83,140117_fnca,0.4,0.2,1,-2.33896268769843
32,140117_fnca,0.15,0.15,1,-2.348413193984727
1,140117_fnca,0.0,0.1,1,-2.3537946327275305
73,140117_fnca,0.35,0.2,1,-2.466240065664002
63,140117_fnca,0.3,0.2,1,-2.51399055832919
22,140117_fnca,0.1,0.15,1,-2.5326075069030676
2,140117_fnca,0.0,0.15,1,-2.580410709460061
12,140117_fnca,0.05,0.15,1,-2.596923143081944
104,140117_fnca,0.5,0.25,1,-2.601597815736744
53,140117_fnca,0.25,0.2,1,-2.8007966311637538
105,140117_fnca,0.5,0.3,1,-2.847430863309282
94,140117_fnca,0.45,0.25,1,-2.8643822123223543
43,140117_fnca,0.2,0.2,1,-2.9085582881547296
84,140117_fnca,0.4,0.25,1,-2.9642469572697143
106,140117_fnca,0.5,0.35,1,-3.000992554204873
13,140117_fnca,0.05,0.2,1,-3.0427215967058614
3,140117_fnca,0.0,0.2,1,-3.0570135494733575
4,140117_fnca,0.0,0.25,1,-3.082177923532268
24,140117_fnca,0.1,0.25,1,-3.0856896696175067
44,140117_fnca,0.2,0.25,1,-3.0947958130333313
5,140117_fnca,0.0,0.3,1,-3.0952100962344504
14,140117_fnca,0.05,0.25,1,-3.0992789900041435
33,140117_fnca,0.15,0.2,1,-3.105400059817588
23,140117_fnca,0.1,0.2,1,-3.1224036972809266
95,140117_fnca,0.45,0.3,1,-3.124147123231496
64,140117_fnca,0.3,0.25,1,-3.1560499574126584
