,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
6977,147030_fnca,1,1,Reward,2,5,2.0,0,445,27,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
6978,147030_fnca,2,1,Reward,3,5,2.0,0,340,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6979,147030_fnca,3,1,Punishment,4,5,2.0,0,321,13,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6980,147030_fnca,4,1,Reward,5,5,2.0,0,363,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
6981,147030_fnca,5,1,Reward,6,5,2.0,0,292,14,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6982,147030_fnca,6,1,Reward,7,5,2.0,0,273,14,6,0,6,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6983,147030_fnca,7,1,Neutral,8,5,2.0,0,343,13,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6985,147030_fnca,10,1,Reward,10,5,3.0,0,599,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
6986,147030_fnca,11,1,Punishment,11,5,3.0,0,265,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
6987,147030_fnca,12,1,Punishment,12,5,3.0,0,204,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6988,147030_fnca,13,1,Punishment,13,5,3.0,0,253,14,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6989,147030_fnca,14,1,Neutral,14,5,3.0,0,218,13,5,5,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6990,147030_fnca,15,1,Punishment,15,5,2.0,0,452,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6991,147030_fnca,16,1,Punishment,16,5,3.0,0,550,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6993,147030_fnca,19,1,Punishment,18,5,3.0,0,600,13,3,3,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
6994,147030_fnca,20,1,Punishment,19,5,2.0,0,387,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6995,147030_fnca,21,1,Punishment,20,5,3.0,0,257,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6996,147030_fnca,22,1,Neutral,21,5,2.0,0,252,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6997,147030_fnca,23,1,Punishment,22,5,3.0,0,426,14,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
6998,147030_fnca,24,1,Neutral,23,5,3.0,0,240,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6999,147030_fnca,25,1,Punishment,24,5,3.0,0,308,13,3,3,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
7001,147030_fnca,28,1,Reward,26,5,3.0,0,435,13,5,5,0,0,3.0,,0.0,,MostlyReward,MostlyReward
7002,147030_fnca,29,1,Reward,27,5,3.0,0,225,13,6,6,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7003,147030_fnca,30,1,Punishment,28,5,3.0,0,262,13,7,7,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7004,147030_fnca,31,1,Reward,29,5,3.0,0,302,13,8,8,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7005,147030_fnca,32,1,Punishment,30,5,3.0,0,188,14,9,9,0,1,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7006,147030_fnca,33,1,Reward,31,5,3.0,0,249,14,10,10,0,0,3.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
7007,147030_fnca,34,1,Reward,32,5,3.0,0,220,13,11,11,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
7009,147030_fnca,1,2,Punishment,2,5,3.0,0,574,26,1,1,0,0,3.0,,0.0,,,MostlyPunishment
7010,147030_fnca,2,2,Punishment,3,5,3.0,0,199,14,2,2,0,1,3.0,3.0,0.0,Punishment,,MostlyPunishment
7011,147030_fnca,3,2,Reward,4,5,3.0,0,297,13,3,3,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7012,147030_fnca,4,2,Punishment,5,5,3.0,0,259,13,4,4,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
7013,147030_fnca,5,2,Reward,6,5,3.0,0,301,13,5,5,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7014,147030_fnca,6,2,Punishment,7,5,3.0,0,390,14,6,6,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
7015,147030_fnca,7,2,Punishment,8,5,3.0,0,230,14,7,7,0,0,3.0,3.0,0.0,Punishment,,MostlyPunishment
7017,147030_fnca,10,2,Reward,10,5,3.0,0,700,13,9,9,0,0,3.0,,0.0,,,MostlyReward
7018,147030_fnca,11,2,Neutral,11,5,3.0,0,229,14,10,10,0,0,3.0,3.0,0.0,Reward,,MostlyReward
7019,147030_fnca,12,2,Reward,12,5,3.0,0,289,13,11,11,0,0,3.0,3.0,0.0,Neutral,,MostlyReward
7020,147030_fnca,13,2,Reward,13,5,3.0,0,250,13,12,12,0,0,3.0,3.0,0.0,Reward,,MostlyReward
7021,147030_fnca,14,2,Reward,14,5,3.0,0,254,13,13,13,0,0,3.0,3.0,0.0,Reward,,MostlyReward
7022,147030_fnca,15,2,Reward,15,5,3.0,0,299,13,14,14,0,0,3.0,3.0,0.0,Reward,,MostlyReward
