,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.05,0.1,1,0.13,0.3368653453081294,103818_fnca,-1.8565951071680837,0.0
1,Punishment,0.05,0.1,1,0.564,0.4960855578471959,103818_fnca,-1.8565951071680837,0.48
2,Reward,0.05,0.1,1,0.24,0.4272540659016171,103818_fnca,-1.8565951071680837,0.2
