,HCPID,egs,alpha,r,LL
11,103818_fnca,0.05,0.1,1,-1.8565951071680837
1,103818_fnca,0.0,0.1,1,-1.8690965398606727
62,103818_fnca,0.3,0.15,1,-1.873308775135599
52,103818_fnca,0.25,0.15,1,-1.8739135786013534
72,103818_fnca,0.35,0.15,1,-1.8786536070421795
21,103818_fnca,0.1,0.1,1,-1.8802970226497124
32,103818_fnca,0.15,0.15,1,-1.8847421382225877
31,103818_fnca,0.15,0.1,1,-1.88871578718696
42,103818_fnca,0.2,0.15,1,-1.8888323888545901
83,103818_fnca,0.4,0.2,1,-1.8888711923083126
82,103818_fnca,0.4,0.15,1,-1.8890183384473511
92,103818_fnca,0.45,0.15,1,-1.8949881790488292
22,103818_fnca,0.1,0.15,1,-1.900145115015707
93,103818_fnca,0.45,0.2,1,-1.9051616144083212
51,103818_fnca,0.25,0.1,1,-1.9069116151630132
103,103818_fnca,0.5,0.2,1,-1.9069668974440925
102,103818_fnca,0.5,0.15,1,-1.9101084215108979
61,103818_fnca,0.3,0.1,1,-1.9129163226206227
41,103818_fnca,0.2,0.1,1,-1.916802089854102
12,103818_fnca,0.05,0.15,1,-1.9206714508045901
63,103818_fnca,0.3,0.2,1,-1.9290023578893427
73,103818_fnca,0.35,0.2,1,-1.9331964822689094
71,103818_fnca,0.35,0.1,1,-1.933743002074575
2,103818_fnca,0.0,0.15,1,-1.9381421405454153
91,103818_fnca,0.45,0.1,1,-1.939622832563314
81,103818_fnca,0.4,0.1,1,-1.9602128528162774
101,103818_fnca,0.5,0.1,1,-1.9698778676282722
53,103818_fnca,0.25,0.2,1,-1.972282081636632
60,103818_fnca,0.3,0.05,1,-2.0083943480704725
43,103818_fnca,0.2,0.2,1,-2.0090405261837967
104,103818_fnca,0.5,0.25,1,-2.0119226663617313
94,103818_fnca,0.45,0.25,1,-2.0198417406711684
90,103818_fnca,0.45,0.05,1,-2.027717517360353
80,103818_fnca,0.4,0.05,1,-2.0349681400960202
40,103818_fnca,0.2,0.05,1,-2.037289795699262
100,103818_fnca,0.5,0.05,1,-2.0376296851681457
84,103818_fnca,0.4,0.25,1,-2.0391865725859426
70,103818_fnca,0.35,0.05,1,-2.0415785469267473
30,103818_fnca,0.15,0.05,1,-2.0493586593608937
33,103818_fnca,0.15,0.2,1,-2.0523192714842504
50,103818_fnca,0.25,0.05,1,-2.055329205215071
20,103818_fnca,0.1,0.05,1,-2.0610917551235075
13,103818_fnca,0.05,0.2,1,-2.080488470291111
10,103818_fnca,0.05,0.05,1,-2.095009475212468
3,103818_fnca,0.0,0.2,1,-2.095391554467497
5,103818_fnca,0.0,0.3,1,-2.0958180792778074
74,103818_fnca,0.35,0.25,1,-2.095955024467257
4,103818_fnca,0.0,0.25,1,-2.0985790510702262
14,103818_fnca,0.05,0.25,1,-2.0990742924524053
23,103818_fnca,0.1,0.2,1,-2.101051298893279
64,103818_fnca,0.3,0.25,1,-2.121697780857138
24,103818_fnca,0.1,0.25,1,-2.126332363803111
54,103818_fnca,0.25,0.25,1,-2.1367901364573387
105,103818_fnca,0.5,0.3,1,-2.146371264504505
44,103818_fnca,0.2,0.25,1,-2.1556795362715393
34,103818_fnca,0.15,0.25,1,-2.156741428910712
95,103818_fnca,0.45,0.3,1,-2.1745231422052838
106,103818_fnca,0.5,0.35,1,-2.190650583279658
85,103818_fnca,0.4,0.3,1,-2.199824407827972
65,103818_fnca,0.3,0.3,1,-2.216618116885485
15,103818_fnca,0.05,0.3,1,-2.2282357858071236
8,103818_fnca,0.0,0.45,1,-2.231661698325426
6,103818_fnca,0.0,0.35,1,-2.2320975850041713
9,103818_fnca,0.0,0.5,1,-2.2325429793791733
7,103818_fnca,0.0,0.4,1,-2.2344226701178447
17,103818_fnca,0.05,0.4,1,-2.257125626369983
16,103818_fnca,0.05,0.35,1,-2.2584909328028413
107,103818_fnca,0.5,0.4,1,-2.2675823906144683
45,103818_fnca,0.2,0.3,1,-2.2772090668513547
25,103818_fnca,0.1,0.3,1,-2.282964545927335
36,103818_fnca,0.15,0.35,1,-2.3113485169291383
18,103818_fnca,0.05,0.45,1,-2.3128698870474658
35,103818_fnca,0.15,0.3,1,-2.314484412960968
75,103818_fnca,0.35,0.3,1,-2.321321050040515
86,103818_fnca,0.4,0.35,1,-2.322580162960016
76,103818_fnca,0.35,0.35,1,-2.328650365601522
96,103818_fnca,0.45,0.35,1,-2.3525002142470317
