,HCPID,ans,bll,lf,LL
137,169343_fnca,0.5,0.55,0.1,-1.9282222016095747
132,169343_fnca,0.5,0.3,0.1,-1.9472587408317161
138,169343_fnca,0.5,0.6,0.1,-1.9575259304544694
121,169343_fnca,0.45,0.4,0.1,-1.9579386718710485
131,169343_fnca,0.5,0.25,0.1,-1.959480545501099
134,169343_fnca,0.5,0.4,0.1,-1.9650221848397817
130,169343_fnca,0.5,0.2,0.1,-1.9670339913193244
125,169343_fnca,0.45,0.6,0.1,-1.9739391665921873
123,169343_fnca,0.45,0.5,0.1,-1.9786984352398704
135,169343_fnca,0.5,0.45,0.1,-1.978813617969005
140,169343_fnca,0.5,0.7,0.1,-1.9790659244920008
118,169343_fnca,0.45,0.25,0.1,-1.981644635510122
139,169343_fnca,0.5,0.65,0.1,-1.9821130136258487
141,169343_fnca,0.5,0.75,0.1,-1.988872290084974
122,169343_fnca,0.45,0.45,0.1,-2.001861514460829
133,169343_fnca,0.5,0.35,0.1,-2.0029211015090405
142,169343_fnca,0.5,0.8,0.1,-2.0050692369151157
120,169343_fnca,0.45,0.35,0.1,-2.0070745971629305
124,169343_fnca,0.45,0.55,0.1,-2.008414223260024
113,169343_fnca,0.4,0.65,0.1,-2.009140087335916
127,169343_fnca,0.45,0.7,0.1,-2.0120192819508906
115,169343_fnca,0.4,0.75,0.1,-2.012744631121687
112,169343_fnca,0.4,0.6,0.1,-2.016113433476823
126,169343_fnca,0.45,0.65,0.1,-2.0161481038930615
136,169343_fnca,0.5,0.5,0.1,-2.0306335344231132
129,169343_fnca,0.45,0.8,0.1,-2.0320152839576737
107,169343_fnca,0.4,0.35,0.1,-2.0330209879226926
117,169343_fnca,0.45,0.2,0.1,-2.034780128197921
128,169343_fnca,0.45,0.75,0.1,-2.0473968874445267
104,169343_fnca,0.4,0.2,0.1,-2.0483164338526607
106,169343_fnca,0.4,0.3,0.1,-2.057191450880624
98,169343_fnca,0.35,0.55,0.1,-2.061242686025878
116,169343_fnca,0.4,0.8,0.1,-2.0702868690942453
109,169343_fnca,0.4,0.45,0.1,-2.0716446156010884
95,169343_fnca,0.35,0.4,0.1,-2.090709107874472
101,169343_fnca,0.35,0.7,0.1,-2.0939396136670974
94,169343_fnca,0.35,0.35,0.1,-2.094429964129635
91,169343_fnca,0.35,0.2,0.1,-2.0947194135255507
111,169343_fnca,0.4,0.55,0.1,-2.1074193273264488
102,169343_fnca,0.35,0.75,0.1,-2.1392973744392862
99,169343_fnca,0.35,0.6,0.1,-2.1412904344199912
108,169343_fnca,0.4,0.4,0.1,-2.151367660351661
110,169343_fnca,0.4,0.5,0.1,-2.1653374324384003
119,169343_fnca,0.45,0.3,0.1,-2.1701647871282557
114,169343_fnca,0.4,0.7,0.1,-2.170240282490099
105,169343_fnca,0.4,0.25,0.1,-2.2043763997774426
103,169343_fnca,0.35,0.8,0.1,-2.2147352508976557
100,169343_fnca,0.35,0.65,0.1,-2.217644468705081
92,169343_fnca,0.35,0.25,0.1,-2.230182446420365
97,169343_fnca,0.35,0.5,0.1,-2.2402617422678506
89,169343_fnca,0.3,0.75,0.1,-2.256691425007279
93,169343_fnca,0.35,0.3,0.1,-2.2825257708810334
88,169343_fnca,0.3,0.7,0.1,-2.297220362697498
80,169343_fnca,0.3,0.3,0.1,-2.3050441215607678
66,169343_fnca,0.25,0.25,0.1,-2.320514616251528
78,169343_fnca,0.3,0.2,0.1,-2.321913651858619
57,169343_fnca,0.2,0.45,0.1,-2.3277223658001973
68,169343_fnca,0.25,0.35,0.1,-2.3862011293951917
85,169343_fnca,0.3,0.55,0.1,-2.416307850620626
84,169343_fnca,0.3,0.5,0.1,-2.4203106008287847
67,169343_fnca,0.25,0.3,0.1,-2.42756243243078
59,169343_fnca,0.2,0.55,0.1,-2.4380285045478383
62,169343_fnca,0.2,0.7,0.1,-2.4403811680655423
90,169343_fnca,0.3,0.8,0.1,-2.4509041008838164
83,169343_fnca,0.3,0.45,0.1,-2.452619832554891
71,169343_fnca,0.25,0.5,0.1,-2.4542960087088836
79,169343_fnca,0.3,0.25,0.1,-2.4597430913233285
53,169343_fnca,0.2,0.25,0.1,-2.4675361526516095
82,169343_fnca,0.3,0.4,0.1,-2.4758623032656946
54,169343_fnca,0.2,0.3,0.1,-2.490688022299946
22,169343_fnca,0.05,0.65,0.1,-2.5175446800615937
77,169343_fnca,0.25,0.8,0.1,-2.5367645755110715
86,169343_fnca,0.3,0.6,0.1,-2.552081943352223
87,169343_fnca,0.3,0.65,0.1,-2.57977152774321
30,169343_fnca,0.1,0.4,0.1,-2.586094781081421
96,169343_fnca,0.35,0.45,0.1,-2.5868543683361795
45,169343_fnca,0.15,0.5,0.1,-2.589215672562281
63,169343_fnca,0.2,0.75,0.1,-2.5902707935967078
72,169343_fnca,0.25,0.55,0.1,-2.6192217592177243
75,169343_fnca,0.25,0.7,0.1,-2.6321360093704342
74,169343_fnca,0.25,0.65,0.1,-2.6509984393897277
69,169343_fnca,0.25,0.4,0.1,-2.657906081579795
81,169343_fnca,0.3,0.35,0.1,-2.6587386092793457
61,169343_fnca,0.2,0.65,0.1,-2.6620415751531663
17,169343_fnca,0.05,0.4,0.1,-2.668648423979394
34,169343_fnca,0.1,0.6,0.1,-2.679552301002317
38,169343_fnca,0.1,0.8,0.1,-2.742030997498142
51,169343_fnca,0.15,0.8,0.1,-2.7474981391112165
58,169343_fnca,0.2,0.5,0.1,-2.7794943902169242
49,169343_fnca,0.15,0.7,0.1,-2.7807129827515764
16,169343_fnca,0.05,0.35,0.1,-2.7898026587975084
4,169343_fnca,0.0,0.4,0.1,-2.7928683861775054
26,169343_fnca,0.1,0.2,0.1,-2.7968912164688513
42,169343_fnca,0.15,0.35,0.1,-2.814035812994785
13,169343_fnca,0.05,0.2,0.1,-2.82585087516666
52,169343_fnca,0.2,0.2,0.1,-2.831743783511371
65,169343_fnca,0.25,0.2,0.1,-2.845346522342699
11,169343_fnca,0.0,0.75,0.1,-2.853712742704514
60,169343_fnca,0.2,0.6,0.1,-2.861434224888198
24,169343_fnca,0.05,0.75,0.1,-2.861947615180473
5,169343_fnca,0.0,0.45,0.1,-2.8720211403582123
73,169343_fnca,0.25,0.6,0.1,-2.8763331396127874
14,169343_fnca,0.05,0.25,0.1,-2.8895243681393064
43,169343_fnca,0.15,0.4,0.1,-2.900888872508736
76,169343_fnca,0.25,0.75,0.1,-2.923450631821649
64,169343_fnca,0.2,0.8,0.1,-2.9611056302598002
56,169343_fnca,0.2,0.4,0.1,-2.9834421500872974
3,169343_fnca,0.0,0.35,0.1,-2.98470409203781
31,169343_fnca,0.1,0.45,0.1,-3.0181432718179684
7,169343_fnca,0.0,0.55,0.1,-3.0376420972682228
2,169343_fnca,0.0,0.3,0.1,-3.066933037621712
70,169343_fnca,0.25,0.45,0.1,-3.080938141114909
28,169343_fnca,0.1,0.3,0.1,-3.139127867403845
29,169343_fnca,0.1,0.35,0.1,-3.1504470431373846
12,169343_fnca,0.0,0.8,0.1,-3.195281507155566
25,169343_fnca,0.05,0.8,0.1,-3.2046869944663463
35,169343_fnca,0.1,0.65,0.1,-3.2272213435248576
47,169343_fnca,0.15,0.6,0.1,-3.2327695962418166
10,169343_fnca,0.0,0.7,0.1,-3.232769596241819
19,169343_fnca,0.05,0.5,0.1,-3.236995914934907
32,169343_fnca,0.1,0.5,0.1,-3.258845229200439
40,169343_fnca,0.15,0.25,0.1,-3.2602717970837274
21,169343_fnca,0.05,0.6,0.1,-3.2640084118245802
41,169343_fnca,0.15,0.3,0.1,-3.2759216576418355
8,169343_fnca,0.0,0.6,0.1,-3.28898640626704
48,169343_fnca,0.15,0.65,0.1,-3.321938967342099
23,169343_fnca,0.05,0.7,0.1,-3.3352223524662037
46,169343_fnca,0.15,0.55,0.1,-3.4049352096924723
15,169343_fnca,0.05,0.3,0.1,-3.4449576005783467
37,169343_fnca,0.1,0.75,0.1,-3.462333555675423
18,169343_fnca,0.05,0.45,0.1,-3.49043866763294
36,169343_fnca,0.1,0.7,0.1,-3.495485101936281
0,169343_fnca,0.0,0.2,0.1,-3.508477309665454
9,169343_fnca,0.0,0.65,0.1,-3.5180478750693442
20,169343_fnca,0.05,0.55,0.1,-3.5970518983284787
39,169343_fnca,0.15,0.2,0.1,-3.643424682060187
27,169343_fnca,0.1,0.25,0.1,-3.787458737870858
6,169343_fnca,0.0,0.5,0.1,-3.817337470766442
