,HCPID,egs,alpha,r,LL
20,169343_fnca,0.1,0.05,1,-1.8378877538665885
30,169343_fnca,0.15,0.05,1,-1.8412817668061205
10,169343_fnca,0.05,0.05,1,-1.8507222598170592
40,169343_fnca,0.2,0.05,1,-1.8510148854004547
60,169343_fnca,0.3,0.05,1,-1.8532900275517674
70,169343_fnca,0.35,0.05,1,-1.8539920995008328
50,169343_fnca,0.25,0.05,1,-1.8573666935700808
80,169343_fnca,0.4,0.05,1,-1.8620748994124652
90,169343_fnca,0.45,0.05,1,-1.864469272031898
41,169343_fnca,0.2,0.1,1,-1.8657868751856512
100,169343_fnca,0.5,0.05,1,-1.8676325263840245
61,169343_fnca,0.3,0.1,1,-1.8736355757747005
51,169343_fnca,0.25,0.1,1,-1.8755707893206561
81,169343_fnca,0.4,0.1,1,-1.882389206557209
91,169343_fnca,0.45,0.1,1,-1.8828700094843782
101,169343_fnca,0.5,0.1,1,-1.8864678653101148
71,169343_fnca,0.35,0.1,1,-1.887003264989442
21,169343_fnca,0.1,0.1,1,-1.90913404715862
31,169343_fnca,0.15,0.1,1,-1.9200846657988992
102,169343_fnca,0.5,0.15,1,-1.9226529147064286
92,169343_fnca,0.45,0.15,1,-1.9523001792082249
82,169343_fnca,0.4,0.15,1,-1.9692046099815403
11,169343_fnca,0.05,0.1,1,-1.9923377066372874
72,169343_fnca,0.35,0.15,1,-2.0320201764711436
52,169343_fnca,0.25,0.15,1,-2.084458551398883
62,169343_fnca,0.3,0.15,1,-2.0922702349409317
103,169343_fnca,0.5,0.2,1,-2.106980262571653
0,169343_fnca,0.0,0.05,1,-2.1111228493803678
42,169343_fnca,0.2,0.15,1,-2.1370319756490175
1,169343_fnca,0.0,0.1,1,-2.145841879417475
93,169343_fnca,0.45,0.2,1,-2.179427562697489
32,169343_fnca,0.15,0.15,1,-2.242433217644673
83,169343_fnca,0.4,0.2,1,-2.321247283072333
73,169343_fnca,0.35,0.2,1,-2.322597395658126
63,169343_fnca,0.3,0.2,1,-2.354785847862443
22,169343_fnca,0.1,0.15,1,-2.3951600680839373
2,169343_fnca,0.0,0.15,1,-2.4480426094041325
12,169343_fnca,0.05,0.15,1,-2.465671276372742
104,169343_fnca,0.5,0.25,1,-2.5807455829722032
43,169343_fnca,0.2,0.2,1,-2.726774806380659
53,169343_fnca,0.25,0.2,1,-2.769657615139038
94,169343_fnca,0.45,0.25,1,-2.771449782585634
84,169343_fnca,0.4,0.25,1,-2.780496567178821
74,169343_fnca,0.35,0.25,1,-2.850357768190606
54,169343_fnca,0.25,0.25,1,-2.892012348752699
3,169343_fnca,0.0,0.2,1,-2.9042889794859352
33,169343_fnca,0.15,0.2,1,-2.9056610918474037
4,169343_fnca,0.0,0.25,1,-2.908657773771411
5,169343_fnca,0.0,0.3,1,-2.908657773771412
24,169343_fnca,0.1,0.25,1,-2.9261037639296257
14,169343_fnca,0.05,0.25,1,-2.9261037639296266
64,169343_fnca,0.3,0.25,1,-2.9332007153758584
23,169343_fnca,0.1,0.2,1,-2.935978983482306
13,169343_fnca,0.05,0.2,1,-2.952343583763714
95,169343_fnca,0.45,0.3,1,-2.9647817764792066
34,169343_fnca,0.15,0.25,1,-2.9908686593881657
106,169343_fnca,0.5,0.35,1,-3.060759927497375
105,169343_fnca,0.5,0.3,1,-3.0983178409782535
85,169343_fnca,0.4,0.3,1,-3.099120775027341
44,169343_fnca,0.2,0.25,1,-3.0994944773997375
8,169343_fnca,0.0,0.45,1,-3.1650190118949473
7,169343_fnca,0.0,0.4,1,-3.1650190118949473
6,169343_fnca,0.0,0.35,1,-3.1650190118949477
9,169343_fnca,0.0,0.5,1,-3.1740166012930637
97,169343_fnca,0.45,0.4,1,-3.217859411781104
16,169343_fnca,0.05,0.35,1,-3.2267244237793378
96,169343_fnca,0.45,0.35,1,-3.243129889023649
65,169343_fnca,0.3,0.3,1,-3.253135894358439
17,169343_fnca,0.05,0.4,1,-3.278482869853102
15,169343_fnca,0.05,0.3,1,-3.3008139658724067
55,169343_fnca,0.25,0.3,1,-3.313113137822347
108,169343_fnca,0.5,0.45,1,-3.319904555531665
45,169343_fnca,0.2,0.3,1,-3.322301378488286
75,169343_fnca,0.35,0.3,1,-3.330358820246472
107,169343_fnca,0.5,0.4,1,-3.3572093626048423
86,169343_fnca,0.4,0.35,1,-3.3761090688145003
109,169343_fnca,0.5,0.5,1,-3.3934265665792855
26,169343_fnca,0.1,0.35,1,-3.398870280775289
46,169343_fnca,0.2,0.35,1,-3.424410987130085
66,169343_fnca,0.3,0.35,1,-3.4270736872843215
27,169343_fnca,0.1,0.4,1,-3.434425775605056
35,169343_fnca,0.15,0.3,1,-3.4372297334576043
18,169343_fnca,0.05,0.45,1,-3.4527182657993993
88,169343_fnca,0.4,0.45,1,-3.474147257722637
98,169343_fnca,0.45,0.45,1,-3.489328102753264
87,169343_fnca,0.4,0.4,1,-3.5069300556060012
19,169343_fnca,0.05,0.5,1,-3.5205084140143366
25,169343_fnca,0.1,0.3,1,-3.539351516937762
36,169343_fnca,0.15,0.35,1,-3.554305751358963
56,169343_fnca,0.25,0.35,1,-3.5613204682730872
99,169343_fnca,0.45,0.5,1,-3.570078269597309
76,169343_fnca,0.35,0.35,1,-3.6011293795634356
77,169343_fnca,0.35,0.4,1,-3.602191394318187
78,169343_fnca,0.35,0.45,1,-3.607295915971629
29,169343_fnca,0.1,0.5,1,-3.6306933657461773
28,169343_fnca,0.1,0.45,1,-3.6496211741718003
38,169343_fnca,0.15,0.45,1,-3.668131783778237
58,169343_fnca,0.25,0.45,1,-3.671945554305396
37,169343_fnca,0.15,0.4,1,-3.7057197272502043
47,169343_fnca,0.2,0.4,1,-3.756209037536983
48,169343_fnca,0.2,0.45,1,-3.8025016182617897
49,169343_fnca,0.2,0.5,1,-3.813312338454373
57,169343_fnca,0.25,0.4,1,-3.8153940870239897
67,169343_fnca,0.3,0.4,1,-3.830350311821194
79,169343_fnca,0.35,0.5,1,-3.8645247232613604
68,169343_fnca,0.3,0.45,1,-3.888608736154373
59,169343_fnca,0.25,0.5,1,-3.897557196156333
39,169343_fnca,0.15,0.5,1,-3.9795346903386415
69,169343_fnca,0.3,0.5,1,-4.022370471728571
89,169343_fnca,0.4,0.5,1,-4.044274316041544
