,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.0,0.1,1,0.0,0.0,117324_fnca,-1.8709156732572758,0.3333333333333333
1,Punishment,0.0,0.1,1,0.6,0.4900940253900043,117324_fnca,-1.8709156732572758,0.5833333333333334
2,Reward,0.0,0.1,1,0.1816,0.385668811736024,117324_fnca,-1.8709156732572758,0.0833333333333333
