,HCPID,ans,bll,lf,LL
133,117324_fnca,0.5,0.35,0.1,-2.0598055658305183
99,117324_fnca,0.35,0.6,0.1,-2.07954154373774
117,117324_fnca,0.45,0.2,0.1,-2.081747501226278
137,117324_fnca,0.5,0.55,0.1,-2.0823623701564578
119,117324_fnca,0.45,0.3,0.1,-2.08488456232423
135,117324_fnca,0.5,0.45,0.1,-2.0850561234287084
136,117324_fnca,0.5,0.5,0.1,-2.087110946182623
97,117324_fnca,0.35,0.5,0.1,-2.0876706183336777
113,117324_fnca,0.4,0.65,0.1,-2.0882899227363723
105,117324_fnca,0.4,0.25,0.1,-2.089094605648586
116,117324_fnca,0.4,0.8,0.1,-2.090061358214636
111,117324_fnca,0.4,0.55,0.1,-2.0929391381361846
125,117324_fnca,0.45,0.6,0.1,-2.093000582495405
96,117324_fnca,0.35,0.45,0.1,-2.0935825540474915
122,117324_fnca,0.45,0.45,0.1,-2.0949511208011504
126,117324_fnca,0.45,0.65,0.1,-2.0955322847586397
114,117324_fnca,0.4,0.7,0.1,-2.095638573564466
115,117324_fnca,0.4,0.75,0.1,-2.096224578445119
138,117324_fnca,0.5,0.6,0.1,-2.0980908033476666
139,117324_fnca,0.5,0.65,0.1,-2.098791004657082
121,117324_fnca,0.45,0.4,0.1,-2.0994036748103087
123,117324_fnca,0.45,0.5,0.1,-2.101114225622937
108,117324_fnca,0.4,0.4,0.1,-2.102861477447224
130,117324_fnca,0.5,0.2,0.1,-2.1033447154001816
142,117324_fnca,0.5,0.8,0.1,-2.104461010145673
120,117324_fnca,0.45,0.35,0.1,-2.1044724515768976
129,117324_fnca,0.45,0.8,0.1,-2.105176956277367
106,117324_fnca,0.4,0.3,0.1,-2.106728260935504
134,117324_fnca,0.5,0.4,0.1,-2.106848554071225
110,117324_fnca,0.4,0.5,0.1,-2.107614516106322
124,117324_fnca,0.45,0.55,0.1,-2.1083608400562657
100,117324_fnca,0.35,0.65,0.1,-2.1089098981140078
93,117324_fnca,0.35,0.3,0.1,-2.109258787169674
101,117324_fnca,0.35,0.7,0.1,-2.1112984531961643
132,117324_fnca,0.5,0.3,0.1,-2.1133504232301537
127,117324_fnca,0.45,0.7,0.1,-2.1139516205799764
128,117324_fnca,0.45,0.75,0.1,-2.1148651588775618
118,117324_fnca,0.45,0.25,0.1,-2.1155528382169804
140,117324_fnca,0.5,0.7,0.1,-2.115688528036907
141,117324_fnca,0.5,0.75,0.1,-2.116452887809136
131,117324_fnca,0.5,0.25,0.1,-2.1176590657063437
83,117324_fnca,0.3,0.45,0.1,-2.119469217727807
95,117324_fnca,0.35,0.4,0.1,-2.120563559649656
109,117324_fnca,0.4,0.45,0.1,-2.123978021367634
92,117324_fnca,0.35,0.25,0.1,-2.1244261669765128
79,117324_fnca,0.3,0.25,0.1,-2.1246250841391454
112,117324_fnca,0.4,0.6,0.1,-2.1281937260847883
104,117324_fnca,0.4,0.2,0.1,-2.1289986827976994
71,117324_fnca,0.25,0.5,0.1,-2.1315500581393683
107,117324_fnca,0.4,0.35,0.1,-2.133714035176532
88,117324_fnca,0.3,0.7,0.1,-2.134805327759742
94,117324_fnca,0.35,0.35,0.1,-2.139314113951964
98,117324_fnca,0.35,0.55,0.1,-2.1393280862706385
91,117324_fnca,0.35,0.2,0.1,-2.145836961012761
103,117324_fnca,0.35,0.8,0.1,-2.1479565790321313
102,117324_fnca,0.35,0.75,0.1,-2.155574018670695
90,117324_fnca,0.3,0.8,0.1,-2.155829843755061
81,117324_fnca,0.3,0.35,0.1,-2.1634973856433057
80,117324_fnca,0.3,0.3,0.1,-2.1706409419349466
84,117324_fnca,0.3,0.5,0.1,-2.182117226815402
75,117324_fnca,0.25,0.7,0.1,-2.187986739328979
74,117324_fnca,0.25,0.65,0.1,-2.1996864937708365
73,117324_fnca,0.25,0.6,0.1,-2.2006738827481924
76,117324_fnca,0.25,0.75,0.1,-2.2219334561934216
69,117324_fnca,0.25,0.4,0.1,-2.221961931132663
72,117324_fnca,0.25,0.55,0.1,-2.2226882146338385
14,117324_fnca,0.05,0.25,0.1,-2.2334952507882035
57,117324_fnca,0.2,0.45,0.1,-2.2354699626327736
78,117324_fnca,0.3,0.2,0.1,-2.238604949424368
87,117324_fnca,0.3,0.65,0.1,-2.2410532652194233
82,117324_fnca,0.3,0.4,0.1,-2.2432748747035722
70,117324_fnca,0.25,0.45,0.1,-2.2458061655557664
22,117324_fnca,0.05,0.65,0.1,-2.2505033217738992
62,117324_fnca,0.2,0.7,0.1,-2.2615776268913357
89,117324_fnca,0.3,0.75,0.1,-2.264304269632383
65,117324_fnca,0.25,0.2,0.1,-2.266195061648098
46,117324_fnca,0.15,0.55,0.1,-2.2729159289369254
85,117324_fnca,0.3,0.55,0.1,-2.2762054438299075
25,117324_fnca,0.05,0.8,0.1,-2.2845221224233137
60,117324_fnca,0.2,0.6,0.1,-2.2872704219745996
35,117324_fnca,0.1,0.65,0.1,-2.2902116657631986
64,117324_fnca,0.2,0.8,0.1,-2.290759996546363
86,117324_fnca,0.3,0.6,0.1,-2.296482272356184
54,117324_fnca,0.2,0.3,0.1,-2.297858043635845
28,117324_fnca,0.1,0.3,0.1,-2.2994873811831322
67,117324_fnca,0.25,0.3,0.1,-2.3066264357316713
59,117324_fnca,0.2,0.55,0.1,-2.310375050137731
53,117324_fnca,0.2,0.25,0.1,-2.326248225482787
55,117324_fnca,0.2,0.35,0.1,-2.331022731627126
49,117324_fnca,0.15,0.7,0.1,-2.3322197621602916
31,117324_fnca,0.1,0.45,0.1,-2.339634287416787
61,117324_fnca,0.2,0.65,0.1,-2.3437573728349235
26,117324_fnca,0.1,0.2,0.1,-2.345953492015507
45,117324_fnca,0.15,0.5,0.1,-2.351108531023212
10,117324_fnca,0.0,0.7,0.1,-2.356888045080884
48,117324_fnca,0.15,0.65,0.1,-2.3586342471882675
66,117324_fnca,0.25,0.25,0.1,-2.35942996043407
36,117324_fnca,0.1,0.7,0.1,-2.3674752282208007
5,117324_fnca,0.0,0.45,0.1,-2.370076421997774
41,117324_fnca,0.15,0.3,0.1,-2.3752208649555637
52,117324_fnca,0.2,0.2,0.1,-2.3771541213531964
43,117324_fnca,0.15,0.4,0.1,-2.3782296046301403
3,117324_fnca,0.0,0.35,0.1,-2.3910035578439297
58,117324_fnca,0.2,0.5,0.1,-2.3995987650296584
68,117324_fnca,0.25,0.35,0.1,-2.400027078809192
27,117324_fnca,0.1,0.25,0.1,-2.403975455240529
56,117324_fnca,0.2,0.4,0.1,-2.4120163331862776
1,117324_fnca,0.0,0.25,0.1,-2.4122274961352446
4,117324_fnca,0.0,0.4,0.1,-2.4128586171256408
39,117324_fnca,0.15,0.2,0.1,-2.4139856991780153
33,117324_fnca,0.1,0.55,0.1,-2.4394348361025298
29,117324_fnca,0.1,0.35,0.1,-2.468474001099931
24,117324_fnca,0.05,0.75,0.1,-2.4746052050610126
32,117324_fnca,0.1,0.5,0.1,-2.476543936476974
77,117324_fnca,0.25,0.8,0.1,-2.4800705976466264
42,117324_fnca,0.15,0.35,0.1,-2.4805581728358788
51,117324_fnca,0.15,0.8,0.1,-2.4836587168776347
15,117324_fnca,0.05,0.3,0.1,-2.4875651683208053
20,117324_fnca,0.05,0.55,0.1,-2.4962863241408044
19,117324_fnca,0.05,0.5,0.1,-2.4989342418195832
8,117324_fnca,0.0,0.6,0.1,-2.507619139335322
50,117324_fnca,0.15,0.75,0.1,-2.521452277113558
30,117324_fnca,0.1,0.4,0.1,-2.5490308942367195
16,117324_fnca,0.05,0.35,0.1,-2.5556523786317005
44,117324_fnca,0.15,0.45,0.1,-2.5608785763224957
13,117324_fnca,0.05,0.2,0.1,-2.5992420535386382
12,117324_fnca,0.0,0.8,0.1,-2.622143027827932
17,117324_fnca,0.05,0.4,0.1,-2.6249818078733167
63,117324_fnca,0.2,0.75,0.1,-2.6356006580873834
2,117324_fnca,0.0,0.3,0.1,-2.645653270097154
0,117324_fnca,0.0,0.2,0.1,-2.6659590119290892
6,117324_fnca,0.0,0.5,0.1,-2.675566426653445
11,117324_fnca,0.0,0.75,0.1,-2.782280520160036
37,117324_fnca,0.1,0.75,0.1,-2.809063724470659
47,117324_fnca,0.15,0.6,0.1,-2.8236964804382354
23,117324_fnca,0.05,0.7,0.1,-2.8539983303905863
21,117324_fnca,0.05,0.6,0.1,-2.8705554131002895
7,117324_fnca,0.0,0.55,0.1,-2.890039602831418
40,117324_fnca,0.15,0.25,0.1,-2.89571368008297
9,117324_fnca,0.0,0.65,0.1,-3.0037808639459085
38,117324_fnca,0.1,0.8,0.1,-3.0496738253885707
34,117324_fnca,0.1,0.6,0.1,-3.253580695524909
18,117324_fnca,0.05,0.45,0.1,-3.2993248506333694
