,HCPID,egs,alpha,r,LL
11,158540_fnca,0.05,0.1,1,-1.8397893143559445
21,158540_fnca,0.1,0.1,1,-1.8620992835352004
1,158540_fnca,0.0,0.1,1,-1.8624484158753816
31,158540_fnca,0.15,0.1,1,-1.8708057382799015
52,158540_fnca,0.25,0.15,1,-1.8725429671117038
62,158540_fnca,0.3,0.15,1,-1.8779512766777358
82,158540_fnca,0.4,0.15,1,-1.8780075961273588
72,158540_fnca,0.35,0.15,1,-1.88065349223326
92,158540_fnca,0.45,0.15,1,-1.8818158169987438
41,158540_fnca,0.2,0.1,1,-1.882600493672002
102,158540_fnca,0.5,0.15,1,-1.8841410018677338
42,158540_fnca,0.2,0.15,1,-1.885568508212798
51,158540_fnca,0.25,0.1,1,-1.8890732397980936
71,158540_fnca,0.35,0.1,1,-1.8937688038835243
61,158540_fnca,0.3,0.1,1,-1.9027357188268224
93,158540_fnca,0.45,0.2,1,-1.9054601499074815
101,158540_fnca,0.5,0.1,1,-1.9134450002098498
91,158540_fnca,0.45,0.1,1,-1.9173477780631163
81,158540_fnca,0.4,0.1,1,-1.9236211571125028
83,158540_fnca,0.4,0.2,1,-1.9270826953792612
103,158540_fnca,0.5,0.2,1,-1.9336662620865042
22,158540_fnca,0.1,0.15,1,-1.9373472817961044
32,158540_fnca,0.15,0.15,1,-1.9404115705031062
20,158540_fnca,0.1,0.05,1,-1.9595570087503567
80,158540_fnca,0.4,0.05,1,-1.9681740235476988
12,158540_fnca,0.05,0.15,1,-1.9684810464811746
50,158540_fnca,0.25,0.05,1,-1.971575627845378
60,158540_fnca,0.3,0.05,1,-1.9720964924202384
40,158540_fnca,0.2,0.05,1,-1.981406125569928
70,158540_fnca,0.35,0.05,1,-1.98742612317885
100,158540_fnca,0.5,0.05,1,-1.987766561674217
90,158540_fnca,0.45,0.05,1,-1.9920785752183168
30,158540_fnca,0.15,0.05,1,-1.9924651417634882
2,158540_fnca,0.0,0.15,1,-1.9972135842547551
73,158540_fnca,0.35,0.2,1,-2.000486535749961
63,158540_fnca,0.3,0.2,1,-2.004715410504793
104,158540_fnca,0.5,0.25,1,-2.0384211906113396
10,158540_fnca,0.05,0.05,1,-2.0469907798186724
53,158540_fnca,0.25,0.2,1,-2.065568822238495
94,158540_fnca,0.45,0.25,1,-2.089413349496118
105,158540_fnca,0.5,0.3,1,-2.1291627333472123
84,158540_fnca,0.4,0.25,1,-2.133895051513238
43,158540_fnca,0.2,0.2,1,-2.1428664051918975
74,158540_fnca,0.35,0.25,1,-2.1681202524234955
33,158540_fnca,0.15,0.2,1,-2.1891261671578164
13,158540_fnca,0.05,0.2,1,-2.203492005418505
3,158540_fnca,0.0,0.2,1,-2.2043541917373655
4,158540_fnca,0.0,0.25,1,-2.2070931348741185
5,158540_fnca,0.0,0.3,1,-2.2099690627569153
23,158540_fnca,0.1,0.2,1,-2.2105632754076368
14,158540_fnca,0.05,0.25,1,-2.2157399402948617
24,158540_fnca,0.1,0.25,1,-2.2248156366499754
64,158540_fnca,0.3,0.25,1,-2.244531153994196
54,158540_fnca,0.25,0.25,1,-2.255619575503283
34,158540_fnca,0.15,0.25,1,-2.256730212646974
44,158540_fnca,0.2,0.25,1,-2.3098039471312433
95,158540_fnca,0.45,0.3,1,-2.3361137554324642
85,158540_fnca,0.4,0.3,1,-2.351169118736638
7,158540_fnca,0.0,0.4,1,-2.361653381815813
6,158540_fnca,0.0,0.35,1,-2.364939657088775
8,158540_fnca,0.0,0.45,1,-2.3657951273990716
9,158540_fnca,0.0,0.5,1,-2.3666646025196054
106,158540_fnca,0.5,0.35,1,-2.3761554158787455
75,158540_fnca,0.35,0.3,1,-2.383487135167474
17,158540_fnca,0.05,0.4,1,-2.387168491348998
108,158540_fnca,0.5,0.45,1,-2.4140554038210755
16,158540_fnca,0.05,0.35,1,-2.4185120427835707
65,158540_fnca,0.3,0.3,1,-2.422076311085205
96,158540_fnca,0.45,0.35,1,-2.444641569214821
107,158540_fnca,0.5,0.4,1,-2.4589954652509434
45,158540_fnca,0.2,0.3,1,-2.473234252630843
15,158540_fnca,0.05,0.3,1,-2.483201761772387
25,158540_fnca,0.1,0.3,1,-2.4849267072032184
26,158540_fnca,0.1,0.35,1,-2.488026572025589
55,158540_fnca,0.25,0.3,1,-2.492415600969098
18,158540_fnca,0.05,0.45,1,-2.502383772224767
46,158540_fnca,0.2,0.35,1,-2.505657494644767
36,158540_fnca,0.15,0.35,1,-2.515577116773594
86,158540_fnca,0.4,0.35,1,-2.5312201803348575
35,158540_fnca,0.15,0.3,1,-2.5351010892047254
98,158540_fnca,0.45,0.45,1,-2.535847827297398
77,158540_fnca,0.35,0.4,1,-2.5525130606483177
27,158540_fnca,0.1,0.4,1,-2.5549744141147457
19,158540_fnca,0.05,0.5,1,-2.561472996235211
0,158540_fnca,0.0,0.05,1,-2.5769050839601704
97,158540_fnca,0.45,0.4,1,-2.585295365870838
66,158540_fnca,0.3,0.35,1,-2.5961249459353715
56,158540_fnca,0.25,0.35,1,-2.598675642639225
47,158540_fnca,0.2,0.4,1,-2.6274655947210532
37,158540_fnca,0.15,0.4,1,-2.6331831268436234
109,158540_fnca,0.5,0.5,1,-2.64146569639378
79,158540_fnca,0.35,0.5,1,-2.641818376708859
87,158540_fnca,0.4,0.4,1,-2.6469794654677825
57,158540_fnca,0.25,0.4,1,-2.6491114176179202
76,158540_fnca,0.35,0.35,1,-2.65020393294206
29,158540_fnca,0.1,0.5,1,-2.6503496039043806
48,158540_fnca,0.2,0.45,1,-2.6523372120527213
38,158540_fnca,0.15,0.45,1,-2.6547585749942355
58,158540_fnca,0.25,0.45,1,-2.6708204462009926
78,158540_fnca,0.35,0.45,1,-2.6745007743028433
28,158540_fnca,0.1,0.45,1,-2.6780096009457925
89,158540_fnca,0.4,0.5,1,-2.6783704518553764
99,158540_fnca,0.45,0.5,1,-2.678411594439463
67,158540_fnca,0.3,0.4,1,-2.700637763360294
39,158540_fnca,0.15,0.5,1,-2.701940588905556
59,158540_fnca,0.25,0.5,1,-2.7407594244492466
88,158540_fnca,0.4,0.45,1,-2.7421672655259473
68,158540_fnca,0.3,0.45,1,-2.748061624685956
69,158540_fnca,0.3,0.5,1,-2.838524148505409
49,158540_fnca,0.2,0.5,1,-2.909183483480343
