,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.05,0.1,1,0.1333333333333333,0.3405026123034995,158540_fnca,-1.8397893143559445,0.1666666666666666
1,Punishment,0.05,0.1,1,0.552,0.4974876834617684,158540_fnca,-1.8397893143559445,0.5217391304347826
2,Reward,0.05,0.1,1,0.2448,0.4301406476740195,158540_fnca,-1.8397893143559445,0.24
