,HCPID,ans,bll,lf,LL
137,158540_fnca,0.5,0.55,0.1,-1.895435106423573
123,158540_fnca,0.45,0.5,0.1,-1.8986415653578765
131,158540_fnca,0.5,0.25,0.1,-1.9004267212826003
124,158540_fnca,0.45,0.55,0.1,-1.9024005548193688
139,158540_fnca,0.5,0.65,0.1,-1.9053750363559359
133,158540_fnca,0.5,0.35,0.1,-1.9055660212544818
122,158540_fnca,0.45,0.45,0.1,-1.9060325777087024
118,158540_fnca,0.45,0.25,0.1,-1.9071563972772678
117,158540_fnca,0.45,0.2,0.1,-1.9072605134203795
119,158540_fnca,0.45,0.3,0.1,-1.9077218482405027
127,158540_fnca,0.45,0.7,0.1,-1.90811175806201
132,158540_fnca,0.5,0.3,0.1,-1.9082485590850766
126,158540_fnca,0.45,0.65,0.1,-1.9090768796159092
121,158540_fnca,0.45,0.4,0.1,-1.9096840196674956
130,158540_fnca,0.5,0.2,0.1,-1.9098408001375669
128,158540_fnca,0.45,0.75,0.1,-1.9101325711753208
96,158540_fnca,0.35,0.45,0.1,-1.9129087663045992
141,158540_fnca,0.5,0.75,0.1,-1.913514471995161
108,158540_fnca,0.4,0.4,0.1,-1.9143081339762977
135,158540_fnca,0.5,0.45,0.1,-1.915070829098771
138,158540_fnca,0.5,0.6,0.1,-1.9158174566832709
129,158540_fnca,0.45,0.8,0.1,-1.9158887587059348
116,158540_fnca,0.4,0.8,0.1,-1.9183825881604721
91,158540_fnca,0.35,0.2,0.1,-1.918733598946174
115,158540_fnca,0.4,0.75,0.1,-1.921777263642904
110,158540_fnca,0.4,0.5,0.1,-1.9225077431394153
142,158540_fnca,0.5,0.8,0.1,-1.9230787156897993
134,158540_fnca,0.5,0.4,0.1,-1.9240672209916279
136,158540_fnca,0.5,0.5,0.1,-1.924973093754745
120,158540_fnca,0.45,0.35,0.1,-1.9258074303341455
112,158540_fnca,0.4,0.6,0.1,-1.9258756785409568
104,158540_fnca,0.4,0.2,0.1,-1.9300539087393793
140,158540_fnca,0.5,0.7,0.1,-1.930699753371528
93,158540_fnca,0.35,0.3,0.1,-1.9328547118709611
105,158540_fnca,0.4,0.25,0.1,-1.9340283524697663
125,158540_fnca,0.45,0.6,0.1,-1.9349294849565677
114,158540_fnca,0.4,0.7,0.1,-1.9362981438955276
94,158540_fnca,0.35,0.35,0.1,-1.936338565980206
111,158540_fnca,0.4,0.55,0.1,-1.9367801293007383
107,158540_fnca,0.4,0.35,0.1,-1.9379337501068483
97,158540_fnca,0.35,0.5,0.1,-1.94014792983171
95,158540_fnca,0.35,0.4,0.1,-1.944744038645727
88,158540_fnca,0.3,0.7,0.1,-1.9453784365865077
109,158540_fnca,0.4,0.45,0.1,-1.9480559652426268
79,158540_fnca,0.3,0.25,0.1,-1.9492468571564958
87,158540_fnca,0.3,0.65,0.1,-1.9524818629923169
103,158540_fnca,0.35,0.8,0.1,-1.9548131286406198
113,158540_fnca,0.4,0.65,0.1,-1.9666100886004099
82,158540_fnca,0.3,0.4,0.1,-1.975374251611965
106,158540_fnca,0.4,0.3,0.1,-1.9769776276350512
99,158540_fnca,0.35,0.6,0.1,-1.9814386267131958
98,158540_fnca,0.35,0.55,0.1,-1.9817709916928898
92,158540_fnca,0.35,0.25,0.1,-1.9867496798224744
86,158540_fnca,0.3,0.6,0.1,-1.9880297929435944
84,158540_fnca,0.3,0.5,0.1,-1.9951505712317912
83,158540_fnca,0.3,0.45,0.1,-1.995747731557338
102,158540_fnca,0.35,0.75,0.1,-1.9982850431204735
89,158540_fnca,0.3,0.75,0.1,-1.9998483105908367
81,158540_fnca,0.3,0.35,0.1,-2.0032343979923324
101,158540_fnca,0.35,0.7,0.1,-2.0144759937439587
100,158540_fnca,0.35,0.65,0.1,-2.0168895423744395
76,158540_fnca,0.25,0.75,0.1,-2.0210307187910024
78,158540_fnca,0.3,0.2,0.1,-2.0356295117159124
67,158540_fnca,0.25,0.3,0.1,-2.0388207231787208
71,158540_fnca,0.25,0.5,0.1,-2.0452226720214606
68,158540_fnca,0.25,0.35,0.1,-2.049355754821672
80,158540_fnca,0.3,0.3,0.1,-2.0552950406969615
66,158540_fnca,0.25,0.25,0.1,-2.0643280174538132
90,158540_fnca,0.3,0.8,0.1,-2.071414596196085
73,158540_fnca,0.25,0.6,0.1,-2.0714715431555994
36,158540_fnca,0.1,0.7,0.1,-2.075802692918356
70,158540_fnca,0.25,0.45,0.1,-2.0774369768195244
74,158540_fnca,0.25,0.65,0.1,-2.078932478971378
30,158540_fnca,0.1,0.4,0.1,-2.0885085700274693
65,158540_fnca,0.25,0.2,0.1,-2.0906106113892533
56,158540_fnca,0.2,0.4,0.1,-2.0936489089859314
77,158540_fnca,0.25,0.8,0.1,-2.094251999821024
69,158540_fnca,0.25,0.4,0.1,-2.096469354615714
85,158540_fnca,0.3,0.55,0.1,-2.0968177131572587
62,158540_fnca,0.2,0.7,0.1,-2.118188560909703
8,158540_fnca,0.0,0.6,0.1,-2.1229957670723807
53,158540_fnca,0.2,0.25,0.1,-2.1306388996838264
59,158540_fnca,0.2,0.55,0.1,-2.140037342001341
51,158540_fnca,0.15,0.8,0.1,-2.1427783853188327
54,158540_fnca,0.2,0.3,0.1,-2.144616571725183
6,158540_fnca,0.0,0.5,0.1,-2.1487504287310912
