,HCPID,egs,alpha,r,LL
47,100408_fnca,0.2,0.4,1,-3.661362213768881
99,100408_fnca,0.45,0.5,1,-3.664631971297815
57,100408_fnca,0.25,0.4,1,-3.686370297736861
39,100408_fnca,0.15,0.5,1,-3.7200705170871293
78,100408_fnca,0.35,0.45,1,-3.747881241586242
29,100408_fnca,0.1,0.5,1,-3.782022134527402
58,100408_fnca,0.25,0.45,1,-3.799705625105513
89,100408_fnca,0.4,0.5,1,-3.8193064323840304
77,100408_fnca,0.35,0.4,1,-3.827585210595773
67,100408_fnca,0.3,0.4,1,-3.855874965604343
68,100408_fnca,0.3,0.45,1,-3.878305329645662
79,100408_fnca,0.35,0.5,1,-3.888195410118751
48,100408_fnca,0.2,0.45,1,-3.919194380053332
49,100408_fnca,0.2,0.5,1,-3.9339650083221245
69,100408_fnca,0.3,0.5,1,-4.072029278529843
59,100408_fnca,0.25,0.5,1,-4.1521208129719565
