,HCPID,egs,alpha,r,LL
90,129028_fnca,0.45,0.05,1,-1.9092556728903007
80,129028_fnca,0.4,0.05,1,-1.9187641967483329
70,129028_fnca,0.35,0.05,1,-1.9204686410802476
100,129028_fnca,0.5,0.05,1,-1.9273992612878055
60,129028_fnca,0.3,0.05,1,-1.9314493556729935
50,129028_fnca,0.25,0.05,1,-1.9348535777712548
101,129028_fnca,0.5,0.1,1,-1.9411302346524537
30,129028_fnca,0.15,0.05,1,-1.9466998591819475
40,129028_fnca,0.2,0.05,1,-1.9545933261959414
81,129028_fnca,0.4,0.1,1,-1.9591826646251882
91,129028_fnca,0.45,0.1,1,-1.9649535641790052
51,129028_fnca,0.25,0.1,1,-1.9987481159961675
71,129028_fnca,0.35,0.1,1,-2.012479199795158
61,129028_fnca,0.3,0.1,1,-2.0141724018275964
20,129028_fnca,0.1,0.05,1,-2.0165152167720413
102,129028_fnca,0.5,0.15,1,-2.046358342155423
92,129028_fnca,0.45,0.15,1,-2.063342588903175
41,129028_fnca,0.2,0.1,1,-2.0648763333940456
72,129028_fnca,0.35,0.15,1,-2.101360898727933
31,129028_fnca,0.15,0.1,1,-2.1073357599338918
10,129028_fnca,0.05,0.05,1,-2.1268419697799974
82,129028_fnca,0.4,0.15,1,-2.149026314077054
21,129028_fnca,0.1,0.1,1,-2.1627959151773393
62,129028_fnca,0.3,0.15,1,-2.1664514012161464
52,129028_fnca,0.25,0.15,1,-2.245788520721457
103,129028_fnca,0.5,0.2,1,-2.2459095526647923
93,129028_fnca,0.45,0.2,1,-2.2744398304059943
83,129028_fnca,0.4,0.2,1,-2.3442981051977387
42,129028_fnca,0.2,0.15,1,-2.361641249901865
11,129028_fnca,0.05,0.1,1,-2.3708148487976146
73,129028_fnca,0.35,0.2,1,-2.465094947633496
32,129028_fnca,0.15,0.15,1,-2.5335186242456853
63,129028_fnca,0.3,0.2,1,-2.5546286663672664
104,129028_fnca,0.5,0.25,1,-2.651200811569817
94,129028_fnca,0.45,0.25,1,-2.6848065339627434
2,129028_fnca,0.0,0.15,1,-2.730820372162312
22,129028_fnca,0.1,0.15,1,-2.735779711789626
1,129028_fnca,0.0,0.1,1,-2.748762662798613
12,129028_fnca,0.05,0.15,1,-2.7868474865032566
53,129028_fnca,0.25,0.2,1,-2.806864685167779
0,129028_fnca,0.0,0.05,1,-2.8208839274903763
43,129028_fnca,0.2,0.2,1,-2.993989022630567
105,129028_fnca,0.5,0.3,1,-3.02573159387812
74,129028_fnca,0.35,0.25,1,-3.0731140442113474
84,129028_fnca,0.4,0.25,1,-3.0951642788839866
13,129028_fnca,0.05,0.2,1,-3.1809234935139363
5,129028_fnca,0.0,0.3,1,-3.1910760164012606
64,129028_fnca,0.3,0.25,1,-3.2092875081504335
14,129028_fnca,0.05,0.25,1,-3.237155841267268
106,129028_fnca,0.5,0.35,1,-3.2425602219113827
4,129028_fnca,0.0,0.25,1,-3.246693668810577
3,129028_fnca,0.0,0.2,1,-3.256343145366931
23,129028_fnca,0.1,0.2,1,-3.2592767968793552
9,129028_fnca,0.0,0.5,1,-3.2676152552949906
24,129028_fnca,0.1,0.25,1,-3.268913005498278
95,129028_fnca,0.45,0.3,1,-3.2738315328824994
33,129028_fnca,0.15,0.2,1,-3.2843177193593287
34,129028_fnca,0.15,0.25,1,-3.316586174493146
7,129028_fnca,0.0,0.4,1,-3.3207706827024355
16,129028_fnca,0.05,0.35,1,-3.326431177396847
6,129028_fnca,0.0,0.35,1,-3.3487331746006017
8,129028_fnca,0.0,0.45,1,-3.358271002143911
107,129028_fnca,0.5,0.4,1,-3.360362390157796
54,129028_fnca,0.25,0.25,1,-3.3653992161898203
17,129028_fnca,0.05,0.4,1,-3.3699002177011024
44,129028_fnca,0.2,0.25,1,-3.38457018331623
15,129028_fnca,0.05,0.3,1,-3.385692890244034
109,129028_fnca,0.5,0.5,1,-3.417687577702358
96,129028_fnca,0.45,0.35,1,-3.425534671037911
26,129028_fnca,0.1,0.35,1,-3.442298149935345
85,129028_fnca,0.4,0.3,1,-3.4445149518432068
18,129028_fnca,0.05,0.45,1,-3.44770464401305
98,129028_fnca,0.45,0.45,1,-3.455949575841066
25,129028_fnca,0.1,0.3,1,-3.455949575841067
75,129028_fnca,0.35,0.3,1,-3.464822269677794
36,129028_fnca,0.15,0.35,1,-3.4816923825380206
45,129028_fnca,0.2,0.3,1,-3.506516478698293
66,129028_fnca,0.3,0.35,1,-3.5130626192936343
35,129028_fnca,0.15,0.3,1,-3.528259051010307
86,129028_fnca,0.4,0.35,1,-3.529773099094216
65,129028_fnca,0.3,0.3,1,-3.5386716746443923
87,129028_fnca,0.4,0.4,1,-3.5549192447487394
97,129028_fnca,0.45,0.4,1,-3.564575302455781
27,129028_fnca,0.1,0.4,1,-3.592148540097745
76,129028_fnca,0.35,0.35,1,-3.6042419069975207
19,129028_fnca,0.05,0.5,1,-3.626695201842674
55,129028_fnca,0.25,0.3,1,-3.62749045780157
46,129028_fnca,0.2,0.35,1,-3.6388498763919173
