,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.4,0.1,0.4966666666666666,0.5008242926709126,129028_fnca,-1.9710986297799642,0.1666666666666666
1,Punishment,0.5,0.4,0.1,0.4184,0.4934939402011051,129028_fnca,-1.9710986297799642,0.44
2,Reward,0.5,0.4,0.1,0.4256,0.4946315480179522,129028_fnca,-1.9710986297799642,0.68
