,HCPID,ans,bll,lf,LL
136,176542_fnca,0.5,0.5,0.1,-1.8454190438183549
131,176542_fnca,0.5,0.25,0.1,-1.846926786647309
137,176542_fnca,0.5,0.55,0.1,-1.847724327057006
139,176542_fnca,0.5,0.65,0.1,-1.849761102692839
123,176542_fnca,0.45,0.5,0.1,-1.8499756782740953
140,176542_fnca,0.5,0.7,0.1,-1.853885704934288
133,176542_fnca,0.5,0.35,0.1,-1.8544641384411138
125,176542_fnca,0.45,0.6,0.1,-1.8560882173495954
134,176542_fnca,0.5,0.4,0.1,-1.8572195120452455
142,176542_fnca,0.5,0.8,0.1,-1.8628054262498772
141,176542_fnca,0.5,0.75,0.1,-1.8631122801021123
130,176542_fnca,0.5,0.2,0.1,-1.8637967527889021
138,176542_fnca,0.5,0.6,0.1,-1.8640521391369111
119,176542_fnca,0.45,0.3,0.1,-1.8656486763463123
135,176542_fnca,0.5,0.45,0.1,-1.8662489337266688
112,176542_fnca,0.4,0.6,0.1,-1.8688929994657686
121,176542_fnca,0.45,0.4,0.1,-1.8722428168811285
126,176542_fnca,0.45,0.65,0.1,-1.8726295432716975
128,176542_fnca,0.45,0.75,0.1,-1.87428903012688
127,176542_fnca,0.45,0.7,0.1,-1.8800011447495883
109,176542_fnca,0.4,0.45,0.1,-1.8824892508460258
120,176542_fnca,0.45,0.35,0.1,-1.8829557964564132
111,176542_fnca,0.4,0.55,0.1,-1.8947546562642956
132,176542_fnca,0.5,0.3,0.1,-1.8958636436971281
96,176542_fnca,0.35,0.45,0.1,-1.896049091825627
95,176542_fnca,0.35,0.4,0.1,-1.9038515953416608
118,176542_fnca,0.45,0.25,0.1,-1.9041529008473845
117,176542_fnca,0.45,0.2,0.1,-1.9045042106539403
122,176542_fnca,0.45,0.45,0.1,-1.9070162150814627
94,176542_fnca,0.35,0.35,0.1,-1.907467795201391
129,176542_fnca,0.45,0.8,0.1,-1.9247902835156028
98,176542_fnca,0.35,0.55,0.1,-1.9251778963541955
113,176542_fnca,0.4,0.65,0.1,-1.9290542822739762
108,176542_fnca,0.4,0.4,0.1,-1.932468792174525
105,176542_fnca,0.4,0.25,0.1,-1.9381311925941156
115,176542_fnca,0.4,0.75,0.1,-1.9401702738428894
124,176542_fnca,0.45,0.55,0.1,-1.9414271225878974
99,176542_fnca,0.35,0.6,0.1,-1.9546558248488703
107,176542_fnca,0.4,0.35,0.1,-1.9607876946328124
103,176542_fnca,0.35,0.8,0.1,-1.9610925445979537
114,176542_fnca,0.4,0.7,0.1,-1.964356383339372
91,176542_fnca,0.35,0.2,0.1,-1.9708202374115817
110,176542_fnca,0.4,0.5,0.1,-1.9731100989812411
116,176542_fnca,0.4,0.8,0.1,-1.9775291049088035
77,176542_fnca,0.25,0.8,0.1,-1.9783396498331665
102,176542_fnca,0.35,0.75,0.1,-1.9856998794487852
106,176542_fnca,0.4,0.3,0.1,-1.9890644823364205
92,176542_fnca,0.35,0.25,0.1,-1.990653202994543
100,176542_fnca,0.35,0.65,0.1,-1.9950852404167514
90,176542_fnca,0.3,0.8,0.1,-2.027623112802364
83,176542_fnca,0.3,0.45,0.1,-2.0299602832076955
101,176542_fnca,0.35,0.7,0.1,-2.037539485485544
104,176542_fnca,0.4,0.2,0.1,-2.0520651891738515
68,176542_fnca,0.25,0.35,0.1,-2.07224927069665
93,176542_fnca,0.35,0.3,0.1,-2.078217351629141
67,176542_fnca,0.25,0.3,0.1,-2.0894553612795055
97,176542_fnca,0.35,0.5,0.1,-2.089797017984205
52,176542_fnca,0.2,0.2,0.1,-2.0917958381243844
89,176542_fnca,0.3,0.75,0.1,-2.097703297962358
74,176542_fnca,0.25,0.65,0.1,-2.1023401569197615
73,176542_fnca,0.25,0.6,0.1,-2.114817206480001
70,176542_fnca,0.25,0.45,0.1,-2.1164388531565406
86,176542_fnca,0.3,0.6,0.1,-2.1210782907756935
79,176542_fnca,0.3,0.25,0.1,-2.1220578119483093
65,176542_fnca,0.25,0.2,0.1,-2.1425208921237173
82,176542_fnca,0.3,0.4,0.1,-2.1492065450585445
59,176542_fnca,0.2,0.55,0.1,-2.160884138683968
72,176542_fnca,0.25,0.55,0.1,-2.1611925613013643
69,176542_fnca,0.25,0.4,0.1,-2.161791125931423
78,176542_fnca,0.3,0.2,0.1,-2.1695179593804164
66,176542_fnca,0.25,0.25,0.1,-2.1734004306689303
49,176542_fnca,0.15,0.7,0.1,-2.175227938582368
81,176542_fnca,0.3,0.35,0.1,-2.175436050149994
64,176542_fnca,0.2,0.8,0.1,-2.175584579544764
85,176542_fnca,0.3,0.55,0.1,-2.195827980718277
84,176542_fnca,0.3,0.5,0.1,-2.203176330580775
80,176542_fnca,0.3,0.3,0.1,-2.2099321062882327
71,176542_fnca,0.25,0.5,0.1,-2.2161793462008696
62,176542_fnca,0.2,0.7,0.1,-2.2336618792153677
44,176542_fnca,0.15,0.45,0.1,-2.2368851327125103
6,176542_fnca,0.0,0.5,0.1,-2.2745863011236005
53,176542_fnca,0.2,0.25,0.1,-2.2771460900759073
40,176542_fnca,0.15,0.25,0.1,-2.283787714082867
87,176542_fnca,0.3,0.65,0.1,-2.298410005458651
5,176542_fnca,0.0,0.45,0.1,-2.325398407699342
57,176542_fnca,0.2,0.45,0.1,-2.3301940082448107
54,176542_fnca,0.2,0.3,0.1,-2.330685180163732
75,176542_fnca,0.25,0.7,0.1,-2.33184639087598
47,176542_fnca,0.15,0.6,0.1,-2.335002109026741
3,176542_fnca,0.0,0.35,0.1,-2.340455617396062
88,176542_fnca,0.3,0.7,0.1,-2.353796122761163
28,176542_fnca,0.1,0.3,0.1,-2.365573249533246
