,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.1,1,0.3633333333333333,0.4817632978334414,176542_fnca,-1.838897854082894,0.5
1,Punishment,0.45,0.1,1,0.4864,0.5000150518150758,176542_fnca,-1.838897854082894,0.48
2,Reward,0.45,0.1,1,0.4584,0.4984658609891525,176542_fnca,-1.838897854082894,0.48
