,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.8,0.1,0.425,0.4947554664876029,144832_fnca,-1.8661241206529953,0.5
1,Punishment,0.5,0.8,0.1,0.3808,0.485680671105732,144832_fnca,-1.8661241206529953,0.36
2,Reward,0.5,0.8,0.1,0.4052,0.4910289235488119,144832_fnca,-1.8661241206529953,0.52
