,HCPID,orig.model,orig.alpha,orig.proc.temp,orig.decay,orig.decl.temp,alpha,proc.temp,proc.LL,decay,decl.temp,decl.LL,best.model,diff.LL
5963,102311_fnca,Procedural,1.5235673217247967,1.8579865194110257,,,0.9035314512823951,0.7831764930734123,-38.226619807563715,0.5697047368033455,4.99987410589621,-44.08562098619495,Procedural,5.859001178631232
5964,102311_fnca,Procedural,1.3045762778859442,1.9555269197836118,,,1.4188753552426072,1.8065714527758165,-40.22068933241883,0.8952326035044941,4.999819611669266,-41.95157285896251,Procedural,1.7308835265436784
5965,102311_fnca,Procedural,1.6554848815359489,1.1374763487576853,,,1.5648539867507223,1.0642680734787038,-32.379095477018,0.5960497881257223,4.9999463646378715,-42.9875261905487,Procedural,10.608430713530701
5966,102311_fnca,Procedural,0.37384373833306533,1.772264205420316,,,1.9177628468371661,4.999999999757734,-42.67906942279234,0.010061934996070658,4.999999991733422,-44.36878451381288,Procedural,1.6897150910205383
5967,102311_fnca,Procedural,0.4823954629371708,0.04216562501958321,,,0.559980004032378,0.03485235713689935,-7.008757458224322,1.999997696545967,3.3823186549024697,-30.374331785479978,Procedural,23.365574327255658
5968,102311_fnca,Procedural,1.0909385372620126,1.248348922835184,,,1.1630040007266194,2.058688066103374,-42.21073762331084,0.8330167228270702,4.999999999639109,-43.536119274819214,Procedural,1.3253816515083727
5969,102311_fnca,Procedural,1.9678620452696414,0.09236565951633247,,,1.844951499561662,0.005994330761944005,-0.8012408340186751,1.2757935686094866,4.999911674981205,-35.17928664264329,Procedural,34.37804580862461
5970,102311_fnca,Procedural,0.7241391334706094,0.6027714246263196,,,0.5181339176464467,0.5698900744383844,-38.54828787001826,0.3765773562972223,4.999988991259163,-43.71351679674124,Procedural,5.165228926722982
5971,102311_fnca,Procedural,0.07378315007673328,0.1633188926437945,,,0.1590618937154001,0.29862831834789877,-32.35245751828944,0.43942228245280446,2.198213775722214,-35.74410576544551,Procedural,3.39164824715607
5972,102311_fnca,Procedural,1.2793062603794094,1.827289065948448,,,0.49434532767883743,0.5841923476571302,-39.75151134283703,0.28803944275686133,1.9504264524506973,-42.60379153509022,Procedural,2.8522801922531897
5973,102311_fnca,Procedural,1.6724038364664384,0.6105267519607365,,,1.5678027439055586,0.40416863731751534,-16.116719631707813,0.2349303126064686,0.9532334234398329,-39.54704258890314,Procedural,23.430322957195326
5974,102311_fnca,Procedural,0.33072037438034046,1.2101688269860214,,,0.010050999842645219,4.99999998924237,-44.380087202132195,0.0100715395114168,4.999999990031029,-44.763522553886474,Procedural,0.38343535175427945
5975,102311_fnca,Procedural,0.8242309978039691,1.9733623496389738,,,0.01004567958888962,4.999999992234038,-44.36837540327387,0.010058039164578937,4.999999991790435,-44.677243786995454,Procedural,0.3088683837215811
5976,102311_fnca,Procedural,1.3546104869054503,0.40488116617159786,,,1.4495432089232179,0.4988706526749833,-21.17429998431487,0.3412535446788257,2.72750010494577,-43.37466315580992,Procedural,22.20036317149505
5977,102311_fnca,Procedural,1.0335739589763397,1.7315718929760653,,,1.9097119877803452,3.1416385853872195,-38.06436538448135,0.010000001369394206,1.4952086673894844,-41.808664421028844,Procedural,3.7442990365474955
5978,102311_fnca,Procedural,0.2514271639950273,0.40365157609396696,,,0.11670736466880301,0.5239528494860101,-43.14207488266457,0.01000000119296159,2.086210045509422,-43.89458703481568,Procedural,0.7525121521511053
5979,102311_fnca,Procedural,0.17656344049370046,1.8526513489024203,,,0.17636577847594803,1.4369243100334066,-44.0973385932399,0.010061667806778788,4.9999999919025315,-44.487265442506555,Procedural,0.3899268492666579
5980,102311_fnca,Declarative,,,1.0887607468273024,0.8362427249731785,0.39569213979469864,0.4913495432061952,-40.08617487390427,0.3820160825912192,3.633892015840277,-43.55150646243567,Procedural,3.4653315885313987
5981,102311_fnca,Declarative,,,1.002521081315393,1.9325231091880553,0.5665339255350752,1.2777716779633492,-42.26784928851802,0.010000001216220607,2.9823652082091274,-43.81978986436494,Procedural,1.5519405758469205
5982,102311_fnca,Declarative,,,0.6953024260353209,1.4220353403960257,0.5255394146995246,0.9741721863555283,-42.39326747945404,0.4250826310465642,3.9269390667239725,-43.125776693704346,Procedural,0.7325092142503067
