,HCPID,egs,alpha,r,LL
22,148335_fnca,0.1,0.15,1,-1.8702760460807948
42,148335_fnca,0.2,0.15,1,-1.8724290579219511
32,148335_fnca,0.15,0.15,1,-1.879716798711057
83,148335_fnca,0.4,0.2,1,-1.8798780149110323
12,148335_fnca,0.05,0.15,1,-1.8805167835754653
11,148335_fnca,0.05,0.1,1,-1.8841707295393246
62,148335_fnca,0.3,0.15,1,-1.8905896067582226
52,148335_fnca,0.25,0.15,1,-1.8909489401476618
1,148335_fnca,0.0,0.1,1,-1.892227283677197
72,148335_fnca,0.35,0.15,1,-1.897026503966132
2,148335_fnca,0.0,0.15,1,-1.9024723282426157
93,148335_fnca,0.45,0.2,1,-1.9050221473647824
103,148335_fnca,0.5,0.2,1,-1.908132827049846
21,148335_fnca,0.1,0.1,1,-1.9163856697010242
82,148335_fnca,0.4,0.15,1,-1.918971364453216
92,148335_fnca,0.45,0.15,1,-1.9240512620453964
73,148335_fnca,0.35,0.2,1,-1.9287285571690862
53,148335_fnca,0.25,0.2,1,-1.9321327264668908
102,148335_fnca,0.5,0.15,1,-1.9398704622192424
63,148335_fnca,0.3,0.2,1,-1.942535140358625
31,148335_fnca,0.15,0.1,1,-1.9477585961925323
104,148335_fnca,0.5,0.25,1,-1.951169503968629
41,148335_fnca,0.2,0.1,1,-1.9570819494847909
51,148335_fnca,0.25,0.1,1,-1.9585278786578626
84,148335_fnca,0.4,0.25,1,-1.9707595173157593
43,148335_fnca,0.2,0.2,1,-1.9734019381580743
94,148335_fnca,0.45,0.25,1,-1.9852572418332746
61,148335_fnca,0.3,0.1,1,-1.9857169345817627
33,148335_fnca,0.15,0.2,1,-1.9941052153586907
101,148335_fnca,0.5,0.1,1,-2.001703093814808
91,148335_fnca,0.45,0.1,1,-2.0019571611796136
13,148335_fnca,0.05,0.2,1,-2.0037441754444467
71,148335_fnca,0.35,0.1,1,-2.004880928987098
105,148335_fnca,0.5,0.3,1,-2.0094205980956725
3,148335_fnca,0.0,0.2,1,-2.0188823270074394
5,148335_fnca,0.0,0.3,1,-2.019255463565262
4,148335_fnca,0.0,0.25,1,-2.01953694625381
81,148335_fnca,0.4,0.1,1,-2.0277388779023267
14,148335_fnca,0.05,0.25,1,-2.028150768266247
74,148335_fnca,0.35,0.25,1,-2.0293892568206573
23,148335_fnca,0.1,0.2,1,-2.0316666742935103
34,148335_fnca,0.15,0.25,1,-2.0512668358332724
24,148335_fnca,0.1,0.25,1,-2.051351876424911
50,148335_fnca,0.25,0.05,1,-2.0560693492520965
107,148335_fnca,0.5,0.4,1,-2.062351515917399
