,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
110,Punishment,0.0,0.05,1,0.88,0.3250915988427114,149539_fnca,0.44,1.3534646898484897,0.15963395490901833,-1.8348718665380068
220,Reward,0.0,0.05,1,0.5,0.5002001200800559,149539_fnca,0.72,-0.43982396478591307,0.36216292722426735,-1.0156610932046728
111,Punishment,0.0,0.1,1,0.6,0.4900940253900043,149539_fnca,0.44,0.3264679667797951,0.37823892743887966,-0.9722291998713394
221,Reward,0.0,0.1,1,0.176,0.3809725870580083,149539_fnca,0.72,-1.4279242614303076,0.14393083872749451,-1.9384223813953174
112,Punishment,0.0,0.15,1,0.28,0.4491785937990611,149539_fnca,0.44,-0.3562057547016044,0.37441899429278325,-0.9823798030459425
222,Reward,0.0,0.15,1,0.1792,0.3836731996103972,149539_fnca,0.72,-1.4095329059969732,0.14773575506717535,-1.9123300397488088
113,Punishment,0.0,0.2,1,0.2,0.4001600960640447,149539_fnca,0.44,-0.5997599519807906,0.3332725906896546,-1.0987945332046727
223,Reward,0.0,0.2,1,0.144,0.3512302523304645,149539_fnca,0.72,-1.6399498510682238,0.1039696457517572,-2.2636562902140174
114,Punishment,0.0,0.25,1,0.2,0.4001600960640447,149539_fnca,0.44,-0.5997599519807906,0.3332725906896546,-1.0987945332046727
224,Reward,0.0,0.25,1,0.1416,0.3487789520683905,149539_fnca,0.72,-1.6583569523615753,0.10086095196211148,-2.2940124239276587
115,Punishment,0.0,0.3,1,0.2,0.4001600960640447,149539_fnca,0.44,-0.5997599519807906,0.3332725906896546,-1.0987945332046727
225,Reward,0.0,0.3,1,0.1448,0.3520399205836572,149539_fnca,0.72,-1.6339056066322228,0.10500342619832066,-2.253762298896779
116,Punishment,0.0,0.35,1,0.16,0.3667527860628576,149539_fnca,0.44,-0.7634570496541803,0.29808641045545164,-1.2103718665380054
226,Reward,0.0,0.35,1,0.1352,0.3420739271814293,149539_fnca,0.72,-1.709571977082701,0.09252682230633409,-2.3802567056179
117,Punishment,0.0,0.4,1,0.16,0.3667527860628576,149539_fnca,0.44,-0.7634570496541803,0.29808641045545164,-1.2103718665380054
227,Reward,0.0,0.4,1,0.1392,0.3462936549178302,149539_fnca,0.72,-1.6771892633661285,0.09774234005655276,-2.3254204457799807
118,Punishment,0.0,0.45,1,0.16,0.3667527860628576,149539_fnca,0.44,-0.7634570496541803,0.29808641045545164,-1.2103718665380054
228,Reward,0.0,0.45,1,0.1352,0.3420739271814293,149539_fnca,0.72,-1.709571977082701,0.09252682230633409,-2.3802567056179
119,Punishment,0.0,0.5,1,0.16,0.3667527860628576,149539_fnca,0.44,-0.7634570496541803,0.29808641045545164,-1.2103718665380054
229,Reward,0.0,0.5,1,0.1376,0.3446175401792536,149539_fnca,0.72,-1.689989429142415,0.09565850505812801,-2.3469706685112253
120,Punishment,0.05,0.05,1,0.7072,0.4552295543544226,149539_fnca,0.44,0.5869566187962598,0.3358140921291379,-1.0911975693790417
230,Reward,0.05,0.05,1,0.4632,0.4988434983726814,149539_fnca,0.72,-0.5147907125936861,0.3494330580151594,-1.0514432720910303
121,Punishment,0.05,0.1,1,0.5496,0.4977328906394868,149539_fnca,0.44,0.22019842783382468,0.3893867524592881,-0.9431822070149167
231,Reward,0.05,0.1,1,0.2448,0.4301406476740195,149539_fnca,0.72,-1.1047549274165052,0.2167132434638321,-1.5291802580301963
122,Punishment,0.05,0.15,1,0.2976,0.4573856155160819,149539_fnca,0.44,-0.3113346707227026,0.3800687309097684,-0.9674031718016795
232,Reward,0.05,0.15,1,0.1752,0.3802902267022125,149539_fnca,0.72,-1.4325900634480606,0.14297354323958228,-1.945095678149732
123,Punishment,0.05,0.2,1,0.2064,0.4048829264705017,149539_fnca,0.44,-0.5769569046449263,0.33777402637263804,-1.0853781681134
233,Reward,0.05,0.2,1,0.1368,0.3437736235422882,149539_fnca,0.72,-1.6964652319472076,0.09461533856322049,-2.357935674807519
124,Punishment,0.05,0.25,1,0.1992,0.3995586035391179,149539_fnca,0.44,-0.6026650355344558,0.3326910139692666,-1.100541105732546
234,Reward,0.05,0.25,1,0.1368,0.3437736235422882,149539_fnca,0.72,-1.6964652319472076,0.09461533856322049,-2.357935674807519
125,Punishment,0.05,0.3,1,0.1552,0.3622401611465493,149539_fnca,0.44,-0.7862187315138153,0.29287526419032905,-1.228008480096269
235,Reward,0.05,0.3,1,0.1392,0.34629365491783,149539_fnca,0.72,-1.6771892633661296,0.09774234005655257,-2.325420445779983
126,Punishment,0.05,0.35,1,0.1504,0.357606132101469,149539_fnca,0.44,-0.8098295135437649,0.28740857948630866,-1.2468504537079381
236,Reward,0.05,0.35,1,0.1368,0.3437736235422878,149539_fnca,0.72,-1.6964652319472096,0.09461533856322017,-2.357935674807522
127,Punishment,0.05,0.4,1,0.1536,0.3607092026870432,149539_fnca,0.44,-0.7939913865975995,0.2910821660225332,-1.2341496942002619
237,Reward,0.05,0.4,1,0.1376,0.3446175401792538,149539_fnca,0.72,-1.689989429142414,0.09565850505812815,-2.346970668511224
128,Punishment,0.05,0.45,1,0.14,0.3471259096029768,149539_fnca,0.44,-0.8642397231111997,0.27461266015968766,-1.292393682706334
238,Reward,0.05,0.45,1,0.1392,0.3462936549178297,149539_fnca,0.72,-1.677189263366131,0.09774234005655234,-2.325420445779985
129,Punishment,0.05,0.5,1,0.124,0.3297134646553277,149539_fnca,0.44,-0.9584079325675604,0.2520289251266993,-1.3782114158088854
239,Reward,0.05,0.5,1,0.1296,0.3359972549356013,149539_fnca,0.72,-1.7571572128265116,0.0852012419394678,-2.46273926849879
130,Punishment,0.1,0.05,1,0.6288,0.4833191884773048,149539_fnca,0.44,0.3906321215899035,0.3696364734844075,-0.9952352604135873
240,Reward,0.1,0.05,1,0.48,0.499799799791774,149539_fnca,0.72,-0.4801922691845585,0.3554997116333986,-1.0342308408969803
131,Punishment,0.1,0.1,1,0.54,0.4985969104429773,149539_fnca,0.44,0.2005628151830208,0.39099861757308035,-0.9390512546217419
241,Reward,0.1,0.1,1,0.308,0.4618513238221293,149539_fnca,0.72,-0.8920619661548739,0.26798458763898786,-1.3168258089347222
132,Punishment,0.1,0.15,1,0.296,0.4566736697824152,149539_fnca,0.44,-0.3153236315739632,0.37959399581072845,-0.9686530295191689
242,Reward,0.1,0.15,1,0.1816,0.3856688117360241,149539_fnca,0.72,-1.39601643590645,0.15056363234596046,-1.8933694778651462
133,Punishment,0.1,0.2,1,0.1952,0.3965132257448073,149539_fnca,0.44,-0.6173816763366963,0.32971764883912186,-1.1095186003428272
243,Reward,0.1,0.2,1,0.1416,0.3487789520683906,149539_fnca,0.72,-1.6583569523615749,0.10086095196211155,-2.294012423927658
134,Punishment,0.1,0.25,1,0.1968,0.3977390062008539,149539_fnca,0.44,-0.6114562469570476,0.33092023842267876,-1.1058779041760716
244,Reward,0.1,0.25,1,0.1376,0.3446175401792534,149539_fnca,0.72,-1.689989429142416,0.09565850505812783,-2.346970668511227
135,Punishment,0.1,0.3,1,0.1472,0.3544469863504363,149539_fnca,0.44,-0.8260755804833197,0.28361461110353076,-1.2601389655400996
245,Reward,0.1,0.3,1,0.136,0.3429257623200251,149539_fnca,0.72,-1.702992496244711,0.0935714227760477,-2.3690302543375683
