,HCPID,egs,alpha,r,LL
100,149539_fnca,0.5,0.05,1,-1.929946980306363
50,149539_fnca,0.25,0.05,1,-1.9415912634056944
70,149539_fnca,0.35,0.05,1,-1.946511812289387
80,149539_fnca,0.4,0.05,1,-1.9488275830489834
60,149539_fnca,0.3,0.05,1,-1.955236951988965
90,149539_fnca,0.45,0.05,1,-1.9637935254636267
40,149539_fnca,0.2,0.05,1,-1.9773666323179067
30,149539_fnca,0.15,0.05,1,-1.9970123823808132
91,149539_fnca,0.45,0.1,1,-2.0006410297820434
101,149539_fnca,0.5,0.1,1,-2.006372805320967
81,149539_fnca,0.4,0.1,1,-2.0176636412500284
61,149539_fnca,0.3,0.1,1,-2.024036526973504
20,149539_fnca,0.1,0.05,1,-2.0294661013105677
71,149539_fnca,0.35,0.1,1,-2.0309643249455624
51,149539_fnca,0.25,0.1,1,-2.0553437076811223
102,149539_fnca,0.5,0.15,1,-2.0571489244845083
92,149539_fnca,0.45,0.15,1,-2.0615725390491404
41,149539_fnca,0.2,0.1,1,-2.0706119719257607
82,149539_fnca,0.4,0.15,1,-2.104330973584163
10,149539_fnca,0.05,0.05,1,-2.142640841470072
31,149539_fnca,0.15,0.1,1,-2.1587407177728997
72,149539_fnca,0.35,0.15,1,-2.188924496522353
21,149539_fnca,0.1,0.1,1,-2.255877063556464
62,149539_fnca,0.3,0.15,1,-2.2582539019904977
103,149539_fnca,0.5,0.2,1,-2.333793933075923
52,149539_fnca,0.25,0.15,1,-2.3416208769983617
93,149539_fnca,0.45,0.2,1,-2.4230175051442973
83,149539_fnca,0.4,0.2,1,-2.4674770412479794
11,149539_fnca,0.05,0.1,1,-2.472362465045113
42,149539_fnca,0.2,0.15,1,-2.479590425929266
73,149539_fnca,0.35,0.2,1,-2.6161678643084993
32,149539_fnca,0.15,0.15,1,-2.621459959240019
0,149539_fnca,0.0,0.05,1,-2.8505329597426794
22,149539_fnca,0.1,0.15,1,-2.862022507384315
63,149539_fnca,0.3,0.2,1,-2.876162251379206
2,149539_fnca,0.0,0.15,1,-2.894709842794751
1,149539_fnca,0.0,0.1,1,-2.9106515812666567
12,149539_fnca,0.05,0.15,1,-2.9124988499514113
94,149539_fnca,0.45,0.25,1,-2.9172437164481124
104,149539_fnca,0.5,0.25,1,-2.9509104582386705
53,149539_fnca,0.25,0.2,1,-3.0368529189194486
43,149539_fnca,0.2,0.2,1,-3.127513494797636
95,149539_fnca,0.45,0.3,1,-3.1295560539729146
84,149539_fnca,0.4,0.25,1,-3.1643364149380355
105,149539_fnca,0.5,0.3,1,-3.239633562950873
74,149539_fnca,0.35,0.25,1,-3.2436136402411346
64,149539_fnca,0.3,0.25,1,-3.332665459011798
5,149539_fnca,0.0,0.3,1,-3.3525568321014516
3,149539_fnca,0.0,0.2,1,-3.36245082341869
4,149539_fnca,0.0,0.25,1,-3.3928069571323314
23,149539_fnca,0.1,0.2,1,-3.4035310242704853
44,149539_fnca,0.2,0.25,1,-3.418913492606294
13,149539_fnca,0.05,0.2,1,-3.443313842920919
24,149539_fnca,0.1,0.25,1,-3.452848572687299
54,149539_fnca,0.25,0.25,1,-3.4539460805174445
14,149539_fnca,0.05,0.25,1,-3.458476780540065
85,149539_fnca,0.4,0.3,1,-3.479779783283499
33,149539_fnca,0.15,0.2,1,-3.482560437457562
106,149539_fnca,0.5,0.35,1,-3.5037306952750553
34,149539_fnca,0.15,0.25,1,-3.5110626110905865
7,149539_fnca,0.0,0.4,1,-3.5357923123179864
15,149539_fnca,0.05,0.3,1,-3.553428925876252
9,149539_fnca,0.0,0.5,1,-3.557342535049231
17,149539_fnca,0.05,0.4,1,-3.581120362711486
108,149539_fnca,0.5,0.45,1,-3.581846504688163
96,149539_fnca,0.45,0.35,1,-3.5889778450152514
8,149539_fnca,0.0,0.45,1,-3.5906285721559055
6,149539_fnca,0.0,0.35,1,-3.5906285721559055
16,149539_fnca,0.05,0.35,1,-3.6047861285154603
86,149539_fnca,0.4,0.35,1,-3.607109634051329
18,149539_fnca,0.05,0.45,1,-3.6178141284863194
97,149539_fnca,0.45,0.4,1,-3.621493074042787
25,149539_fnca,0.1,0.3,1,-3.629169219877668
75,149539_fnca,0.35,0.3,1,-3.673379602748386
65,149539_fnca,0.3,0.3,1,-3.692126829236516
27,149539_fnca,0.1,0.4,1,-3.7155727840959534
35,149539_fnca,0.15,0.3,1,-3.716086946505789
45,149539_fnca,0.2,0.3,1,-3.7187319723509322
55,149539_fnca,0.25,0.3,1,-3.750438616217812
87,149539_fnca,0.4,0.4,1,-3.764878841224271
36,149539_fnca,0.15,0.35,1,-3.767006942327388
56,149539_fnca,0.25,0.35,1,-3.778649899640393
26,149539_fnca,0.1,0.35,1,-3.79176503859598
37,149539_fnca,0.15,0.4,1,-3.8247740596326216
19,149539_fnca,0.05,0.5,1,-3.8409506843076753
46,149539_fnca,0.2,0.35,1,-3.842292892097417
28,149539_fnca,0.1,0.45,1,-3.8785326029747846
47,149539_fnca,0.2,0.4,1,-3.8834344857511764
98,149539_fnca,0.45,0.45,1,-3.8858599491409196
109,149539_fnca,0.5,0.5,1,-3.8926346103430207
68,149539_fnca,0.3,0.45,1,-3.900202650919937
88,149539_fnca,0.4,0.45,1,-3.9043881376022025
57,149539_fnca,0.25,0.4,1,-3.9192946145991785
76,149539_fnca,0.35,0.35,1,-3.9243999725919476
107,149539_fnca,0.5,0.4,1,-3.930913330954933
77,149539_fnca,0.35,0.4,1,-3.9493370815766626
66,149539_fnca,0.3,0.35,1,-3.9613488866831696
39,149539_fnca,0.15,0.5,1,-3.983089285922886
67,149539_fnca,0.3,0.4,1,-4.000457221177386
78,149539_fnca,0.35,0.45,1,-4.046957197078754
38,149539_fnca,0.15,0.45,1,-4.064057461130188
58,149539_fnca,0.25,0.45,1,-4.073289894723073
48,149539_fnca,0.2,0.45,1,-4.087222915636779
29,149539_fnca,0.1,0.5,1,-4.0945653727066915
69,149539_fnca,0.3,0.5,1,-4.098427025362521
89,149539_fnca,0.4,0.5,1,-4.1004541368909715
99,149539_fnca,0.45,0.5,1,-4.119448104613111
59,149539_fnca,0.25,0.5,1,-4.300354391774336
79,149539_fnca,0.35,0.5,1,-4.314324737547827
49,149539_fnca,0.2,0.5,1,-4.387874212848951
