,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.05,1,0.0,0.0
1,Neutral,0.0,0.1,1,0.0,0.0
2,Neutral,0.0,0.15,1,0.0,0.0
3,Neutral,0.0,0.2,1,0.0,0.0
4,Neutral,0.0,0.25,1,0.0,0.0
5,Neutral,0.0,0.3,1,0.0,0.0
6,Neutral,0.0,0.35,1,0.0,0.0
7,Neutral,0.0,0.4,1,0.0,0.0
8,Neutral,0.0,0.45,1,0.0,0.0
9,Neutral,0.0,0.5,1,0.0,0.0
10,Neutral,0.05,0.05,1,0.16666666666666666,0.37330068339472067
11,Neutral,0.05,0.1,1,0.13,0.3368653453081293
12,Neutral,0.05,0.15,1,0.006666666666666667,0.08151300584956361
13,Neutral,0.05,0.2,1,0.0033333333333333335,0.05773502691896259
14,Neutral,0.05,0.25,1,0.0033333333333333335,0.05773502691896258
15,Neutral,0.05,0.3,1,0.08,0.27174648819470293
16,Neutral,0.05,0.35,1,0.03333333333333333,0.17980541941701303
17,Neutral,0.05,0.4,1,0.013333333333333334,0.11488931224930929
18,Neutral,0.05,0.45,1,0.043333333333333335,0.20394656873443773
19,Neutral,0.05,0.5,1,0.06666666666666667,0.24986060773937238
20,Neutral,0.1,0.05,1,0.26,0.43936713379686204
21,Neutral,0.1,0.1,1,0.18,0.3848293719103959
22,Neutral,0.1,0.15,1,0.11333333333333333,0.3175294822993921
23,Neutral,0.1,0.2,1,0.056666666666666664,0.23159088211286505
24,Neutral,0.1,0.25,1,0.06333333333333334,0.24396849039011784
25,Neutral,0.1,0.3,1,0.14,0.34756679298414617
26,Neutral,0.1,0.35,1,0.08,0.271746488194703
27,Neutral,0.1,0.4,1,0.09333333333333334,0.2913850368290183
28,Neutral,0.1,0.45,1,0.08333333333333333,0.27684719634237037
29,Neutral,0.1,0.5,1,0.06666666666666667,0.24986060773937235
30,Neutral,0.15,0.05,1,0.3433333333333333,0.47561495720165825
31,Neutral,0.15,0.1,1,0.24666666666666667,0.4317912704378239
32,Neutral,0.15,0.15,1,0.17333333333333334,0.3791676620467904
33,Neutral,0.15,0.2,1,0.12333333333333334,0.3293688434044334
34,Neutral,0.15,0.25,1,0.06666666666666667,0.24986060773937238
35,Neutral,0.15,0.3,1,0.16666666666666666,0.37330068339472067
36,Neutral,0.15,0.35,1,0.11666666666666667,0.32155905051085143
37,Neutral,0.15,0.4,1,0.13666666666666666,0.3440690345808724
38,Neutral,0.15,0.45,1,0.10666666666666667,0.30920475550187143
39,Neutral,0.15,0.5,1,0.11,0.31341254721080314
40,Neutral,0.2,0.05,1,0.36333333333333334,0.4817632978334415
41,Neutral,0.2,0.1,1,0.2866666666666667,0.4529600404188835
42,Neutral,0.2,0.15,1,0.2,0.40066833797650664
43,Neutral,0.2,0.2,1,0.14,0.34756679298414606
44,Neutral,0.2,0.25,1,0.10666666666666667,0.30920475550187154
45,Neutral,0.2,0.3,1,0.18333333333333332,0.3875860748793187
46,Neutral,0.2,0.35,1,0.12,0.3255044965242802
47,Neutral,0.2,0.4,1,0.13,0.3368653453081294
48,Neutral,0.2,0.45,1,0.11666666666666667,0.32155905051085143
49,Neutral,0.2,0.5,1,0.12,0.3255044965242802
50,Neutral,0.25,0.05,1,0.3566666666666667,0.4798155535623626
51,Neutral,0.25,0.1,1,0.32666666666666666,0.46977781223159726
52,Neutral,0.25,0.15,1,0.29,0.45452021821096333
53,Neutral,0.25,0.2,1,0.22333333333333333,0.4171758315991676
54,Neutral,0.25,0.25,1,0.15,0.357668032405305
55,Neutral,0.25,0.3,1,0.19333333333333333,0.3955719227174289
