,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
3969,126325_fnca,1,1,Reward,2,5,2.0,0,317,26,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
3970,126325_fnca,2,1,Reward,3,5,3.0,0,364,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
3971,126325_fnca,3,1,Punishment,4,5,3.0,0,268,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
3972,126325_fnca,4,1,Reward,5,5,2.0,0,530,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
3973,126325_fnca,5,1,Reward,6,5,2.0,0,562,13,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3974,126325_fnca,6,1,Reward,7,5,3.0,0,412,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
3975,126325_fnca,7,1,Neutral,8,5,2.0,0,265,14,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
3977,126325_fnca,10,1,Reward,10,5,2.0,0,537,13,3,0,3,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
3978,126325_fnca,11,1,Punishment,11,5,3.0,0,333,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
3979,126325_fnca,12,1,Punishment,12,5,3.0,0,239,14,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3980,126325_fnca,13,1,Punishment,13,5,3.0,0,245,13,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3981,126325_fnca,14,1,Neutral,14,5,3.0,0,390,13,4,4,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
3982,126325_fnca,15,1,Punishment,15,5,3.0,0,220,13,5,5,0,0,2.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
3983,126325_fnca,16,1,Punishment,16,5,2.0,0,188,13,1,0,1,1,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
