,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.55,0.1,0.42,0.4943831669050469,111413_fnca,-2.19348807306408,0.1666666666666666
1,Punishment,0.5,0.55,0.1,0.4312,0.4954421564060484,111413_fnca,-2.19348807306408,0.72
2,Reward,0.5,0.55,0.1,0.3752,0.4843683000776332,111413_fnca,-2.19348807306408,0.08
