,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,ResponseSwitch,PSwitch_z,PSwitch_probz,PSwitch_logprobz
143,Punishment,0.0,0.2,0.1,0.1296,0.3359972549356013,162329_fnca,0.6,-1.4000114378617734,0.14972506805826932,-1.8989545462765676
286,Reward,0.0,0.2,0.1,0.1448,0.3520399205836572,162329_fnca,0.72,-1.6339056066322228,0.10500342619832066,-2.253762298896779
144,Punishment,0.0,0.25,0.1,0.1288,0.335112518895156,162329_fnca,0.6,-1.4060948888257456,0.1484525424324002,-1.9074899513956156
287,Reward,0.0,0.25,0.1,0.1272,0.3333302375089758,162329_fnca,0.72,-1.7784165169955135,0.08205863820936796,-2.5003211871658992
145,Punishment,0.0,0.3,0.1,0.1704,0.3761343132676065,162329_fnca,0.6,-1.1421451987932687,0.20779851206362596,-1.5711863607679302
288,Reward,0.0,0.3,0.1,0.1584,0.3652617868575229,162329_fnca,0.72,-1.5375273850342916,0.1223421363317036,-2.100933763069866
146,Punishment,0.0,0.35,0.1,0.1336,0.3403582156669317,162329_fnca,0.6,-1.3703209692943346,0.15601107000986525,-1.857828312648555
289,Reward,0.0,0.35,0.1,0.1432,0.3504168854305909,162329_fnca,0.72,-1.6460394004450738,0.10293460584281476,-2.2736613871134614
147,Punishment,0.0,0.4,0.1,0.1464,0.3536482626494016,162329_fnca,0.6,-1.2826303644242363,0.17525576476677746,-1.7415088590761971
290,Reward,0.0,0.4,0.1,0.1344,0.3412180883644091,162329_fnca,0.72,-1.7162044451013967,0.09148160346908796,-2.3916173818975692
148,Punishment,0.0,0.45,0.1,0.1592,0.3660089206891266,162329_fnca,0.6,-1.2043422307031635,0.19317502465498107,-1.6441586375322086
291,Reward,0.0,0.45,0.1,0.1736,0.3789167485370073,162329_fnca,0.72,-1.4420054064900625,0.14105176485066936,-1.9586283293779578
149,Punishment,0.0,0.5,0.1,0.1768,0.3816520491616723,162329_fnca,0.6,-1.1088634292140993,0.21573001459860625,-1.5337275855288985
292,Reward,0.0,0.5,0.1,0.176,0.3809725870580082,162329_fnca,0.72,-1.427924261430308,0.1439308387274944,-1.938422381395318
150,Punishment,0.0,0.55,0.1,0.124,0.3297134646553278,162329_fnca,0.6,-1.443677771842274,0.14071182312395988,-1.9610412876604089
293,Reward,0.0,0.55,0.1,0.1264,0.3324326234883204,162329_fnca,0.72,-1.7856249900240468,0.08101128316286256,-2.5131668357038612
151,Punishment,0.0,0.6,0.1,0.1656,0.371869963583848,162329_fnca,0.6,-1.1681502743957242,0.20164913142931745,-1.6012260649900754
294,Reward,0.0,0.6,0.1,0.1728,0.3782255989260199,162329_fnca,0.72,-1.4467555912497372,0.1400873106008656,-1.965489403610861
152,Punishment,0.0,0.65,0.1,0.1872,0.3902281158321486,162329_fnca,0.6,-1.0578427931050471,0.22798983812074303,-1.4784542206668163
295,Reward,0.0,0.65,0.1,0.18,0.3843412214941715,162329_fnca,0.72,-1.4050015189645462,0.14868085732139583,-1.9059531673510135
153,Punishment,0.0,0.7,0.1,0.1312,0.3377540854790749,162329_fnca,0.6,-1.3879920929307128,0.15225484378418405,-1.882199558223763
296,Reward,0.0,0.7,0.1,0.1472,0.3544469863504362,162329_fnca,0.72,-1.6160385672843092,0.10809672415017338,-2.2247288586798337
154,Punishment,0.0,0.75,0.1,0.1912,0.3934035753504012,162329_fnca,0.6,-1.0391364634545714,0.23250563259221288,-1.4588408280451097
297,Reward,0.0,0.75,0.1,0.1864,0.3895849858104585,162329_fnca,0.72,-1.3696626395648828,0.1561518408535907,-1.8569264063145936
155,Punishment,0.0,0.8,0.1,0.0928,0.2902680906533839,162329_fnca,0.6,-1.7473501784447252,0.08667802771039079,-2.4455548562600793
298,Reward,0.0,0.8,0.1,0.0984,0.2979739431168793,162329_fnca,0.72,-2.086088446183965,0.045283115789195104,-3.0948210358557873
156,Punishment,0.05,0.2,0.1,0.1856,0.3889391455319734,162329_fnca,0.6,-1.065462308848348,0.2261530042113411,-1.4865434989928987
299,Reward,0.05,0.2,0.1,0.2144,0.4105697187996163,162329_fnca,0.72,-1.2314595471829337,0.18689938755623375,-1.6771848413786707
157,Punishment,0.05,0.25,0.1,0.1816,0.3856688117360239,162329_fnca,0.6,-1.0848686418708375,0.22148320456533493,-1.5074085182620105
300,Reward,0.05,0.25,0.1,0.1832,0.3869852271764933,162329_fnca,0.72,-1.3871330539322635,0.1524364352499762,-1.8810075878603965
158,Punishment,0.05,0.3,0.1,0.1512,0.3583870994475669,162329_fnca,0.6,-1.2522772183814634,0.18212943760681458,-1.7030376490432804
301,Reward,0.05,0.3,0.1,0.136,0.3429257623200248,162329_fnca,0.72,-1.7029924962447123,0.09357142277604749,-2.3690302543375705
159,Punishment,0.05,0.35,0.1,0.1752,0.3802902267022125,162329_fnca,0.6,-1.117041591322937,0.21377536926730273,-1.5428294915773124
302,Reward,0.05,0.35,0.1,0.1744,0.379604952464992,162329_fnca,0.72,-1.4372836720309028,0.142013847270191,-1.9518307101479906
160,Punishment,0.05,0.4,0.1,0.1168,0.3213103675293184,162329_fnca,0.6,-1.503841919934033,0.12877239751579006,-2.049708793280112
303,Reward,0.05,0.4,0.1,0.1096,0.312515556057971,162329_fnca,0.72,-1.9531827717618384,0.0592256826181943,-2.8264000031583016
161,Punishment,0.05,0.45,0.1,0.128,0.3342235244434977,162329_fnca,0.6,-1.4122285401241832,0.14717495085717167,-1.9161332579753136
304,Reward,0.05,0.45,0.1,0.132,0.3386262455678088,162329_fnca,0.72,-1.7364277214072437,0.08834292620259719,-2.426529149040449
162,Punishment,0.05,0.5,0.1,0.1976,0.3983480700944317,162329_fnca,0.6,-1.0101718326502944,0.23950952347249946,-1.4291620989446998
305,Reward,0.05,0.5,0.1,0.1912,0.3934035753504013,162329_fnca,0.72,-1.3441667364842889,0.1616485667965377,-1.8223306409400843
163,Punishment,0.05,0.55,0.1,0.1536,0.3607092026870433,162329_fnca,0.6,-1.2375619936353643,0.1854966646814795,-1.6847183772500416
306,Reward,0.05,0.55,0.1,0.1512,0.3583870994475669,162329_fnca,0.72,-1.587110699232122,0.11322268689650768,-2.1783987190132104
164,Punishment,0.05,0.6,0.1,0.128,0.3342235244434974,162329_fnca,0.6,-1.4122285401241843,0.14717495085717144,-1.916133257975315
307,Reward,0.05,0.6,0.1,0.1288,0.3351125188951556,162329_fnca,0.72,-1.7641835701905386,0.08415370187993912,-2.4751103678697906
165,Punishment,0.05,0.65,0.1,0.1648,0.3711484351694655,162329_fnca,0.6,-1.1725766802742645,0.20060718856723653,-1.60640656876618
308,Reward,0.05,0.65,0.1,0.148,0.3552421111946791,162329_fnca,0.72,-1.6101694646402258,0.10912498681636973,-2.215261385634568
166,Punishment,0.05,0.7,0.1,0.1944,0.3958964854880345,162329_fnca,0.6,-1.024510231506611,0.2360411462974388,-1.4437491404355374
309,Reward,0.05,0.7,0.1,0.1984,0.3989545986919489,162329_fnca,0.72,-1.307416938444044,0.16971952478095553,-1.7736080586698713
167,Punishment,0.05,0.75,0.1,0.1728,0.3782255989260197,162329_fnca,0.6,-1.1294846282563744,0.21080825643386022,-1.5568062959383928
310,Reward,0.05,0.75,0.1,0.172,0.3775314874539807,162329_fnca,0.72,-1.4515345559535577,0.13912049974328064,-1.9724148167683186
168,Punishment,0.05,0.8,0.1,0.1448,0.3520399205836573,162329_fnca,0.6,-1.2930351740942065,0.1729230616199044,-1.7549085139270901
311,Reward,0.05,0.8,0.1,0.1624,0.3689649686874011,162329_fnca,0.72,-1.5112545832838036,0.12734138335801884,-2.060883740952824
169,Punishment,0.1,0.2,0.1,0.1632,0.3696959562668546,162329_fnca,0.6,-1.1815114355340912,0.19850853756960601,-1.616923169353587
312,Reward,0.1,0.2,0.1,0.1472,0.3544469863504365,162329_fnca,0.72,-1.6160385672843078,0.1080967241501736,-2.224728858679832
170,Punishment,0.1,0.25,0.1,0.1224,0.3278783972675173,162329_fnca,0.6,-1.4566375948529608,0.1380920103165209,-1.9798350745741817
313,Reward,0.1,0.25,0.1,0.1376,0.3446175401792532,162329_fnca,0.72,-1.6899894291424167,0.09565850505812773,-2.3469706685112284
171,Punishment,0.1,0.3,0.1,0.14,0.347125909602977,162329_fnca,0.6,-1.325167575437172,0.16579999197217202,-1.796973084699689
314,Reward,0.1,0.3,0.1,0.1384,0.3454575411395506,162329_fnca,0.72,-1.6835643479702116,0.09670085932256944,-2.3361329900828545
172,Punishment,0.1,0.35,0.1,0.2144,0.4105697187996163,162329_fnca,0.6,-0.9391827559211615,0.25666830807783786,-1.3599706577145065
315,Reward,0.1,0.35,0.1,0.1864,0.3895849858104586,162329_fnca,0.72,-1.3696626395648823,0.1561518408535908,-1.8569264063145932
173,Punishment,0.1,0.4,0.1,0.184,0.3876392799615324,162329_fnca,0.6,-1.0731626579258995,0.22429848801405103,-1.494777578387963
316,Reward,0.1,0.4,0.1,0.1768,0.3816520491616724,162329_fnca,0.72,-1.4232859516755636,0.1448857202772243,-1.93180998332318
174,Punishment,0.1,0.45,0.1,0.176,0.3809725870580084,162329_fnca,0.6,-1.1129409684677394,0.2147550220446253,-1.5382573328516276
317,Reward,0.1,0.45,0.1,0.1688,0.3747250927227757,162329_fnca,0.72,-1.4709449959567602,0.13523001659638398,-2.000778123769789
175,Punishment,0.1,0.5,0.1,0.1896,0.392141377423896,162329_fnca,0.6,-1.0465613261626479,0.23071229107478988,-1.4665838379143328
318,Reward,0.1,0.5,0.1,0.1752,0.3802902267022126,162329_fnca,0.72,-1.4325900634480604,0.14297354323958236,-1.9450956781497315
176,Punishment,0.1,0.55,0.1,0.1728,0.3782255989260198,162329_fnca,0.6,-1.1294846282563742,0.21080825643386028,-1.5568062959383926
