,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.1,0.6,0.1,0.13,0.3368653453081294,147030_fnca,-1.9032008741167492,0.3333333333333333
1,Punishment,0.1,0.6,0.1,0.1392,0.3462936549178302,147030_fnca,-1.9032008741167492,0.16
2,Reward,0.1,0.6,0.1,0.1128,0.3164747778702473,147030_fnca,-1.9032008741167492,0.0
