,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.3,0.45,1,0.16,0.3672185974698984,147030_fnca,-1.9080818005026243,0.3333333333333333
1,Punishment,0.3,0.45,1,0.1248,0.3306242730471287,147030_fnca,-1.9080818005026243,0.16
2,Reward,0.3,0.45,1,0.1144,0.3184238606072151,147030_fnca,-1.9080818005026243,0.0
