,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.05,1,0.4633333333333333,0.4994869162322267,155635_fnca,-1.874721709656996,0.6666666666666666
1,Punishment,0.45,0.05,1,0.5232,0.4996613745241406,155635_fnca,-1.874721709656996,0.4166666666666667
2,Reward,0.45,0.05,1,0.516,0.4999439520227556,155635_fnca,-1.874721709656996,0.6
