,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.05,1,0.4066666666666667,0.4920323923679753,146432_fnca,-1.8387813259773274,0.3333333333333333
1,Punishment,0.45,0.05,1,0.52,0.499799799791774,146432_fnca,-1.8387813259773274,0.5
2,Reward,0.45,0.05,1,0.4928,0.5001482566428662,146432_fnca,-1.8387813259773274,0.5
