,HCPID,ans,bll,lf,LL
127,151728_fnca,0.45,0.7,0.1,-1.8392440148639606
141,151728_fnca,0.5,0.75,0.1,-1.840433164928009
134,151728_fnca,0.5,0.4,0.1,-1.840664064514428
129,151728_fnca,0.45,0.8,0.1,-1.8428347840459687
135,151728_fnca,0.5,0.45,0.1,-1.843097953569005
118,151728_fnca,0.45,0.25,0.1,-1.8431995978598068
133,151728_fnca,0.5,0.35,0.1,-1.8434419510177875
128,151728_fnca,0.45,0.75,0.1,-1.8437013858067939
125,151728_fnca,0.45,0.6,0.1,-1.8440539014661397
139,151728_fnca,0.5,0.65,0.1,-1.8442487252957056
132,151728_fnca,0.5,0.3,0.1,-1.8447326069844112
107,151728_fnca,0.4,0.35,0.1,-1.844856700725579
124,151728_fnca,0.45,0.55,0.1,-1.8450280068080671
136,151728_fnca,0.5,0.5,0.1,-1.8453470897133282
142,151728_fnca,0.5,0.8,0.1,-1.8456782225522925
114,151728_fnca,0.4,0.7,0.1,-1.84569878025412
123,151728_fnca,0.45,0.5,0.1,-1.8457862964372882
111,151728_fnca,0.4,0.55,0.1,-1.8464051640962413
122,151728_fnca,0.45,0.45,0.1,-1.8469946897576537
120,151728_fnca,0.45,0.35,0.1,-1.8471579198097863
131,151728_fnca,0.5,0.25,0.1,-1.8473975459931653
117,151728_fnca,0.45,0.2,0.1,-1.8477237561714577
126,151728_fnca,0.45,0.65,0.1,-1.8479757213385462
121,151728_fnca,0.45,0.4,0.1,-1.848241089645846
110,151728_fnca,0.4,0.5,0.1,-1.849802028541336
113,151728_fnca,0.4,0.65,0.1,-1.8503132373946674
137,151728_fnca,0.5,0.55,0.1,-1.8521486171118644
138,151728_fnca,0.5,0.6,0.1,-1.8530748988133259
130,151728_fnca,0.5,0.2,0.1,-1.8537709380975684
115,151728_fnca,0.4,0.75,0.1,-1.8538428375187326
108,151728_fnca,0.4,0.4,0.1,-1.8538572595992933
94,151728_fnca,0.35,0.35,0.1,-1.8539528888874233
112,151728_fnca,0.4,0.6,0.1,-1.855836360361209
93,151728_fnca,0.35,0.3,0.1,-1.8569054949675268
106,151728_fnca,0.4,0.3,0.1,-1.8570666060877181
105,151728_fnca,0.4,0.25,0.1,-1.8602779374080436
119,151728_fnca,0.45,0.3,0.1,-1.8615350318296369
109,151728_fnca,0.4,0.45,0.1,-1.8619413321497031
101,151728_fnca,0.35,0.7,0.1,-1.863607320687703
98,151728_fnca,0.35,0.55,0.1,-1.8651754841622274
97,151728_fnca,0.35,0.5,0.1,-1.8653006730189987
140,151728_fnca,0.5,0.7,0.1,-1.8654023597992981
99,151728_fnca,0.35,0.6,0.1,-1.866442944447379
103,151728_fnca,0.35,0.8,0.1,-1.8687177337362568
95,151728_fnca,0.35,0.4,0.1,-1.8726460488943242
104,151728_fnca,0.4,0.2,0.1,-1.8758270842036455
78,151728_fnca,0.3,0.2,0.1,-1.879982481253815
83,151728_fnca,0.3,0.45,0.1,-1.8806592807442044
88,151728_fnca,0.3,0.7,0.1,-1.8817114037273976
87,151728_fnca,0.3,0.65,0.1,-1.8830418544929723
85,151728_fnca,0.3,0.55,0.1,-1.8840213557429961
80,151728_fnca,0.3,0.3,0.1,-1.8924285458273107
116,151728_fnca,0.4,0.8,0.1,-1.8927658039597022
82,151728_fnca,0.3,0.4,0.1,-1.8930078362853129
102,151728_fnca,0.35,0.75,0.1,-1.8970059234237042
86,151728_fnca,0.3,0.6,0.1,-1.9007166667254842
92,151728_fnca,0.35,0.25,0.1,-1.902799062628238
74,151728_fnca,0.25,0.65,0.1,-1.9049853670170362
96,151728_fnca,0.35,0.45,0.1,-1.9069943462497403
58,151728_fnca,0.2,0.5,0.1,-1.9237471795202365
66,151728_fnca,0.25,0.25,0.1,-1.9246006551300716
100,151728_fnca,0.35,0.65,0.1,-1.9406455108284066
76,151728_fnca,0.25,0.75,0.1,-1.9434615155912356
81,151728_fnca,0.3,0.35,0.1,-1.945730984984628
91,151728_fnca,0.35,0.2,0.1,-1.9458210353652952
71,151728_fnca,0.25,0.5,0.1,-1.9526460735876312
67,151728_fnca,0.25,0.3,0.1,-1.9533265411899166
73,151728_fnca,0.25,0.6,0.1,-1.9533396313075515
89,151728_fnca,0.3,0.75,0.1,-1.9655490630917236
84,151728_fnca,0.3,0.5,0.1,-1.9830365471340916
20,151728_fnca,0.05,0.55,0.1,-1.9851034255376474
10,151728_fnca,0.0,0.7,0.1,-1.9991573758580257
90,151728_fnca,0.3,0.8,0.1,-2.0044694664976217
69,151728_fnca,0.25,0.4,0.1,-2.004648251178454
50,151728_fnca,0.15,0.75,0.1,-2.009318994723587
52,151728_fnca,0.2,0.2,0.1,-2.011380609847347
70,151728_fnca,0.25,0.45,0.1,-2.013348639493308
19,151728_fnca,0.05,0.5,0.1,-2.023875399059703
39,151728_fnca,0.15,0.2,0.1,-2.0260573290192605
33,151728_fnca,0.1,0.55,0.1,-2.0275975546155527
54,151728_fnca,0.2,0.3,0.1,-2.029227753521418
56,151728_fnca,0.2,0.4,0.1,-2.02984643565627
57,151728_fnca,0.2,0.45,0.1,-2.0320018606406873
51,151728_fnca,0.15,0.8,0.1,-2.03234941953814
62,151728_fnca,0.2,0.7,0.1,-2.0328538165470182
27,151728_fnca,0.1,0.25,0.1,-2.050306541645625
72,151728_fnca,0.25,0.55,0.1,-2.057622581821484
77,151728_fnca,0.25,0.8,0.1,-2.0577919527797546
61,151728_fnca,0.2,0.65,0.1,-2.060156050447116
68,151728_fnca,0.25,0.35,0.1,-2.0609378606730973
65,151728_fnca,0.25,0.2,0.1,-2.0695527394889055
23,151728_fnca,0.05,0.7,0.1,-2.0706544716216895
29,151728_fnca,0.1,0.35,0.1,-2.0719516798677433
60,151728_fnca,0.2,0.6,0.1,-2.0729331535953888
79,151728_fnca,0.3,0.25,0.1,-2.0833432667822938
35,151728_fnca,0.1,0.65,0.1,-2.0835719442144685
55,151728_fnca,0.2,0.35,0.1,-2.0899440792252175
32,151728_fnca,0.1,0.5,0.1,-2.096590427992681
75,151728_fnca,0.25,0.7,0.1,-2.0997490455071404
11,151728_fnca,0.0,0.75,0.1,-2.10397030333229
46,151728_fnca,0.15,0.55,0.1,-2.1131450255146182
21,151728_fnca,0.05,0.6,0.1,-2.1221015477393403
0,151728_fnca,0.0,0.2,0.1,-2.12256545292139
31,151728_fnca,0.1,0.45,0.1,-2.1260674639751023
63,151728_fnca,0.2,0.75,0.1,-2.1271933578791895
2,151728_fnca,0.0,0.3,0.1,-2.128472152175055
38,151728_fnca,0.1,0.8,0.1,-2.145054579101304
44,151728_fnca,0.15,0.45,0.1,-2.1560237195456837
59,151728_fnca,0.2,0.55,0.1,-2.1658394297285617
28,151728_fnca,0.1,0.3,0.1,-2.1670587825897267
6,151728_fnca,0.0,0.5,0.1,-2.1716027635680453
45,151728_fnca,0.15,0.5,0.1,-2.1728507596737403
34,151728_fnca,0.1,0.6,0.1,-2.1753585742466117
13,151728_fnca,0.05,0.2,0.1,-2.1816880785753034
48,151728_fnca,0.15,0.65,0.1,-2.2027738915163537
49,151728_fnca,0.15,0.7,0.1,-2.2097103249872947
40,151728_fnca,0.15,0.25,0.1,-2.2128273941480967
36,151728_fnca,0.1,0.7,0.1,-2.2319003092719774
14,151728_fnca,0.05,0.25,0.1,-2.231924991966384
1,151728_fnca,0.0,0.25,0.1,-2.233524657678847
25,151728_fnca,0.05,0.8,0.1,-2.234468730605845
30,151728_fnca,0.1,0.4,0.1,-2.2347305787631773
64,151728_fnca,0.2,0.8,0.1,-2.2368338922396447
17,151728_fnca,0.05,0.4,0.1,-2.239217671844056
24,151728_fnca,0.05,0.75,0.1,-2.2613774954811774
18,151728_fnca,0.05,0.45,0.1,-2.2681640307891904
47,151728_fnca,0.15,0.6,0.1,-2.275303167453898
42,151728_fnca,0.15,0.35,0.1,-2.2807536574984697
37,151728_fnca,0.1,0.75,0.1,-2.2921689978833184
16,151728_fnca,0.05,0.35,0.1,-2.302747798795304
8,151728_fnca,0.0,0.6,0.1,-2.338427490035869
22,151728_fnca,0.05,0.65,0.1,-2.371982316149348
26,151728_fnca,0.1,0.2,0.1,-2.3981597254230325
53,151728_fnca,0.2,0.25,0.1,-2.3982251056084953
4,151728_fnca,0.0,0.4,0.1,-2.421878768473396
43,151728_fnca,0.15,0.4,0.1,-2.4628289574691227
7,151728_fnca,0.0,0.55,0.1,-2.491557083389723
12,151728_fnca,0.0,0.8,0.1,-2.4988631753408663
9,151728_fnca,0.0,0.65,0.1,-2.5199442399848735
3,151728_fnca,0.0,0.35,0.1,-2.529953986344448
15,151728_fnca,0.05,0.3,0.1,-2.602121377588239
41,151728_fnca,0.15,0.3,0.1,-2.6377946594077883
5,151728_fnca,0.0,0.45,0.1,-2.982623344692234
