,HCPID,egs,alpha,r,LL
72,151728_fnca,0.35,0.15,1,-1.8380951416373708
62,151728_fnca,0.3,0.15,1,-1.838606540543489
82,151728_fnca,0.4,0.15,1,-1.840838821469727
92,151728_fnca,0.45,0.15,1,-1.8436937389679284
102,151728_fnca,0.5,0.15,1,-1.845671341018304
52,151728_fnca,0.25,0.15,1,-1.8476140574451687
103,151728_fnca,0.5,0.2,1,-1.8540144396535527
71,151728_fnca,0.35,0.1,1,-1.859695960246671
42,151728_fnca,0.2,0.15,1,-1.8647810689964008
81,151728_fnca,0.4,0.1,1,-1.8716738337028564
41,151728_fnca,0.2,0.1,1,-1.8722970375274584
31,151728_fnca,0.15,0.1,1,-1.8771563692153557
61,151728_fnca,0.3,0.1,1,-1.8779845633039218
21,151728_fnca,0.1,0.1,1,-1.8822070832243352
93,151728_fnca,0.45,0.2,1,-1.8835392984548989
101,151728_fnca,0.5,0.1,1,-1.8849009227486135
91,151728_fnca,0.45,0.1,1,-1.885745115858087
11,151728_fnca,0.05,0.1,1,-1.8864100441575784
51,151728_fnca,0.25,0.1,1,-1.8880481116423384
32,151728_fnca,0.15,0.15,1,-1.8969737354957799
83,151728_fnca,0.4,0.2,1,-1.9064174601009247
90,151728_fnca,0.45,0.05,1,-1.9135417369026406
100,151728_fnca,0.5,0.05,1,-1.9166292391580142
80,151728_fnca,0.4,0.05,1,-1.9174629802175982
22,151728_fnca,0.1,0.15,1,-1.9277023343766608
50,151728_fnca,0.25,0.05,1,-1.9284908434380963
73,151728_fnca,0.35,0.2,1,-1.9314128993276118
60,151728_fnca,0.3,0.05,1,-1.9363148873208418
30,151728_fnca,0.15,0.05,1,-1.941851590223373
70,151728_fnca,0.35,0.05,1,-1.9425315121812794
63,151728_fnca,0.3,0.2,1,-1.9445442643556343
40,151728_fnca,0.2,0.05,1,-1.9530647624119768
2,151728_fnca,0.0,0.15,1,-1.95941888268099
20,151728_fnca,0.1,0.05,1,-1.9683972838785093
12,151728_fnca,0.05,0.15,1,-1.9736841185756808
1,151728_fnca,0.0,0.1,1,-1.9852374242329986
53,151728_fnca,0.25,0.2,1,-2.0491592053073866
94,151728_fnca,0.45,0.25,1,-2.0574001960037487
84,151728_fnca,0.4,0.25,1,-2.0720171348085983
104,151728_fnca,0.5,0.25,1,-2.0782829417480775
43,151728_fnca,0.2,0.2,1,-2.078886619672445
10,151728_fnca,0.05,0.05,1,-2.0887300673850513
33,151728_fnca,0.15,0.2,1,-2.101172456306288
13,151728_fnca,0.05,0.2,1,-2.121499175951631
3,151728_fnca,0.0,0.2,1,-2.1297526368200987
14,151728_fnca,0.05,0.25,1,-2.1406210258736245
74,151728_fnca,0.35,0.25,1,-2.1419682328030274
5,151728_fnca,0.0,0.3,1,-2.1436646882234607
4,151728_fnca,0.0,0.25,1,-2.147878134608518
23,151728_fnca,0.1,0.2,1,-2.147878134608518
24,151728_fnca,0.1,0.25,1,-2.14851181881141
64,151728_fnca,0.3,0.25,1,-2.15124816506931
106,151728_fnca,0.5,0.35,1,-2.1531408654387443
95,151728_fnca,0.45,0.3,1,-2.1653494028837317
34,151728_fnca,0.15,0.25,1,-2.184737164523016
105,151728_fnca,0.5,0.3,1,-2.185981766420875
75,151728_fnca,0.35,0.3,1,-2.186699781521612
54,151728_fnca,0.25,0.25,1,-2.213717683817042
107,151728_fnca,0.5,0.4,1,-2.2206221200250384
7,151728_fnca,0.0,0.4,1,-2.2299649581307968
9,151728_fnca,0.0,0.5,1,-2.233862106523246
6,151728_fnca,0.0,0.35,1,-2.2358486865916145
8,151728_fnca,0.0,0.45,1,-2.2398999976752796
44,151728_fnca,0.2,0.25,1,-2.23993057826092
17,151728_fnca,0.05,0.4,1,-2.249644361342698
18,151728_fnca,0.05,0.45,1,-2.2819626994846196
86,151728_fnca,0.4,0.35,1,-2.285162106602565
15,151728_fnca,0.05,0.3,1,-2.2883515302439195
85,151728_fnca,0.4,0.3,1,-2.2960519614404538
16,151728_fnca,0.05,0.35,1,-2.2984161412925728
45,151728_fnca,0.2,0.3,1,-2.3029446469853982
35,151728_fnca,0.15,0.3,1,-2.305305250263652
65,151728_fnca,0.3,0.3,1,-2.305305250263653
25,151728_fnca,0.1,0.3,1,-2.3139743971674616
96,151728_fnca,0.45,0.35,1,-2.3235900893677734
26,151728_fnca,0.1,0.35,1,-2.3344799442056616
28,151728_fnca,0.1,0.45,1,-2.3492827002543795
88,151728_fnca,0.4,0.45,1,-2.3535064624653987
87,151728_fnca,0.4,0.4,1,-2.357782905163079
97,151728_fnca,0.45,0.4,1,-2.3581697960681423
56,151728_fnca,0.25,0.35,1,-2.359990851950375
27,151728_fnca,0.1,0.4,1,-2.3618997619269635
19,151728_fnca,0.05,0.5,1,-2.3656774672460688
108,151728_fnca,0.5,0.45,1,-2.3701387421280806
76,151728_fnca,0.35,0.35,1,-2.3724355607586447
55,151728_fnca,0.25,0.3,1,-2.3811887837118384
78,151728_fnca,0.35,0.45,1,-2.394022349399505
98,151728_fnca,0.45,0.45,1,-2.400472311448484
46,151728_fnca,0.2,0.35,1,-2.4162411267894695
66,151728_fnca,0.3,0.35,1,-2.41916467097238
38,151728_fnca,0.15,0.45,1,-2.4268775482135574
57,151728_fnca,0.25,0.4,1,-2.4289369975567228
77,151728_fnca,0.35,0.4,1,-2.4307365903281104
37,151728_fnca,0.15,0.4,1,-2.4310132595620715
67,151728_fnca,0.3,0.4,1,-2.4403781191311213
36,151728_fnca,0.15,0.35,1,-2.4454757988343054
79,151728_fnca,0.35,0.5,1,-2.4564950805787777
29,151728_fnca,0.1,0.5,1,-2.4565874066011517
47,151728_fnca,0.2,0.4,1,-2.470615357333834
48,151728_fnca,0.2,0.45,1,-2.48775014670377
109,151728_fnca,0.5,0.5,1,-2.4925587787598453
68,151728_fnca,0.3,0.45,1,-2.495813543865716
99,151728_fnca,0.45,0.5,1,-2.5342767590139816
58,151728_fnca,0.25,0.45,1,-2.5417026272480308
39,151728_fnca,0.15,0.5,1,-2.547350265663802
89,151728_fnca,0.4,0.5,1,-2.5744952691315333
49,151728_fnca,0.2,0.5,1,-2.5815563248585844
69,151728_fnca,0.3,0.5,1,-2.611438999827629
59,151728_fnca,0.25,0.5,1,-2.667386125924694
0,151728_fnca,0.0,0.05,1,-2.9085102680187056
