,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.05,1,0.4566666666666666,0.4985343013657997,145531_fnca,-1.9897548796233036,0.6666666666666666
1,Punishment,0.5,0.05,1,0.5252,0.4994644590942977,145531_fnca,-1.9897548796233036,0.48
2,Reward,0.5,0.05,1,0.52,0.4996997898258319,145531_fnca,-1.9897548796233036,0.7916666666666666
