,HCPID,egs,alpha,r,LL
100,145531_fnca,0.5,0.05,1,-1.9897548796233036
70,145531_fnca,0.35,0.05,1,-1.9975951870878965
90,145531_fnca,0.45,0.05,1,-2.002907379715021
60,145531_fnca,0.3,0.05,1,-2.012545095819409
50,145531_fnca,0.25,0.05,1,-2.0276827968007067
40,145531_fnca,0.2,0.05,1,-2.034506023112895
80,145531_fnca,0.4,0.05,1,-2.034550595921005
30,145531_fnca,0.15,0.05,1,-2.056088684137774
20,145531_fnca,0.1,0.05,1,-2.0930816147554014
81,145531_fnca,0.4,0.1,1,-2.0983770404122333
101,145531_fnca,0.5,0.1,1,-2.1026668752531004
71,145531_fnca,0.35,0.1,1,-2.103364712433407
91,145531_fnca,0.45,0.1,1,-2.1050316653106615
61,145531_fnca,0.3,0.1,1,-2.167057790856598
10,145531_fnca,0.05,0.05,1,-2.2043048578487126
51,145531_fnca,0.25,0.1,1,-2.2166678364223404
102,145531_fnca,0.5,0.15,1,-2.2271170413585564
41,145531_fnca,0.2,0.1,1,-2.2322242402349426
82,145531_fnca,0.4,0.15,1,-2.2345822047385973
92,145531_fnca,0.45,0.15,1,-2.2396360190669693
31,145531_fnca,0.15,0.1,1,-2.2497185578948518
72,145531_fnca,0.35,0.15,1,-2.3117465752486135
21,145531_fnca,0.1,0.1,1,-2.3698413754027903
62,145531_fnca,0.3,0.15,1,-2.3947295240311615
103,145531_fnca,0.5,0.2,1,-2.4494882223282115
52,145531_fnca,0.25,0.15,1,-2.490843065716667
11,145531_fnca,0.05,0.1,1,-2.5918697770463464
93,145531_fnca,0.45,0.2,1,-2.625817188497682
42,145531_fnca,0.2,0.15,1,-2.657848291053507
0,145531_fnca,0.0,0.05,1,-2.7656875360315603
83,145531_fnca,0.4,0.2,1,-2.7998920200563866
32,145531_fnca,0.15,0.15,1,-2.8229178273658198
104,145531_fnca,0.5,0.25,1,-2.925241671022966
73,145531_fnca,0.35,0.2,1,-2.9342526404147025
1,145531_fnca,0.0,0.1,1,-3.1270825268751268
63,145531_fnca,0.3,0.2,1,-3.1661486998602797
22,145531_fnca,0.1,0.15,1,-3.180406349386848
2,145531_fnca,0.0,0.15,1,-3.2000898156746684
12,145531_fnca,0.05,0.15,1,-3.25785472024451
94,145531_fnca,0.45,0.25,1,-3.319541867112047
105,145531_fnca,0.5,0.3,1,-3.3851675591667347
53,145531_fnca,0.25,0.2,1,-3.4971042029739974
84,145531_fnca,0.4,0.25,1,-3.5155465243760595
74,145531_fnca,0.35,0.25,1,-3.6290179182776985
43,145531_fnca,0.2,0.2,1,-3.671842171073199
5,145531_fnca,0.0,0.3,1,-3.7896650865094617
14,145531_fnca,0.05,0.25,1,-3.812771868220789
3,145531_fnca,0.0,0.2,1,-3.8266711700011977
64,145531_fnca,0.3,0.25,1,-3.8460199327112354
75,145531_fnca,0.35,0.3,1,-3.862933699794296
13,145531_fnca,0.05,0.2,1,-3.8661933714286327
106,145531_fnca,0.5,0.35,1,-3.871361185841862
95,145531_fnca,0.45,0.3,1,-3.8899141808059383
4,145531_fnca,0.0,0.25,1,-3.891231406520168
23,145531_fnca,0.1,0.2,1,-3.89230082942595
107,145531_fnca,0.5,0.4,1,-3.896740313966039
33,145531_fnca,0.15,0.2,1,-3.9149439865841136
7,145531_fnca,0.0,0.4,1,-3.919515601045031
24,145531_fnca,0.1,0.25,1,-3.966165120466969
8,145531_fnca,0.0,0.45,1,-3.9688597763870863
9,145531_fnca,0.0,0.5,1,-3.968859776387088
108,145531_fnca,0.5,0.45,1,-3.972681311536225
17,145531_fnca,0.05,0.4,1,-3.9751325695801625
6,145531_fnca,0.0,0.35,1,-3.981549062533376
44,145531_fnca,0.2,0.25,1,-4.000684722312348
34,145531_fnca,0.15,0.25,1,-4.013048766272541
54,145531_fnca,0.25,0.25,1,-4.022607978928714
15,145531_fnca,0.05,0.3,1,-4.022871819298065
85,145531_fnca,0.4,0.3,1,-4.033677967869989
96,145531_fnca,0.45,0.35,1,-4.042688774964593
16,145531_fnca,0.05,0.35,1,-4.0811956950602735
86,145531_fnca,0.4,0.35,1,-4.081859384865644
18,145531_fnca,0.05,0.45,1,-4.087022780011507
26,145531_fnca,0.1,0.35,1,-4.135420996840104
25,145531_fnca,0.1,0.3,1,-4.14039882497687
55,145531_fnca,0.25,0.3,1,-4.141878046698376
98,145531_fnca,0.45,0.45,1,-4.148989328098362
65,145531_fnca,0.3,0.3,1,-4.153281254205391
35,145531_fnca,0.15,0.3,1,-4.187878924908755
27,145531_fnca,0.1,0.4,1,-4.195761553370917
97,145531_fnca,0.45,0.4,1,-4.203209668085375
28,145531_fnca,0.1,0.45,1,-4.2185319385802975
87,145531_fnca,0.4,0.4,1,-4.226060825036083
66,145531_fnca,0.3,0.35,1,-4.2418836919409335
36,145531_fnca,0.15,0.35,1,-4.264233385682708
19,145531_fnca,0.05,0.5,1,-4.2667626046403875
109,145531_fnca,0.5,0.5,1,-4.311872330038265
76,145531_fnca,0.35,0.35,1,-4.32848228715558
46,145531_fnca,0.2,0.35,1,-4.3395598362235575
45,145531_fnca,0.2,0.3,1,-4.349878628297396
37,145531_fnca,0.15,0.4,1,-4.3619555589969305
56,145531_fnca,0.25,0.35,1,-4.365675207059129
47,145531_fnca,0.2,0.4,1,-4.384011784986347
38,145531_fnca,0.15,0.45,1,-4.400959588187278
77,145531_fnca,0.35,0.4,1,-4.409823399807487
57,145531_fnca,0.25,0.4,1,-4.443836887155406
67,145531_fnca,0.3,0.4,1,-4.475085620590231
