,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
6017,139637_fnca,1,1,Reward,2,5,2.0,0,847,26,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
6018,139637_fnca,2,1,Reward,3,5,2.0,0,455,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6019,139637_fnca,3,1,Punishment,4,5,3.0,0,385,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6020,139637_fnca,4,1,Reward,5,5,2.0,0,620,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
6021,139637_fnca,5,1,Reward,6,5,2.0,0,425,14,2,0,2,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6022,139637_fnca,6,1,Reward,7,5,3.0,0,420,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6023,139637_fnca,7,1,Neutral,8,5,2.0,0,556,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6025,139637_fnca,10,1,Reward,10,5,3.0,0,524,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
6026,139637_fnca,11,1,Punishment,11,5,3.0,0,287,14,2,2,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
6027,139637_fnca,12,1,Punishment,12,5,3.0,0,774,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6028,139637_fnca,13,1,Punishment,13,5,2.0,0,337,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6029,139637_fnca,14,1,Neutral,14,5,3.0,0,349,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6030,139637_fnca,15,1,Punishment,15,5,2.0,0,567,13,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6031,139637_fnca,16,1,Punishment,16,5,3.0,0,447,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6033,139637_fnca,19,1,Punishment,18,5,2.0,0,602,13,1,0,1,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
6034,139637_fnca,20,1,Punishment,19,5,2.0,0,302,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6035,139637_fnca,21,1,Punishment,20,5,3.0,0,414,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
6036,139637_fnca,22,1,Neutral,21,5,2.0,0,356,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6037,139637_fnca,23,1,Punishment,22,5,2.0,0,315,14,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
6038,139637_fnca,24,1,Neutral,23,5,3.0,0,240,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
6039,139637_fnca,25,1,Punishment,24,5,3.0,0,368,13,2,2,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
6041,139637_fnca,28,1,Reward,26,5,2.0,0,614,13,1,0,1,0,2.0,,0.0,,MostlyReward,MostlyReward
6042,139637_fnca,29,1,Reward,27,5,2.0,0,314,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6043,139637_fnca,30,1,Punishment,28,5,2.0,0,366,14,3,0,3,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6044,139637_fnca,31,1,Reward,29,5,2.0,0,359,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
6045,139637_fnca,32,1,Punishment,30,5,2.0,0,424,13,5,0,5,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6046,139637_fnca,33,1,Reward,31,5,2.0,0,353,13,6,0,6,0,2.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
6047,139637_fnca,34,1,Reward,32,5,2.0,0,1055,13,7,0,7,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6049,139637_fnca,1,2,Punishment,2,5,2.0,0,365,27,1,0,1,0,3.0,,1.0,,,MostlyPunishment
6050,139637_fnca,2,2,Punishment,3,5,3.0,0,258,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
6051,139637_fnca,3,2,Reward,4,5,2.0,0,614,14,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
6052,139637_fnca,4,2,Punishment,5,5,2.0,0,341,13,2,0,2,0,2.0,2.0,0.0,Reward,,MostlyPunishment
6053,139637_fnca,5,2,Reward,6,5,2.0,0,313,13,3,0,3,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
6054,139637_fnca,6,2,Punishment,7,5,3.0,0,545,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
6055,139637_fnca,7,2,Punishment,8,5,3.0,0,366,14,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
6058,139637_fnca,11,2,Neutral,11,5,2.0,0,458,13,2,0,2,0,3.0,,1.0,Reward,,MostlyReward
6059,139637_fnca,12,2,Reward,12,5,3.0,0,293,13,1,1,0,0,3.0,2.0,0.0,Neutral,,MostlyReward
6060,139637_fnca,13,2,Reward,13,5,3.0,0,353,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
6061,139637_fnca,14,2,Reward,14,5,2.0,0,366,13,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
6062,139637_fnca,15,2,Reward,15,5,3.0,0,291,12,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyReward
6063,139637_fnca,16,2,Neutral,16,5,3.0,0,312,13,2,2,0,0,2.0,3.0,1.0,Reward,,MostlyReward
6065,139637_fnca,19,2,Punishment,18,5,2.0,0,611,14,2,0,2,0,3.0,,1.0,,,MostlyPunishment
6066,139637_fnca,20,2,Punishment,19,5,3.0,0,321,14,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
6067,139637_fnca,21,2,Reward,20,5,3.0,0,431,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
6068,139637_fnca,22,2,Punishment,21,5,2.0,0,313,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
6069,139637_fnca,23,2,Reward,22,5,2.0,0,333,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
6070,139637_fnca,24,2,Punishment,23,5,3.0,0,329,13,1,1,0,0,3.0,2.0,0.0,Reward,,MostlyPunishment
6071,139637_fnca,25,2,Punishment,24,5,3.0,0,309,13,2,2,0,0,2.0,3.0,1.0,Punishment,,MostlyPunishment
6073,139637_fnca,28,2,Reward,26,5,2.0,0,532,14,2,0,2,0,2.0,,0.0,,MostlyReward,MostlyReward
6074,139637_fnca,29,2,Reward,27,5,2.0,0,289,14,3,0,3,0,3.0,2.0,1.0,Reward,MostlyReward,MostlyReward
6075,139637_fnca,30,2,Punishment,28,5,3.0,0,341,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
6076,139637_fnca,31,2,Reward,29,5,3.0,0,293,14,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
6077,139637_fnca,32,2,Punishment,30,5,2.0,0,325,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
6078,139637_fnca,33,2,Reward,31,5,2.0,0,359,13,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
6079,139637_fnca,34,2,Reward,32,5,3.0,0,373,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
