,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.4,0.5,0.1,0.38,0.4861974494649481,130013_fnca,-1.9131891077512477,0.6666666666666666
1,Punishment,0.4,0.5,0.1,0.3408,0.4741679324696539,130013_fnca,-1.9131891077512477,0.2
2,Reward,0.4,0.5,0.1,0.36,0.4801921152768537,130013_fnca,-1.9131891077512477,0.48
