,HCPID,ans,bll,lf,LL
133,172029_fnca,0.5,0.35,0.1,-1.8412854114833184
137,172029_fnca,0.5,0.55,0.1,-1.8454988277058142
138,172029_fnca,0.5,0.6,0.1,-1.8482045363562616
132,172029_fnca,0.5,0.3,0.1,-1.84895889359725
117,172029_fnca,0.45,0.2,0.1,-1.8499771716025772
131,172029_fnca,0.5,0.25,0.1,-1.850910737139385
134,172029_fnca,0.5,0.4,0.1,-1.8514658805307902
126,172029_fnca,0.45,0.65,0.1,-1.8516646926385139
130,172029_fnca,0.5,0.2,0.1,-1.852374257982814
118,172029_fnca,0.45,0.25,0.1,-1.8527987967351738
136,172029_fnca,0.5,0.5,0.1,-1.8542264568699163
128,172029_fnca,0.45,0.75,0.1,-1.8547370424987255
141,172029_fnca,0.5,0.75,0.1,-1.8570568447428606
139,172029_fnca,0.5,0.65,0.1,-1.8626958913348575
120,172029_fnca,0.45,0.35,0.1,-1.8636877570565866
129,172029_fnca,0.45,0.8,0.1,-1.865746100641335
113,172029_fnca,0.4,0.65,0.1,-1.8677860868416554
140,172029_fnca,0.5,0.7,0.1,-1.868330532930547
119,172029_fnca,0.45,0.3,0.1,-1.8706445010861419
127,172029_fnca,0.45,0.7,0.1,-1.8711634274753228
123,172029_fnca,0.45,0.5,0.1,-1.8734701154526041
111,172029_fnca,0.4,0.55,0.1,-1.878097005066536
142,172029_fnca,0.5,0.8,0.1,-1.8804155218768432
135,172029_fnca,0.5,0.45,0.1,-1.8804305595312176
121,172029_fnca,0.45,0.4,0.1,-1.8818038621451043
105,172029_fnca,0.4,0.25,0.1,-1.8863498858509136
107,172029_fnca,0.4,0.35,0.1,-1.8917494280978646
124,172029_fnca,0.45,0.55,0.1,-1.8918872234933728
116,172029_fnca,0.4,0.8,0.1,-1.897240306634067
109,172029_fnca,0.4,0.45,0.1,-1.8972932224613743
94,172029_fnca,0.35,0.35,0.1,-1.8980025044510271
114,172029_fnca,0.4,0.7,0.1,-1.8988901203116786
95,172029_fnca,0.35,0.4,0.1,-1.8989367084695714
102,172029_fnca,0.35,0.75,0.1,-1.9063522761985152
122,172029_fnca,0.45,0.45,0.1,-1.9128361369756304
125,172029_fnca,0.45,0.6,0.1,-1.9150076178171889
87,172029_fnca,0.3,0.65,0.1,-1.9166925671633788
101,172029_fnca,0.35,0.7,0.1,-1.9293665813324767
104,172029_fnca,0.4,0.2,0.1,-1.9369031914875643
96,172029_fnca,0.35,0.45,0.1,-1.9375904639116395
108,172029_fnca,0.4,0.4,0.1,-1.9469732149839276
92,172029_fnca,0.35,0.25,0.1,-1.9505848187945602
103,172029_fnca,0.35,0.8,0.1,-1.9673095097480937
100,172029_fnca,0.35,0.65,0.1,-1.9682029395916576
91,172029_fnca,0.35,0.2,0.1,-1.9713791567223193
106,172029_fnca,0.4,0.3,0.1,-1.972866194616842
86,172029_fnca,0.3,0.6,0.1,-1.9730037535693965
99,172029_fnca,0.35,0.6,0.1,-1.9734374122214284
93,172029_fnca,0.35,0.3,0.1,-1.974843531956553
97,172029_fnca,0.35,0.5,0.1,-1.98808763484515
115,172029_fnca,0.4,0.75,0.1,-1.9891026278388624
98,172029_fnca,0.35,0.55,0.1,-1.9929111457324828
83,172029_fnca,0.3,0.45,0.1,-2.0029177949891865
110,172029_fnca,0.4,0.5,0.1,-2.0117938194044003
80,172029_fnca,0.3,0.3,0.1,-2.016400387128514
112,172029_fnca,0.4,0.6,0.1,-2.0275622099878805
82,172029_fnca,0.3,0.4,0.1,-2.0306824335411866
69,172029_fnca,0.25,0.4,0.1,-2.036601623190961
85,172029_fnca,0.3,0.55,0.1,-2.061038772848173
52,172029_fnca,0.2,0.2,0.1,-2.0696621829491737
88,172029_fnca,0.3,0.7,0.1,-2.080110973183003
72,172029_fnca,0.25,0.55,0.1,-2.0820503295390482
78,172029_fnca,0.3,0.2,0.1,-2.08716810701807
73,172029_fnca,0.25,0.6,0.1,-2.0898014033599863
90,172029_fnca,0.3,0.8,0.1,-2.092232794198983
89,172029_fnca,0.3,0.75,0.1,-2.1046773109694543
84,172029_fnca,0.3,0.5,0.1,-2.108052360843615
59,172029_fnca,0.2,0.55,0.1,-2.123793567163372
67,172029_fnca,0.25,0.3,0.1,-2.1291392392713098
53,172029_fnca,0.2,0.25,0.1,-2.1379754638012827
74,172029_fnca,0.25,0.65,0.1,-2.150899364158231
26,172029_fnca,0.1,0.2,0.1,-2.151023787289046
31,172029_fnca,0.1,0.45,0.1,-2.158391039952907
71,172029_fnca,0.25,0.5,0.1,-2.1612677900660744
57,172029_fnca,0.2,0.45,0.1,-2.170490328050745
