,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.1,1,0.3833333333333333,0.4870107670057071,172029_fnca,-1.8385714257014567,0.3333333333333333
1,Punishment,0.5,0.1,1,0.4968,0.5001898758766952,172029_fnca,-1.8385714257014567,0.48
2,Reward,0.5,0.1,1,0.432,0.4955526793050095,172029_fnca,-1.8385714257014567,0.44
