,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
1601,108525_fnca,1,1,Reward,2,5,3.0,0,415,27,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
1602,108525_fnca,2,1,Reward,3,5,3.0,0,261,14,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
1603,108525_fnca,3,1,Punishment,4,5,2.0,0,445,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
1604,108525_fnca,4,1,Reward,5,5,3.0,0,587,14,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyReward,MostlyReward
1605,108525_fnca,5,1,Reward,6,5,3.0,0,590,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1606,108525_fnca,6,1,Reward,7,5,3.0,0,511,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1607,108525_fnca,7,1,Neutral,8,5,3.0,0,469,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1609,108525_fnca,10,1,Reward,10,5,3.0,0,429,14,6,6,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
1610,108525_fnca,11,1,Punishment,11,5,3.0,0,290,14,7,7,0,0,3.0,3.0,0.0,Reward,MostlyPunishment,MostlyPunishment
1611,108525_fnca,12,1,Punishment,12,5,3.0,0,306,13,8,8,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1612,108525_fnca,13,1,Punishment,13,5,2.0,0,355,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1613,108525_fnca,14,1,Neutral,14,5,3.0,0,274,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1614,108525_fnca,15,1,Punishment,15,5,3.0,0,30,14,2,2,0,1,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
1615,108525_fnca,16,1,Punishment,16,5,3.0,0,257,14,3,3,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1617,108525_fnca,19,1,Punishment,18,5,3.0,0,560,13,5,5,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
1618,108525_fnca,20,1,Punishment,19,5,2.0,0,521,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1619,108525_fnca,21,1,Punishment,20,5,3.0,0,247,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1620,108525_fnca,22,1,Neutral,21,5,3.0,0,512,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
1621,108525_fnca,23,1,Punishment,22,5,3.0,0,346,13,3,3,0,0,3.0,3.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
1622,108525_fnca,24,1,Neutral,23,5,3.0,0,258,14,4,4,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
1623,108525_fnca,25,1,Punishment,24,5,2.0,0,317,14,1,0,1,0,3.0,3.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
1625,108525_fnca,28,1,Reward,26,5,3.0,0,438,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
1626,108525_fnca,29,1,Reward,27,5,3.0,0,289,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
1627,108525_fnca,30,1,Punishment,28,5,3.0,0,289,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
1628,108525_fnca,31,1,Reward,29,5,2.0,0,325,14,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
1629,108525_fnca,32,1,Punishment,30,5,3.0,0,341,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
1630,108525_fnca,33,1,Reward,31,5,2.0,0,306,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyReward,MostlyReward
1631,108525_fnca,34,1,Reward,32,5,2.0,0,271,13,2,0,2,0,2.0,2.0,0.0,Reward,MostlyReward,MostlyReward
1633,108525_fnca,1,2,Punishment,2,5,3.0,0,951,27,1,1,0,0,2.0,,1.0,,,MostlyPunishment
1634,108525_fnca,2,2,Punishment,3,5,2.0,0,301,13,1,0,1,0,3.0,3.0,1.0,Punishment,,MostlyPunishment
1635,108525_fnca,3,2,Reward,4,5,3.0,0,291,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
1636,108525_fnca,4,2,Punishment,5,5,3.0,0,265,13,2,2,0,0,3.0,3.0,0.0,Reward,,MostlyPunishment
