,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.35,0.4,0.1,0.36,0.480802005571808,178849_fnca,-1.844581085173148,0.5
1,Punishment,0.35,0.4,0.1,0.3232,0.4678855560014776,178849_fnca,-1.844581085173148,0.28
2,Reward,0.35,0.4,0.1,0.3272,0.4693787523210915,178849_fnca,-1.844581085173148,0.36
