,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
10049,163331_fnca,1,1,Reward,2,5,2.0,0,592,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
10050,163331_fnca,2,1,Reward,3,5,3.0,0,406,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10051,163331_fnca,3,1,Punishment,4,5,2.0,0,652,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
10052,163331_fnca,4,1,Reward,5,5,2.0,0,351,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
10053,163331_fnca,5,1,Reward,6,5,3.0,0,566,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
10054,163331_fnca,6,1,Reward,7,5,2.0,0,508,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
10055,163331_fnca,7,1,Neutral,8,5,3.0,0,714,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
10057,163331_fnca,10,1,Reward,10,5,3.0,0,892,13,3,3,0,0,2.0,,1.0,,MostlyPunishment,MostlyPunishment
10058,163331_fnca,11,1,Punishment,11,5,2.0,0,565,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyPunishment,MostlyPunishment
10059,163331_fnca,12,1,Punishment,12,5,3.0,0,604,13,1,1,0,0,3.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
10060,163331_fnca,13,1,Punishment,13,5,3.0,0,658,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10061,163331_fnca,14,1,Neutral,14,5,2.0,0,270,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
10062,163331_fnca,15,1,Punishment,15,5,3.0,0,360,13,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
