,HCPID,egs,alpha,r,LL
92,156637_fnca,0.45,0.15,1,-1.8428013046367444
82,156637_fnca,0.4,0.15,1,-1.8447838978461246
103,156637_fnca,0.5,0.2,1,-1.8476195216398146
62,156637_fnca,0.3,0.15,1,-1.8478494700358943
102,156637_fnca,0.5,0.15,1,-1.8480666925178264
52,156637_fnca,0.25,0.15,1,-1.8542572694296884
72,156637_fnca,0.35,0.15,1,-1.8543304010087158
42,156637_fnca,0.2,0.15,1,-1.8628159403941424
93,156637_fnca,0.45,0.2,1,-1.8705633408405773
81,156637_fnca,0.4,0.1,1,-1.8913581413091243
61,156637_fnca,0.3,0.1,1,-1.8932351063403414
83,156637_fnca,0.4,0.2,1,-1.8933093479232561
71,156637_fnca,0.35,0.1,1,-1.8989165033702942
91,156637_fnca,0.45,0.1,1,-1.9014824428989583
31,156637_fnca,0.15,0.1,1,-1.90305473778787
51,156637_fnca,0.25,0.1,1,-1.9073201589280884
73,156637_fnca,0.35,0.2,1,-1.9084949724038407
101,156637_fnca,0.5,0.1,1,-1.9160233487333307
32,156637_fnca,0.15,0.15,1,-1.9187773909559214
41,156637_fnca,0.2,0.1,1,-1.9220260419063273
21,156637_fnca,0.1,0.1,1,-1.9234802376496796
100,156637_fnca,0.5,0.05,1,-1.9289248898760647
63,156637_fnca,0.3,0.2,1,-1.9304416580485935
90,156637_fnca,0.45,0.05,1,-1.9353407427904665
80,156637_fnca,0.4,0.05,1,-1.9403014165399108
50,156637_fnca,0.25,0.05,1,-1.9403431537516445
104,156637_fnca,0.5,0.25,1,-1.9482667747747393
70,156637_fnca,0.35,0.05,1,-1.9518483567469604
11,156637_fnca,0.05,0.1,1,-1.9527315238296898
60,156637_fnca,0.3,0.05,1,-1.95368753015436
22,156637_fnca,0.1,0.15,1,-1.9546841288802415
2,156637_fnca,0.0,0.15,1,-1.9634056765525898
40,156637_fnca,0.2,0.05,1,-1.9671404036839277
12,156637_fnca,0.05,0.15,1,-1.9752728401847754
30,156637_fnca,0.15,0.05,1,-1.9840498556471595
74,156637_fnca,0.35,0.25,1,-1.9928259457572226
53,156637_fnca,0.25,0.2,1,-2.0065389675837775
84,156637_fnca,0.4,0.25,1,-2.0117367196087645
94,156637_fnca,0.45,0.25,1,-2.0265515991380667
105,156637_fnca,0.5,0.3,1,-2.060991763586948
1,156637_fnca,0.0,0.1,1,-2.0647679814600943
20,156637_fnca,0.1,0.05,1,-2.071599358268409
43,156637_fnca,0.2,0.2,1,-2.072552915493036
33,156637_fnca,0.15,0.2,1,-2.104505472533431
95,156637_fnca,0.45,0.3,1,-2.106310121802877
23,156637_fnca,0.1,0.2,1,-2.106851973546395
14,156637_fnca,0.05,0.25,1,-2.11728735879471
3,156637_fnca,0.0,0.2,1,-2.126053382239694
54,156637_fnca,0.25,0.25,1,-2.1272659173305444
4,156637_fnca,0.0,0.25,1,-2.1285852433763224
5,156637_fnca,0.0,0.3,1,-2.1311498855814586
13,156637_fnca,0.05,0.2,1,-2.131149885581459
34,156637_fnca,0.15,0.25,1,-2.1355330285604532
24,156637_fnca,0.1,0.25,1,-2.1379698567888816
106,156637_fnca,0.5,0.35,1,-2.1450912199857735
64,156637_fnca,0.3,0.25,1,-2.1487151530416053
10,156637_fnca,0.05,0.05,1,-2.1561496056552936
44,156637_fnca,0.2,0.25,1,-2.1760547305184677
86,156637_fnca,0.4,0.35,1,-2.1849972107901046
7,156637_fnca,0.0,0.4,1,-2.187403422998492
6,156637_fnca,0.0,0.35,1,-2.187403422998492
8,156637_fnca,0.0,0.45,1,-2.192308218100704
9,156637_fnca,0.0,0.5,1,-2.197339719566798
98,156637_fnca,0.45,0.45,1,-2.2052112498993353
17,156637_fnca,0.05,0.4,1,-2.206403910065216
16,156637_fnca,0.05,0.35,1,-2.206403910065216
107,156637_fnca,0.5,0.4,1,-2.2098272829958376
75,156637_fnca,0.35,0.3,1,-2.2113087051674274
87,156637_fnca,0.4,0.4,1,-2.2132692995172434
85,156637_fnca,0.4,0.3,1,-2.2132692995172434
108,156637_fnca,0.5,0.45,1,-2.2204173965998675
45,156637_fnca,0.2,0.3,1,-2.231882736360663
96,156637_fnca,0.45,0.35,1,-2.2354896094953265
26,156637_fnca,0.1,0.35,1,-2.2358214009125694
55,156637_fnca,0.25,0.3,1,-2.2358214009125694
18,156637_fnca,0.05,0.45,1,-2.2398244424442897
65,156637_fnca,0.3,0.3,1,-2.248927455189645
25,156637_fnca,0.1,0.3,1,-2.2568895592066713
109,156637_fnca,0.5,0.5,1,-2.263841267052249
15,156637_fnca,0.05,0.3,1,-2.263841267052249
28,156637_fnca,0.1,0.45,1,-2.270052259757144
35,156637_fnca,0.15,0.3,1,-2.2753215517131475
27,156637_fnca,0.1,0.4,1,-2.28319952451014
76,156637_fnca,0.35,0.35,1,-2.285782611320113
97,156637_fnca,0.45,0.4,1,-2.2858899963648147
36,156637_fnca,0.15,0.35,1,-2.2966495799076965
19,156637_fnca,0.05,0.5,1,-2.302429124030669
37,156637_fnca,0.15,0.4,1,-2.3073793886010487
66,156637_fnca,0.3,0.35,1,-2.312225878270117
46,156637_fnca,0.2,0.35,1,-2.3126093241160235
67,156637_fnca,0.3,0.4,1,-2.3127651281554
57,156637_fnca,0.25,0.4,1,-2.323166044845123
56,156637_fnca,0.25,0.35,1,-2.3276450280031065
78,156637_fnca,0.35,0.45,1,-2.3289020008141397
77,156637_fnca,0.35,0.4,1,-2.337928379573688
47,156637_fnca,0.2,0.4,1,-2.355871153473002
79,156637_fnca,0.35,0.5,1,-2.357682020224586
29,156637_fnca,0.1,0.5,1,-2.3659328246983993
58,156637_fnca,0.25,0.45,1,-2.370287420127617
88,156637_fnca,0.4,0.45,1,-2.3914936303824357
68,156637_fnca,0.3,0.45,1,-2.408252743700431
48,156637_fnca,0.2,0.45,1,-2.413348659732019
39,156637_fnca,0.15,0.5,1,-2.423943063852515
38,156637_fnca,0.15,0.45,1,-2.4331299095211305
49,156637_fnca,0.2,0.5,1,-2.441758131869924
99,156637_fnca,0.45,0.5,1,-2.449367044945947
89,156637_fnca,0.4,0.5,1,-2.4609393678389706
59,156637_fnca,0.25,0.5,1,-2.4934032182399593
69,156637_fnca,0.3,0.5,1,-2.5132581573549038
0,156637_fnca,0.0,0.05,1,-3.1572253037032962
