,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.45,0.05,1,0.4333333333333333,0.4963635881027164,139637_fnca,-1.841337380225045,0.5
1,Punishment,0.45,0.05,1,0.5208,0.4997671195056664,139637_fnca,-1.841337380225045,0.48
2,Reward,0.45,0.05,1,0.508,0.5001360903665221,139637_fnca,-1.841337380225045,0.5
