,TrialType,egs,alpha,r,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.1,0.05,1,0.2433333333333333,0.4298116047846786,167036_fnca,-1.838675273875638,0.6666666666666666
1,Punishment,0.1,0.05,1,0.624,0.4845738844382595,167036_fnca,-1.838675273875638,0.64
2,Reward,0.1,0.05,1,0.4512,0.4978120262215055,167036_fnca,-1.838675273875638,0.44
