,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
9345,159441_fnca,1,1,Reward,2,5,3.0,0,362,26,1,1,0,0,3.0,,0.0,,MostlyReward,MostlyReward
9346,159441_fnca,2,1,Reward,3,5,3.0,0,428,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9347,159441_fnca,3,1,Punishment,4,5,2.0,0,468,13,1,0,1,0,2.0,3.0,0.0,Reward,MostlyReward,MostlyReward
9348,159441_fnca,4,1,Reward,5,5,2.0,0,1241,14,2,0,2,0,3.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
9349,159441_fnca,5,1,Reward,6,5,3.0,0,1203,14,1,1,0,0,2.0,2.0,1.0,Reward,MostlyReward,MostlyReward
9350,159441_fnca,6,1,Reward,7,5,2.0,0,478,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9351,159441_fnca,7,1,Neutral,8,5,3.0,0,406,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
9353,159441_fnca,10,1,Reward,10,5,2.0,0,805,14,1,0,1,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
9354,159441_fnca,11,1,Punishment,11,5,3.0,0,442,13,1,1,0,0,2.0,2.0,1.0,Reward,MostlyPunishment,MostlyPunishment
9355,159441_fnca,12,1,Punishment,12,5,2.0,0,428,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9356,159441_fnca,13,1,Punishment,13,5,3.0,0,433,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9357,159441_fnca,14,1,Neutral,14,5,2.0,0,381,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9358,159441_fnca,15,1,Punishment,15,5,2.0,0,427,14,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
9359,159441_fnca,16,1,Punishment,16,5,3.0,0,531,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9361,159441_fnca,19,1,Punishment,18,5,2.0,0,748,13,2,0,2,0,2.0,,0.0,,MostlyPunishment,MostlyPunishment
9362,159441_fnca,20,1,Punishment,19,5,2.0,0,513,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9363,159441_fnca,21,1,Punishment,20,5,3.0,0,531,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9364,159441_fnca,22,1,Neutral,21,5,2.0,0,453,14,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
9365,159441_fnca,23,1,Punishment,22,5,2.0,0,434,14,2,0,2,0,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
9366,159441_fnca,24,1,Neutral,23,5,2.0,0,301,13,3,0,3,0,3.0,2.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
9367,159441_fnca,25,1,Punishment,24,5,3.0,0,709,13,1,1,0,0,3.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
9369,159441_fnca,28,1,Reward,26,5,3.0,0,642,13,3,3,0,0,3.0,,0.0,,MostlyReward,MostlyReward
9370,159441_fnca,29,1,Reward,27,5,3.0,0,538,13,4,4,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9371,159441_fnca,30,1,Punishment,28,5,2.0,0,408,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9372,159441_fnca,31,1,Reward,29,5,3.0,0,521,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
9373,159441_fnca,32,1,Punishment,30,5,2.0,0,441,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9374,159441_fnca,33,1,Reward,31,5,3.0,0,481,13,1,1,0,0,2.0,2.0,1.0,Punishment,MostlyReward,MostlyReward
9375,159441_fnca,34,1,Reward,32,5,2.0,0,402,13,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
9377,159441_fnca,1,2,Punishment,2,5,2.0,0,537,27,1,0,1,0,2.0,,0.0,,,MostlyPunishment
9378,159441_fnca,2,2,Punishment,3,5,2.0,0,766,14,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
9379,159441_fnca,3,2,Reward,4,5,3.0,0,822,14,1,1,0,0,2.0,2.0,1.0,Punishment,,MostlyPunishment
9380,159441_fnca,4,2,Punishment,5,5,2.0,0,1170,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyPunishment
9381,159441_fnca,5,2,Reward,6,5,2.0,0,660,13,2,0,2,0,3.0,2.0,1.0,Punishment,,MostlyPunishment
9382,159441_fnca,6,2,Punishment,7,5,3.0,0,460,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyPunishment
9383,159441_fnca,7,2,Punishment,8,5,2.0,0,527,13,1,0,1,0,2.0,3.0,0.0,Punishment,,MostlyPunishment
9385,159441_fnca,10,2,Reward,10,5,3.0,0,574,13,1,1,0,0,2.0,,1.0,,,MostlyReward
9386,159441_fnca,11,2,Neutral,11,5,2.0,0,869,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
9387,159441_fnca,12,2,Reward,12,5,2.0,0,659,13,2,0,2,0,3.0,2.0,1.0,Neutral,,MostlyReward
9388,159441_fnca,13,2,Reward,13,5,3.0,0,1251,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
9389,159441_fnca,14,2,Reward,14,5,2.0,0,377,14,1,0,1,0,3.0,3.0,1.0,Reward,,MostlyReward
9390,159441_fnca,15,2,Reward,15,5,3.0,0,323,14,1,1,0,0,2.0,2.0,1.0,Reward,,MostlyReward
9391,159441_fnca,16,2,Neutral,16,5,2.0,0,442,13,1,0,1,0,2.0,3.0,0.0,Reward,,MostlyReward
9393,159441_fnca,19,2,Punishment,18,5,2.0,0,645,13,3,0,3,0,3.0,,1.0,,,MostlyPunishment
9394,159441_fnca,20,2,Punishment,19,5,3.0,0,479,13,1,1,0,0,3.0,2.0,0.0,Punishment,,MostlyPunishment
