,HCPID,egs,alpha,r,LL
60,117122_fnca,0.3,0.05,1,-1.8674676839501951
30,117122_fnca,0.15,0.05,1,-1.86910378328428
90,117122_fnca,0.45,0.05,1,-1.8780735046871042
100,117122_fnca,0.5,0.05,1,-1.8795873795681628
70,117122_fnca,0.35,0.05,1,-1.8808325066038647
50,117122_fnca,0.25,0.05,1,-1.8819184054230202
80,117122_fnca,0.4,0.05,1,-1.884519360677022
40,117122_fnca,0.2,0.05,1,-1.88606490502799
20,117122_fnca,0.1,0.05,1,-1.8928309213673993
101,117122_fnca,0.5,0.1,1,-1.90994610098308
91,117122_fnca,0.45,0.1,1,-1.9363921935358968
10,117122_fnca,0.05,0.05,1,-1.944771679000823
71,117122_fnca,0.35,0.1,1,-1.947830856851085
81,117122_fnca,0.4,0.1,1,-1.956005378216751
51,117122_fnca,0.25,0.1,1,-1.964975590026539
61,117122_fnca,0.3,0.1,1,-1.9680440816050813
102,117122_fnca,0.5,0.15,1,-1.9946915224921402
41,117122_fnca,0.2,0.1,1,-1.995068920373867
31,117122_fnca,0.15,0.1,1,-2.040991339856763
92,117122_fnca,0.45,0.15,1,-2.058570387466068
21,117122_fnca,0.1,0.1,1,-2.0735198419383023
72,117122_fnca,0.35,0.15,1,-2.1184545332543916
82,117122_fnca,0.4,0.15,1,-2.1465641730594767
62,117122_fnca,0.3,0.15,1,-2.1734238896266875
52,117122_fnca,0.25,0.15,1,-2.1819992815533755
0,117122_fnca,0.0,0.05,1,-2.2197839722759234
103,117122_fnca,0.5,0.2,1,-2.256273370891736
11,117122_fnca,0.05,0.1,1,-2.2606081977865546
93,117122_fnca,0.45,0.2,1,-2.3292692374170922
83,117122_fnca,0.4,0.2,1,-2.3990058409471775
42,117122_fnca,0.2,0.15,1,-2.4001034239927783
1,117122_fnca,0.0,0.1,1,-2.485164609382584
73,117122_fnca,0.35,0.2,1,-2.533913750072583
32,117122_fnca,0.15,0.15,1,-2.565441691983101
22,117122_fnca,0.1,0.15,1,-2.7209574403470977
12,117122_fnca,0.05,0.15,1,-2.7436394110937465
2,117122_fnca,0.0,0.15,1,-2.7665159232937198
104,117122_fnca,0.5,0.25,1,-2.790590030604955
63,117122_fnca,0.3,0.2,1,-2.815562901935672
94,117122_fnca,0.45,0.25,1,-2.858664254093661
53,117122_fnca,0.25,0.2,1,-2.948818344326872
105,117122_fnca,0.5,0.3,1,-2.970048409632496
84,117122_fnca,0.4,0.25,1,-3.078574560936595
74,117122_fnca,0.35,0.25,1,-3.1999488300384913
33,117122_fnca,0.15,0.2,1,-3.2395277079548253
43,117122_fnca,0.2,0.2,1,-3.2485214013716748
95,117122_fnca,0.45,0.3,1,-3.305952680910441
3,117122_fnca,0.0,0.2,1,-3.312236128409997
4,117122_fnca,0.0,0.25,1,-3.319902600728615
5,117122_fnca,0.0,0.3,1,-3.3595875790499328
13,117122_fnca,0.05,0.2,1,-3.361931115756781
24,117122_fnca,0.1,0.25,1,-3.366133413105224
14,117122_fnca,0.05,0.25,1,-3.37800031217072
23,117122_fnca,0.1,0.2,1,-3.3780003121707205
106,117122_fnca,0.5,0.35,1,-3.4096395485743747
34,117122_fnca,0.15,0.25,1,-3.434078777612871
54,117122_fnca,0.25,0.25,1,-3.4761649732904285
44,117122_fnca,0.2,0.25,1,-3.493301932484946
64,117122_fnca,0.3,0.25,1,-3.493575025672886
7,117122_fnca,0.0,0.4,1,-3.546732873480436
16,117122_fnca,0.05,0.35,1,-3.5567691319790837
9,117122_fnca,0.0,0.5,1,-3.5623317123909173
17,117122_fnca,0.05,0.4,1,-3.5653496524368826
6,117122_fnca,0.0,0.35,1,-3.5864178518017544
108,117122_fnca,0.5,0.45,1,-3.594527053535086
15,117122_fnca,0.05,0.3,1,-3.5995001034272724
86,117122_fnca,0.4,0.35,1,-3.609873600299298
8,117122_fnca,0.0,0.45,1,-3.619885414682696
97,117122_fnca,0.45,0.4,1,-3.628727048280899
25,117122_fnca,0.1,0.3,1,-3.6627886819972746
85,117122_fnca,0.4,0.3,1,-3.6629840281367203
55,117122_fnca,0.25,0.3,1,-3.6693269753079836
96,117122_fnca,0.45,0.35,1,-3.6785879816474956
18,117122_fnca,0.05,0.45,1,-3.6900930025119076
76,117122_fnca,0.35,0.35,1,-3.7051395963517737
26,117122_fnca,0.1,0.35,1,-3.7275388436536163
98,117122_fnca,0.45,0.45,1,-3.7408840729074146
75,117122_fnca,0.35,0.3,1,-3.7427653515301285
65,117122_fnca,0.3,0.3,1,-3.7632883811912152
35,117122_fnca,0.15,0.3,1,-3.801788576161687
27,117122_fnca,0.1,0.4,1,-3.8237188252812735
45,117122_fnca,0.2,0.3,1,-3.8438899950697296
107,117122_fnca,0.5,0.4,1,-3.8449866091099016
56,117122_fnca,0.25,0.35,1,-3.8468345557604637
19,117122_fnca,0.05,0.5,1,-3.848757391836614
28,117122_fnca,0.1,0.45,1,-3.8623546920565404
36,117122_fnca,0.15,0.35,1,-3.9095645857785124
77,117122_fnca,0.35,0.4,1,-3.9165993734550053
88,117122_fnca,0.4,0.45,1,-3.9777801635051384
29,117122_fnca,0.1,0.5,1,-3.9928685069712584
46,117122_fnca,0.2,0.35,1,-4.0340852385190775
87,117122_fnca,0.4,0.4,1,-4.034724381189406
66,117122_fnca,0.3,0.35,1,-4.036741359476674
