,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std,HCPID,LL,ResponseSwitch
0,Neutral,0.5,0.3,0.1,0.43,0.495902946594867,117122_fnca,-1.9789826208836365,0.5
1,Punishment,0.5,0.3,0.1,0.4136,0.4926755761946222,117122_fnca,-1.9789826208836365,0.6086956521739131
2,Reward,0.5,0.3,0.1,0.4488,0.4975707198952099,117122_fnca,-1.9789826208836365,0.625
