,HCPID,Trial,RunNumber,TrialType,RunTrialNumber,Block,CurrentResponse,QuestionMark.ACC,RT,QuestionMark.OnsetDelay,ConsecSameResp,ConsecLargerGuesses,ConsecSmallerGuesses,ConsecRTLess200,FutureResponse,PastResponse,ResponseSwitch,PreviousFeedback,BlockType,BlockTypeCoded
11649,173132_fnca,1,1,Reward,2,5,2.0,0,461,27,1,0,1,0,3.0,,1.0,,MostlyReward,MostlyReward
11650,173132_fnca,2,1,Reward,3,5,3.0,0,221,13,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11651,173132_fnca,3,1,Punishment,4,5,3.0,0,745,13,2,2,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11652,173132_fnca,4,1,Reward,5,5,3.0,0,441,14,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
11653,173132_fnca,5,1,Reward,6,5,2.0,0,281,14,1,0,1,0,3.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11654,173132_fnca,6,1,Reward,7,5,3.0,0,636,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyReward,MostlyReward
11655,173132_fnca,7,1,Neutral,8,5,3.0,0,491,13,2,2,0,0,2.0,3.0,1.0,Reward,MostlyReward,MostlyReward
11657,173132_fnca,10,1,Reward,10,5,2.0,0,444,14,2,0,2,0,3.0,,1.0,,MostlyPunishment,MostlyPunishment
11658,173132_fnca,11,1,Punishment,11,5,3.0,0,323,14,1,1,0,0,3.0,2.0,0.0,Reward,MostlyPunishment,MostlyPunishment
11659,173132_fnca,12,1,Punishment,12,5,3.0,0,230,13,2,2,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11660,173132_fnca,13,1,Punishment,13,5,2.0,0,281,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11661,173132_fnca,14,1,Neutral,14,5,2.0,0,291,13,2,0,2,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11662,173132_fnca,15,1,Punishment,15,5,2.0,0,89,14,3,0,3,1,2.0,2.0,0.0,Neutral,MostlyPunishment,MostlyPunishment
11663,173132_fnca,16,1,Punishment,16,5,2.0,0,536,13,4,0,4,0,2.0,2.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11665,173132_fnca,19,1,Punishment,18,5,3.0,0,390,13,1,1,0,0,3.0,,0.0,,MostlyPunishment,MostlyPunishment
11666,173132_fnca,20,1,Punishment,19,5,3.0,0,326,13,2,2,0,0,3.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11667,173132_fnca,21,1,Punishment,20,5,3.0,0,447,13,3,3,0,0,2.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11668,173132_fnca,22,1,Neutral,21,5,2.0,0,277,13,1,0,1,0,3.0,3.0,1.0,Punishment,MostlyPunishment,MostlyPunishment
11669,173132_fnca,23,1,Punishment,22,5,3.0,0,279,14,1,1,0,0,2.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
11670,173132_fnca,24,1,Neutral,23,5,2.0,0,232,13,1,0,1,0,2.0,3.0,0.0,Punishment,MostlyPunishment,MostlyPunishment
11671,173132_fnca,25,1,Punishment,24,5,2.0,0,351,14,2,0,2,0,3.0,2.0,1.0,Neutral,MostlyPunishment,MostlyPunishment
11673,173132_fnca,28,1,Reward,26,5,3.0,0,431,13,2,2,0,0,3.0,,0.0,,MostlyReward,MostlyReward
11674,173132_fnca,29,1,Reward,27,5,3.0,0,344,13,3,3,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11675,173132_fnca,30,1,Punishment,28,5,3.0,0,391,13,4,4,0,0,3.0,3.0,0.0,Reward,MostlyReward,MostlyReward
11676,173132_fnca,31,1,Reward,29,5,3.0,0,261,13,5,5,0,0,2.0,3.0,1.0,Punishment,MostlyReward,MostlyReward
