,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.12333333333333334,0.3293688434044333
1,Neutral,0.0,0.25,0.1,0.17,0.3762604235825435
2,Neutral,0.0,0.3,0.1,0.14333333333333334,0.3509979402633572
3,Neutral,0.0,0.35,0.1,0.17666666666666667,0.3820235974197238
4,Neutral,0.0,0.4,0.1,0.14666666666666667,0.3543644113182342
5,Neutral,0.0,0.45,0.1,0.17333333333333334,0.3791676620467903
6,Neutral,0.0,0.5,0.1,0.18333333333333332,0.3875860748793187
7,Neutral,0.0,0.55,0.1,0.14666666666666667,0.3543644113182342
8,Neutral,0.0,0.6,0.1,0.15,0.3576680324053049
9,Neutral,0.0,0.65,0.1,0.10333333333333333,0.30490234560715457
10,Neutral,0.0,0.7,0.1,0.18666666666666668,0.3902947461236546
11,Neutral,0.0,0.75,0.1,0.18333333333333332,0.38758607487931857
12,Neutral,0.0,0.8,0.1,0.14333333333333334,0.3509979402633572
13,Neutral,0.05,0.2,0.1,0.19333333333333333,0.3955719227174287
14,Neutral,0.05,0.25,0.1,0.12333333333333334,0.32936884340443334
15,Neutral,0.05,0.3,0.1,0.17,0.3762604235825436
16,Neutral,0.05,0.35,0.1,0.15,0.3576680324053049
17,Neutral,0.05,0.4,0.1,0.11333333333333333,0.3175294822993921
18,Neutral,0.05,0.45,0.1,0.15333333333333332,0.3609105294341109
19,Neutral,0.05,0.5,0.1,0.13333333333333333,0.3405026123034995
20,Neutral,0.05,0.55,0.1,0.14,0.34756679298414617
21,Neutral,0.05,0.6,0.1,0.16666666666666666,0.37330068339472056
22,Neutral,0.05,0.65,0.1,0.17666666666666667,0.38202359741972397
23,Neutral,0.05,0.7,0.1,0.15666666666666668,0.36409353546046735
24,Neutral,0.05,0.75,0.1,0.06666666666666667,0.24986060773937238
25,Neutral,0.05,0.8,0.1,0.20666666666666667,0.40559080597963054
26,Neutral,0.1,0.2,0.1,0.20666666666666667,0.4055908059796305
27,Neutral,0.1,0.25,0.1,0.20666666666666667,0.4055908059796305
