,TrialType,ans,bll,lf,ResponseSwitch_mean,ResponseSwitch_std
0,Neutral,0.0,0.2,0.1,0.13,0.33686534530812945
1,Neutral,0.0,0.25,0.1,0.11333333333333333,0.31752948229939215
2,Neutral,0.0,0.3,0.1,0.14666666666666667,0.35436441131823415
3,Neutral,0.0,0.35,0.1,0.12666666666666668,0.3331549132304482
4,Neutral,0.0,0.4,0.1,0.2,0.4006683379765067
5,Neutral,0.0,0.45,0.1,0.12666666666666668,0.3331549132304481
6,Neutral,0.0,0.5,0.1,0.21666666666666667,0.4126619137653288
7,Neutral,0.0,0.55,0.1,0.13666666666666666,0.3440690345808724
8,Neutral,0.0,0.6,0.1,0.11666666666666667,0.3215590505108516
9,Neutral,0.0,0.65,0.1,0.11666666666666667,0.32155905051085154
10,Neutral,0.0,0.7,0.1,0.18666666666666668,0.3902947461236546
11,Neutral,0.0,0.75,0.1,0.17333333333333334,0.37916766204679037
12,Neutral,0.0,0.8,0.1,0.16333333333333333,0.370287182531856
13,Neutral,0.05,0.2,0.1,0.21,0.4079887859958012
14,Neutral,0.05,0.25,0.1,0.14333333333333334,0.35099794026335723
15,Neutral,0.05,0.3,0.1,0.16,0.3672185974698985
16,Neutral,0.05,0.35,0.1,0.18333333333333332,0.38758607487931845
17,Neutral,0.05,0.4,0.1,0.13666666666666666,0.3440690345808723
18,Neutral,0.05,0.45,0.1,0.11666666666666667,0.3215590505108515
19,Neutral,0.05,0.5,0.1,0.13,0.3368653453081295
20,Neutral,0.05,0.55,0.1,0.19,0.39295637890109836
21,Neutral,0.05,0.6,0.1,0.13333333333333333,0.3405026123034994
22,Neutral,0.05,0.65,0.1,0.14,0.3475667929841461
23,Neutral,0.05,0.7,0.1,0.14333333333333334,0.35099794026335723
24,Neutral,0.05,0.75,0.1,0.20666666666666667,0.40559080597963054
25,Neutral,0.05,0.8,0.1,0.15666666666666668,0.36409353546046747
26,Neutral,0.1,0.2,0.1,0.13,0.33686534530812934
27,Neutral,0.1,0.25,0.1,0.14333333333333334,0.35099794026335723
28,Neutral,0.1,0.3,0.1,0.17,0.37626042358254347
29,Neutral,0.1,0.35,0.1,0.19,0.3929563789010982
30,Neutral,0.1,0.4,0.1,0.13666666666666666,0.3440690345808723
31,Neutral,0.1,0.45,0.1,0.17666666666666667,0.38202359741972375
32,Neutral,0.1,0.5,0.1,0.21333333333333335,0.4103455867405101
33,Neutral,0.1,0.55,0.1,0.17,0.3762604235825434
34,Neutral,0.1,0.6,0.1,0.13,0.3368653453081294
35,Neutral,0.1,0.65,0.1,0.22666666666666666,0.41937470042123454
36,Neutral,0.1,0.7,0.1,0.16333333333333333,0.3702871825318562
37,Neutral,0.1,0.75,0.1,0.15,0.35766803240530504
38,Neutral,0.1,0.8,0.1,0.11666666666666667,0.3215590505108515
39,Neutral,0.15,0.2,0.1,0.18333333333333332,0.3875860748793187
40,Neutral,0.15,0.25,0.1,0.15,0.3576680324053048
41,Neutral,0.15,0.3,0.1,0.18666666666666668,0.3902947461236546
42,Neutral,0.15,0.35,0.1,0.13,0.3368653453081294
43,Neutral,0.15,0.4,0.1,0.21333333333333335,0.41034558674051025
44,Neutral,0.15,0.45,0.1,0.15666666666666668,0.36409353546046724
45,Neutral,0.15,0.5,0.1,0.13,0.3368653453081294
46,Neutral,0.15,0.55,0.1,0.15666666666666668,0.36409353546046747
47,Neutral,0.15,0.6,0.1,0.17333333333333334,0.37916766204679037
48,Neutral,0.15,0.65,0.1,0.19,0.39295637890109836
49,Neutral,0.15,0.7,0.1,0.22,0.4149384448848747
50,Neutral,0.15,0.75,0.1,0.13333333333333333,0.34050261230349954
51,Neutral,0.15,0.8,0.1,0.22666666666666666,0.4193747004212345
52,Neutral,0.2,0.2,0.1,0.17666666666666667,0.38202359741972397
53,Neutral,0.2,0.25,0.1,0.19,0.39295637890109825
54,Neutral,0.2,0.3,0.1,0.18333333333333332,0.3875860748793186
55,Neutral,0.2,0.35,0.1,0.25,0.4337361989746802
56,Neutral,0.2,0.4,0.1,0.21333333333333335,0.4103455867405101
57,Neutral,0.2,0.45,0.1,0.17333333333333334,0.37916766204679053
